date,age_0d_1d,age_1d_1w,age_1w_1m,age_1m_3m,age_3m_6m,age_6m_1y,age_1y_2y,age_2y_3y,age_3y_4y,age_4y_5y,age_5y_7y,age_7y_10y,age_10y
2019-06-30,195693.76552,800565.4044,1085210.88152,1885776.28592,1263114.30472,2526228.60944,4145149.76056,1049630.19688,622661.9812,391387.53104,1298694.98936,1796824.57432,747194.37744
2019-07-01,249089.81748,747269.45244,1103112.04884,1868173.6311,1263241.21722,2437521.78534,4234526.89716,1049735.65938,622724.5437,391426.85604,1298825.47686,1797005.11182,747269.45244
2019-07-02,249117.46748,747352.40244,1103234.49884,1850586.90128,1298969.65186,2419998.25552,4234996.94716,1049852.18438,622793.6687,391470.30604,1298969.65186,1797204.58682,747352.40244
2019-07-03,231351.31266,676257.68316,1210145.32776,1833014.24646,1299126.60186,2420290.65552,4217712.39234,1049979.03438,622868.9187,391517.60604,1281330.34704,1797421.73682,747442.70244
2019-07-04,231378.45016,640740.32352,1245883.9624,1886624.28592,1299278.98936,2420574.55552,4200408.78752,1050102.19688,622941.9812,391563.53104,1281480.64704,1797632.57432,747530.37744
2019-07-05,178007.0482,605223.96388,1174846.51812,2029280.34948,1281650.74704,2420895.85552,4183165.6327,1050241.58438,640825.37352,391615.50604,1281650.74704,1797871.18682,747629.60244
2019-07-06,124620.50874,623102.5437,1192796.29794,2047336.9293,1281810.94704,2403395.5257,4201491.43752,1050372.85938,640905.47352,391664.45604,1281810.94704,1780292.982,765525.98226
2019-07-07,106829.05392,587559.79656,1246338.9624,2047556.8668,1299753.48936,2403653.7132,4201942.78752,1050485.69688,640974.32352,391706.53104,1281948.64704,1780484.232,765608.21976
2019-07-08,249298.94248,462983.75032,1264301.77972,2030005.67448,1299915.91436,2403954.0882,4184660.8202,1050616.97188,641054.42352,391755.48104,1282108.84704,1780706.732,765703.89476
2019-07-09,213707.90784,445224.808,1317865.43168,2012416.13216,1300056.43936,2404213.9632,4185113.1952,1050730.54688,641123.72352,391797.83104,1282247.44704,1780899.232,765786.66976
2019-07-10,338401.49158,427454.51568,1335795.3615,1905734.71574,1300174.15186,2386621.04588,4185492.1327,1050825.68438,641181.77352,391833.30604,1282363.54704,1781060.482,765856.00726
2019-07-11,249371.04248,516554.30228,1353728.51632,1905907.25324,1318104.08168,2369024.90356,4185871.0702,1068733.0392,641239.82352,391868.78104,1282479.64704,1781221.732,765925.34476
2019-07-12,231585.47516,552242.28692,1336070.049,1923940.87056,1300441.51436,2369297.55356,4168538.55288,1068856.0392,641313.62352,391913.88104,1282627.24704,1781426.732,766013.49476
2019-07-13,142528.23856,641377.07352,1318386.20668,1924131.22056,1300570.17686,2387347.99588,4168950.97788,1068961.7892,641377.07352,391952.65604,1282754.14704,1781602.982,783905.31208
2019-07-14,160360.58088,641442.32352,1300702.48936,1906509.12824,1247248.9624,2458862.24016,4169375.10288,1069070.5392,641442.32352,391992.53104,1282884.64704,1781784.232,783985.06208
2019-07-15,196016.34052,588049.02156,1300835.71436,1906704.40324,1247376.7124,2476933.75748,4169802.15288,1069180.0392,641508.02352,392032.68104,1283016.04704,1764147.06468,784065.36208
2019-07-16,213860.30784,570294.15424,1318805.23168,1906921.07824,1229696.77008,2477215.23248,4152454.31056,1087123.23152,641580.92352,392077.23104,1283161.84704,1782169.232,784154.46208
2019-07-17,249526.96748,463407.22532,1425868.3856,1924922.32056,1229811.48258,2423976.25552,4152841.67306,1087224.64402,641640.77352,392113.80604,1283281.54704,1764512.12718,784227.61208
2019-07-18,249548.14248,481271.41764,1425989.3856,1925085.67056,1229915.84508,2424181.95552,4153194.08556,1105141.77384,641695.22352,392147.08104,1283390.44704,1764661.86468,784294.16208
2019-07-19,267395.1348,445658.558,1443933.72792,1960897.6552,1212191.27776,2424382.55552,4100058.7336,1123059.56616,641748.32352,392179.53104,1265670.30472,1764807.88968,784359.06208
2019-07-20,142628.43856,570513.75424,1444112.94042,1961141.0302,1194513.17294,2442512.01034,4011424.8345,1212341.72776,641827.97352,392228.20604,1265827.39222,1765026.92718,784456.41208
2019-07-21,106982.50392,606234.18888,1426433.3856,1961345.9052,1212468.37776,2442767.17284,3976183.06236,1248129.2124,641895.02352,392269.18104,1265959.62972,1765211.31468,784538.36208
2019-07-22,178323.9232,534971.7696,1373094.20864,1997227.93984,1212602.67776,2443037.74784,3958791.09504,1266099.85472,641966.12352,392312.63104,1266099.85472,1765406.83968,802457.6544
2019-07-23,178341.7982,517191.21478,1373231.84614,1943925.60038,1284060.94704,2443282.63534,3941353.74022,1284060.94704,642030.47352,392351.95604,1266226.76722,1765583.80218,802538.0919
2019-07-24,196195.09052,499405.68496,1373365.63364,1961950.9052,1302021.96436,2443520.67284,3923901.8104,1302021.96436,606421.18888,392390.18104,1266350.12972,1765755.81468,802616.2794
2019-07-25,178377.9232,499458.18496,1391347.80096,1962157.1552,1319996.63168,2425939.75552,3906476.51808,1319996.63168,606484.93888,392431.43104,1266483.25472,1765941.43968,802700.6544
2019-07-26,160558.80588,428156.81568,1409349.51828,2051584.7418,1302310.31436,2426221.95552,3889091.07576,1337990.049,606555.48888,392477.08104,1266630.57972,1766146.86468,802794.0294
2019-07-27,124892.37124,463885.95032,1355974.31632,2105328.54376,1320290.78168,2426480.35552,3871663.50844,1338132.549,624461.8562,392518.88104,1266765.47972,1766334.96468,802879.5294
2019-07-28,89219.7741,481786.78014,1302608.70186,2159118.53322,1320452.65668,2426777.85552,3872138.19594,1356140.56632,624538.4187,374723.05122,1284764.74704,1766551.52718,802977.9669
2019-07-29,481843.48014,392613.20604,1284915.94704,2105834.46876,1302762.00186,2427063.45552,3819055.73148,1374146.22114,463997.42532,374767.15122,1284915.94704,1766759.42718,803072.4669
2019-07-30,196326.12802,678217.53316,1267195.91722,2052500.4293,1374282.89614,2409457.0257,3783739.92184,1409978.55578,464043.57532,374804.42622,1285043.74704,1766935.15218,803152.3419
2019-07-31,178499.6732,678298.75816,1249497.7124,2070596.20912,1338747.549,2445445.52284,3784193.07184,1410147.41828,464099.15032,374849.31372,1285197.64704,1767146.76468,803248.5294
2019-08-01,160665.68088,696217.95048,1213918.47776,2106505.59376,1356732.41632,2445688.69784,3784569.37184,1410287.64328,464145.30032,374886.58872,1285325.44704,1767322.48968,803328.4044
2019-08-02,196392.40302,696300.33798,1178354.41812,2124608.72358,1356892.96632,2428124.25552,3785017.22184,1303331.40186,571323.35424,374930.95122,1285477.54704,1767531.62718,803423.4669
2019-08-03,124992.12124,767808.74476,1124929.09116,2160578.09572,1357057.31632,2428418.35552,3767619.65452,1303489.26436,571392.55424,357120.3464,1285633.24704,1767745.71468,803520.7794
2019-08-04,107148.62892,785756.61208,1107202.49884,2178688.78804,1357215.96632,2446560.36034,3768060.11702,1303641.65186,571459.35424,357162.0964,1285783.54704,1767952.37718,803614.7169
2019-08-05,303618.16944,392917.63104,1393071.60096,2161046.97072,1357351.81632,2446805.24784,3696997.71024,1321632.03168,571516.55424,357197.8464,1285912.24704,1768129.33968,803695.1544
2019-08-06,267928.5723,446547.6205,1428952.3856,2143428.5784,1357504.76632,2411357.1507,3697414.29774,1321780.95668,589442.85906,357238.0964,1286057.14704,1750466.67236,821647.62172
2019-08-07,196501.99052,535914.5196,1429105.3856,2125794.26108,1375513.93364,2393751.52088,3679946.36792,1321922.48168,589505.97156,357276.3464,1286194.84704,1750654.09736,821735.59672
2019-08-08,214387.10784,535967.7696,1393516.20096,2126005.48608,1393516.20096,2376123.77856,3680312.01792,1339919.424,589564.54656,357311.8464,1286322.64704,1750828.04736,821817.24672
2019-08-09,178674.2982,571757.75424,1286454.94704,2197693.86786,1429394.3856,2376368.16606,3680690.54292,1340057.2365,589625.18406,375216.02622,1286454.94704,1751008.12236,821901.77172
2019-08-10,107215.90392,625426.1062,1232982.89508,2233664.665,1447414.70292,2376619.20356,3681079.36792,1358068.11632,589687.47156,375255.66372,1286590.84704,1751193.09736,821988.59672
2019-08-11,107227.37892,625493.0437,1197372.39794,2233903.7275,1483312.07506,2376873.56606,3663602.1131,1358213.46632,589750.58406,375295.82622,1286728.54704,1751380.52236,822076.57172
2019-08-12,160856.03088,482568.09264,1322594.03168,2198365.75536,1465577.17024,2394967.57088,3663942.9256,1376212.70864,589805.44656,375330.73872,1286848.24704,1751543.44736,822153.04672
2019-08-13,214498.25784,411121.66086,1376363.82114,2144982.5784,1465738.09524,2395230.54588,3646470.38328,1394238.67596,589870.20906,375371.95122,1286989.54704,1751735.77236,822243.32172
2019-08-14,250274.56748,393288.60604,1394386.87596,2145210.5784,1448017.14042,2395485.14588,3628981.22846,1394386.87596,589932.90906,375411.85122,1287126.34704,1751921.97236,822330.72172
2019-08-15,196665.89052,411210.49836,1412418.66828,2145446.0784,1448176.10292,2413626.8382,3647258.33328,1394539.95096,589997.67156,375453.06372,1287267.64704,1752114.29736,822420.99672
2019-08-16,178805.5482,429133.31568,1394683.27596,2163547.13322,1448324.94042,2413874.9007,3629752.62846,1412563.83078,590058.30906,375491.65122,1287399.94704,1752294.37236,822505.52172
2019-08-17,160939.39338,447053.8705,1394808.07596,2163740.73322,1466336.69524,2396208.74588,3630077.42846,1412690.23078,590111.10906,375525.25122,1287515.14704,1752451.17236,822579.12172
2019-08-18,143069.83856,447093.2455,1305512.27686,2253349.95732,1466465.84524,2414303.5257,3630397.15346,1430698.3856,590163.08406,375558.32622,1269744.81722,1752605.52236,822651.57172
2019-08-19,178857.6732,429258.41568,1287775.24704,2235720.915,1466632.92024,2414578.5882,3612924.99864,1430861.3856,590230.32156,375601.11372,1269889.47972,1752805.19736,822745.29672
2019-08-20,178876.7982,429304.31568,1287912.94704,2235959.9775,1466789.74524,2432724.45552,3613311.32364,1431014.3856,590293.43406,375641.27622,1270025.26722,1752992.62236,822833.27172
2019-08-21,178893.7982,411455.73586,1288035.34704,2110946.81876,1574265.42416,2432955.65552,3613654.72364,1449039.76542,590349.53406,375676.97622,1270145.96722,1753159.22236,822911.47172
2019-08-22,161020.28088,411496.27336,1323944.53168,2075372.50912,1628093.95112,2415304.2132,3614010.74864,1449182.52792,590407.69656,375713.98872,1270271.10472,1753331.94736,822992.54672
2019-08-23,232609.71266,393647.20604,1306193.00186,2075594.35912,1574588.82416,2415562.4007,3614397.07364,1449337.44042,590470.80906,375754.15122,1270406.89222,1753519.37236,840973.57654
2019-08-24,107370.32892,501061.53496,1306339.00186,2075826.35912,1574764.82416,2433727.45552,3614801.07364,1467394.49524,590536.80906,375796.15122,1270548.89222,1753715.37236,841067.57654
2019-08-25,107381.95392,501115.78496,1306480.43936,2076051.10912,1592832.31648,2416093.9632,3615192.44864,1467553.37024,572703.75424,375836.83872,1270686.45472,1753905.24736,841158.63904
2019-08-26,196885.75302,411670.21086,1324504.15668,2058351.0543,1592984.72898,2416325.1507,3615538.37364,1467693.79524,590657.25906,375872.80122,1270808.04222,1754073.07236,841239.12654
2019-08-27,161103.53088,465410.20032,1324629.03168,2022744.33216,1539433.73952,2470254.14016,3615879.24864,1485732.56256,572812.55424,375908.23872,1270927.85472,1754238.44736,841318.43904
2019-08-28,179022.7982,429654.71568,1038332.22956,2327296.3766,1539596.06452,2452612.33534,3634162.80346,1485889.22506,572872.95424,375947.87622,1271061.86722,1754423.42236,841407.15154
2019-08-29,196947.76552,429704.21568,1038451.85456,2309660.15928,1557677.78184,2434990.55552,3634581.49096,1486060.41256,572938.95424,375991.18872,1271208.30472,1754625.54736,841504.08904
2019-08-30,161157.08088,411845.87336,1074380.5392,2327824.5016,1557851.78184,2417356.2132,3634987.49096,1504132.75488,573002.95424,376033.18872,1271350.30472,1736915.20504,841598.08904
2019-08-31,107450.50392,465618.85032,1056596.62188,2346002.66892,1540123.88952,2435544.75552,3635408.71596,1504307.05488,590977.77156,376076.76372,1271497.62972,1737116.48004,859604.03136
2019-09-01,107461.22892,465665.32532,1038791.87956,2346236.83142,1540277.61452,2435787.85552,3635771.57846,1504457.20488,591036.75906,376114.30122,1271624.54222,1737289.86754,859689.83136
2019-09-02,232856.87516,376153.41372,1020987.83724,2328568.7516,1558349.85684,2436041.15552,3636149.66596,1504613.65488,573186.15424,376153.41372,1271756.77972,1737470.53004,859779.23136
2019-09-03,214969.40784,394110.58104,1021104.68724,2203436.43036,1666012.91076,2436319.95552,3618651.69864,1522699.9722,573251.75424,376196.46372,1271902.32972,1737669.38004,859877.63136
2019-09-04,214989.80784,412063.79836,931622.50064,2275308.79964,1684086.82808,2454466.97284,3618995.09864,1522844.4722,573306.15424,376232.16372,1272023.02972,1737834.28004,859959.23136
2019-09-05,197096.67802,430029.11568,877976.11118,2329324.3766,1684280.70308,2454749.53534,3601493.84382,1523019.7847,573372.15424,376275.47622,1272169.46722,1738034.34254,860058.23136
2019-09-06,286717.67712,430076.51568,842233.17654,2365420.83624,1666546.49826,2455020.11034,3601890.81882,1451508.24042,573435.35424,376316.95122,1272309.69222,1738225.91754,860153.03136
2019-09-07,125452.10874,591417.08406,824399.57172,2383590.06606,1666720.87326,2437355.25552,3584345.964,1451660.11542,573495.35424,376356.32622,1272442.81722,1720486.06272,860243.03136
2019-09-08,107543.65392,609414.03888,824501.34672,2401808.27088,1666926.63576,2455580.09784,3584788.464,1451839.32792,573566.15424,376402.78872,1272599.90472,1720698.46272,878273.17368
2019-09-09,233034.97516,483995.71764,824585.29672,2402052.82088,1667096.36076,2455830.12284,3585153.464,1451987.15292,573624.55424,376441.11372,1272729.47972,1720873.66272,878362.59868
2019-09-10,179280.4232,519913.22728,842617.98904,2366501.58624,1685235.97808,2456141.79784,3567680.42168,1470099.47024,573697.35424,376488.88872,1272891.00472,1721092.06272,878474.07368
2019-09-11,286885.47712,502049.58496,878586.77368,2366805.18624,1559939.78184,2474387.24016,3568138.12168,1470288.07024,573770.95424,376537.18872,1273054.30472,1721312.86272,878586.77368
2019-09-12,179323.1732,591766.47156,896615.866,2349133.56892,1560111.60684,2474659.79016,3568531.14668,1488382.33756,573834.15424,376578.66372,1273194.52972,1721502.46272,878683.54868
2019-09-13,143473.53856,520091.57728,1004314.76992,2367313.38624,1578208.92416,2456984.34784,3568904.27168,1488537.96256,573894.15424,376618.03872,1273327.65472,1721682.46272,878775.42368
2019-09-14,125552.90874,538083.8946,968551.01028,2367569.13624,1578379.42416,2475185.91516,3569289.83418,1488698.77506,573956.15424,376658.72622,1273465.21722,1721868.46272,878870.36118
2019-09-15,89689.8366,574014.95424,968650.23528,2367811.68624,1596479.09148,2475439.49016,3569655.49668,1488851.28756,574014.95424,376697.31372,1273595.67972,1704106.8954,896898.366
2019-09-16,197340.05302,448500.1205,968760.26028,2368080.63624,1596660.42898,2475720.66516,3552120.95436,1489020.40006,574080.15424,376740.10122,1273740.34222,1704300.4579,897000.241
2019-09-17,197360.40302,430604.51568,968860.16028,2368324.83624,1614766.9338,2475975.96516,3552487.25436,1507115.80488,574139.35424,376778.95122,1273871.69222,1704476.2079,897092.741
2019-09-18,197384.32802,340936.56658,1076641.7892,2368611.93624,1597018.65398,2494220.14498,3552917.90436,1489354.47506,574208.95424,376824.62622,1274026.11722,1704682.8329,897201.491
2019-09-19,179458.7982,358917.5964,1058806.90938,2368856.13624,1615129.1838,2494477.29498,3553284.20436,1489508.02506,574268.15424,376863.47622,1274157.46722,1704858.5829,897293.991
2019-09-20,215373.20784,341007.57908,1023022.73724,2333209.7516,1651194.59344,2494739.65748,3553657.92936,1507612.45488,574328.55424,376903.11372,1274291.47972,1705037.8954,897388.366
2019-09-21,125648.89624,430796.21568,1005191.16992,2351429.34392,1651385.49344,2495028.08248,3554068.77936,1507786.75488,574394.95424,376946.68872,1274438.80472,1705235.0204,897492.116
2019-09-22,107711.50392,448797.933,1005307.36992,2351701.16892,1669528.31076,2495316.50748,3554479.62936,1507961.05488,574461.35424,376990.26372,1274586.12972,1705432.1454,897595.866
2019-09-23,161580.08088,377020.18872,1023340.51224,2333934.5016,1687614.17808,2495514.58248,3554761.77936,1508080.75488,574506.95424,377020.18872,1274687.30472,1687614.17808,915620.45832
2019-09-24,395016.70604,287284.87712,987541.7651,2208502.49286,1723709.26272,2477832.06516,3519239.74472,1508245.60488,574569.75424,377061.40122,1274826.64222,1687798.65308,915720.54582
2019-09-25,413016.86086,341187.84158,951734.50546,2172827.83322,1741853.71754,2460143.91034,3519621.94472,1508409.40488,574632.15424,377102.35122,1274965.09222,1687981.95308,915819.99582
2019-09-26,377147.23872,502862.98496,808172.6544,2137167.68608,1795939.232,2460436.74784,3520040.89472,1508588.95488,574700.55424,377147.23872,1275116.85472,1688182.87808,915929.00832
2019-09-27,233493.55016,646597.52352,826207.94672,2137364.03608,1814065.27432,2442701.75552,3520364.29472,1526688.5972,574753.35424,377181.88872,1275234.00472,1688337.97808,916013.15832
2019-09-28,179630.2982,718521.1928,808336.3419,2119637.51876,1832229.04164,2442972.05552,3520753.84472,1526857.5347,574816.95424,377223.62622,1275375.11722,1688524.80308,916114.52082
2019-09-29,125753.10874,772483.38226,790448.11208,2101873.38894,1832402.44164,2443203.25552,3503122.3149,1527002.0347,574871.35424,377259.32622,1275495.81722,1688684.60308,916201.22082
2019-09-30,197629.90302,718654.1928,790519.61208,2048164.44948,1850534.54646,2461390.61034,3503439.1899,1545106.51452,574923.35424,377293.45122,1275611.19222,1670870.99826,934250.45064
2019-10-01,215617.70784,664821.26584,844502.68904,2030400.08216,1850718.65896,2479603.64016,3503787.7524,1545260.23952,574980.55424,377330.98872,1275738.10472,1671037.23576,934343.40064
2019-10-02,179699.9232,593009.74656,952409.59296,2012639.13984,1886849.1936,2479858.94016,3504148.5024,1563389.33184,575039.75424,377369.83872,1275869.45472,1671209.28576,934439.60064
2019-10-03,179718.2982,431323.91568,1096281.61902,2012844.93984,1887042.1311,2480112.51516,3504506.8149,1563549.19434,575098.55424,377408.42622,1275999.91722,1671380.17326,934535.15064
2019-10-04,161763.00588,413394.34836,1096393.70652,2048998.07448,1887235.0686,2480366.09016,3486891.46008,1563709.05684,593131.02156,377447.01372,1276130.37972,1671551.06076,934630.70064
2019-10-05,107853.85392,431415.41568,1114489.82384,2067198.8668,1887442.4436,2480638.64016,3487274.61008,1581856.52416,593196.19656,377488.48872,1276270.60472,1671734.73576,934733.40064
2019-10-06,107865.02892,413482.61086,1024717.77474,2157300.5784,1905615.51092,2480895.66516,3469658.43026,1582020.42416,593257.65906,377527.60122,1276402.84222,1671907.94826,934830.25064
2019-10-07,179794.4232,323629.96176,1060787.09688,2121574.19376,1923800.32824,2499142.48248,3452052.92544,1600170.36648,593321.59656,377568.28872,1276540.40472,1672088.13576,934931.00064
2019-10-08,179814.6732,305684.94444,1078888.0392,1995942.87252,2031905.80716,2499423.95748,3434460.25812,1600350.59148,593388.42156,377610.81372,1276684.17972,1672276.46076,935036.30064
2019-10-09,179831.9232,305714.26944,1078991.5392,1978151.1552,2068067.1168,2499663.73248,3434789.73312,1618487.3088,575462.15424,377647.03872,1276806.65472,1672436.88576,935126.00064
2019-10-10,179852.1732,305748.69444,1079113.0392,1942403.47056,2104270.42644,2499945.20748,3435176.50812,1618669.5588,575526.95424,377689.56372,1276950.42972,1672625.21076,935231.30064
2019-10-11,161884.50588,323769.01176,1079230.0392,1942614.07056,2086511.40912,2500216.25748,3435548.95812,1636832.22612,593576.52156,377730.51372,1277088.87972,1672806.56076,935332.70064
2019-10-12,89944.1491,395754.25604,1061340.95938,1942793.62056,2086704.25912,2518436.1748,3435866.49562,1636983.51362,575642.55424,377765.42622,1277206.91722,1672961.17326,935419.15064
2019-10-13,89953.0241,377802.70122,1061445.68438,1942985.32056,2086910.15912,2518684.6748,3418214.9158,1655135.64344,593689.95906,377802.70122,1277332.94222,1673126.24826,953502.05546
2019-10-14,269884.3848,323861.26176,1061545.24688,1925175.27824,2087105.90912,2518920.9248,3400543.24848,1583321.72416,575753.35424,377838.13872,1277452.75472,1673283.18576,953591.49296
2019-10-15,179942.0482,395872.50604,1079652.2892,1907385.71092,2087327.75912,2501194.46998,3382910.50616,1583490.02416,575814.55424,377878.30122,1277588.54222,1673461.04826,953692.85546
2019-10-16,179959.9232,431903.81568,1079759.5392,1907575.18592,2087535.10912,2501442.93248,3383246.55616,1583647.32416,575871.75424,377915.83872,1277715.45472,1673627.28576,953787.59296
2019-10-17,287965.87712,431948.81568,953886.96796,1817784.59932,2177741.94572,2501703.55748,3383599.05616,1583812.32416,575931.75424,377955.21372,1277848.57972,1655803.79344,953886.96796
2019-10-18,179998.6732,557995.88692,953992.96796,1817986.59932,2177983.94572,2483981.69016,3365975.18884,1583988.32416,593995.62156,377997.21372,1277990.57972,1655987.79344,953992.96796
2019-10-19,108009.85392,630057.4812,954087.04296,1818165.87432,2178198.72072,2502228.28248,3366307.11384,1602146.16648,576052.55424,378034.48872,1278116.60472,1656151.09344,954087.04296
2019-10-20,90017.3366,630121.3562,918176.83332,1854357.13396,2196423.01304,2502481.95748,3366648.38884,1602308.59148,576110.95424,378072.81372,1278246.17972,1656318.99344,954183.76796
2019-10-21,198060.00302,450136.3705,1008305.46992,1854561.84646,2124643.66876,2574780.03926,3349014.59652,1602485.47898,594180.00906,360109.0964,1278387.29222,1656501.84344,954289.10546
2019-10-22,180075.6732,468196.75032,1026431.33724,1800756.732,2160908.0784,2575082.12676,3349407.52152,1602673.49148,594249.72156,360151.3464,1278537.27972,1656696.19344,954401.06796
2019-10-23,198106.34052,468251.35032,1026551.03724,1764947.39736,2161160.0784,2575382.42676,3349798.12152,1620870.0588,594319.02156,360193.3464,1278686.37972,1656889.39344,972522.03528
2019-10-24,234147.28766,342215.26658,1116702.44884,1765110.32236,2161359.5784,2557608.83444,3332096.0167,1621019.6838,594373.88406,360226.5964,1278804.41722,1657042.34344,972611.81028
2019-10-25,252182.76748,378274.15122,1008731.06992,1873357.70128,2161566.5784,2557853.78444,3332415.1417,1639187.98862,594430.80906,360261.0964,1278926.89222,1657201.04344,972704.96028
2019-10-26,324266.48676,450370.1205,810666.2169,1909569.31092,2143761.77358,2540087.47962,3350753.69652,1639347.23862,594488.55906,360296.0964,1279051.14222,1657362.04344,972799.46028
2019-10-27,144129.93856,648584.72352,774698.41976,1639478.05112,2432192.7132,2540290.16712,3333004.8292,1639478.05112,594535.99656,360324.8464,1279153.20472,1657494.29344,972877.08528
2019-10-28,360358.3464,450447.933,774770.44476,1639630.47612,2378365.08624,2576562.17676,3333314.7042,1657648.39344,594591.27156,360358.3464,1279272.12972,1657648.39344,972967.53528
2019-10-29,234254.53766,594646.13406,774841.93226,1621762.1838,2396604.11606,2576799.91426,3315602.68688,1657801.34344,594646.13406,360391.5964,1261370.5874,1657801.34344,973057.31028
2019-10-30,180212.5482,630743.9187,756892.70244,1639934.18862,2396826.89106,2595060.69408,3315910.88688,1657955.44344,594701.40906,360425.0964,1261487.8374,1657955.44344,973147.76028
2019-10-31,252320.66748,594755.85906,774984.90726,1640084.33862,2342977.6266,2559252.48444,3334237.3917,1676130.14826,594755.85906,360458.0964,1261603.3374,1658107.24344,973236.86028
2019-11-01,270367.9473,648883.07352,775054.78226,1640232.21362,2325164.34678,2541458.70462,3298488.95706,1676281.27326,594809.48406,360490.5964,1261717.0874,1658256.74344,973324.61028
2019-11-02,126183.43374,775126.80726,811179.2169,1640384.63862,2325380.42178,2541694.87962,3280769.27724,1694463.25308,594864.75906,360524.0964,1261834.3374,1658410.84344,973415.06028
2019-11-03,126195.50874,757173.05244,829284.77172,1568429.89434,2379686.73624,2541938.10462,3281083.22724,1694625.40308,594921.68406,378586.52622,1261955.0874,1658569.54344,973508.21028
2019-11-04,180295.7982,540887.3946,1009656.46992,1496455.12506,2433993.2757,2560200.33444,3263353.94742,1712810.0829,594976.13406,378621.17622,1262070.5874,1640691.76362,973597.31028
2019-11-05,342596.21658,468815.87532,1045820.02956,1442510.3856,2326047.99678,2578487.31426,3245648.3676,1712981.0829,595035.53406,378658.97622,1262196.5874,1640855.56362,973694.51028
2019-11-06,252462.41748,613123.01388,1045915.72956,1442642.3856,2308227.81696,2578723.26426,3209879.30796,1731170.86272,595089.98406,378693.62622,1262312.0874,1641005.71362,973783.61028
2019-11-07,198381.89052,595145.67156,1118152.47384,1442777.3856,2272374.38232,2633068.72872,3210179.68296,1731332.86272,577110.95424,378729.06372,1262430.2124,1641159.27612,973874.73528
2019-11-08,234472.12516,468944.25032,1190396.94312,1442905.3856,2254539.665,2633302.32872,3192428.16564,1749522.78004,595198.47156,378762.66372,1262542.2124,1641304.87612,973961.13528
2019-11-09,144304.93856,577219.75424,1190515.74312,1443049.3856,2236726.54768,2669641.36336,3192746.76564,1749697.38004,577219.75424,378800.46372,1262668.2124,1641468.67612,992096.4526
2019-11-10,90200.9616,613366.53888,1172612.5008,1443215.3856,2218943.65536,2687988.65568,3193114.04064,1749898.65504,577286.15424,378844.03872,1262813.4624,1641657.50112,992210.5776
2019-11-11,162378.71838,541262.3946,1172735.1883,1443366.3856,2219175.81786,2706311.973,3175406.04832,1768123.82236,577346.55424,378883.67622,1280987.66722,1641829.26362,992314.3901
2019-11-12,180437.6732,415006.64836,1317195.01436,1407413.85096,2237427.14768,2706565.098,3175703.04832,1768289.19736,577400.55424,378919.11372,1281107.47972,1641982.82612,992407.2026
2019-11-13,198500.00302,378954.55122,1227090.92776,1515818.20488,2219590.94286,2706818.223,3157954.5935,1768454.57236,577454.55424,360909.0964,1263181.8374,1642136.38862,992500.0151
2019-11-14,198523.24052,397046.48104,1227234.57776,1515995.65488,2219850.78036,2707135.098,3158324.281,1768661.59736,577522.15424,360951.3464,1263329.7124,1642328.62612,992616.2026
2019-11-15,198544.96552,360990.8464,1245418.42008,1534211.0972,2220093.70536,2707431.348,3158669.906,1768855.14736,595634.89656,360990.8464,1263467.9624,1642508.35112,992724.8276
2019-11-16,108308.35392,433233.41568,1227494.67776,1552419.73952,2202269.86304,2725760.24032,3158993.656,1787087.83968,595695.94656,361027.8464,1263597.4624,1642676.70112,992826.5776
2019-11-17,90266.5866,451332.933,1209572.26044,1552585.28952,2202504.71304,2726050.91532,3141277.21368,1787278.41468,595759.47156,361066.3464,1263732.2124,1642851.87612,992932.4526
2019-11-18,198605.74052,379156.41372,1209689.51044,1534680.7222,2202718.21304,2744370.23264,3123526.64636,1805506.732,595817.22156,361101.3464,1263854.7124,1643011.12612,993028.7026
2019-11-19,198625.95302,397251.90604,1209812.62294,1534836.9097,2202942.38804,2726592.62782,3105787.62904,1823747.38682,595877.85906,361138.0964,1263983.3374,1643178.33862,993129.7651
2019-11-20,180586.7982,397290.95604,1191872.86812,1534987.7847,2185100.25822,2762978.01246,3106092.92904,1823926.66182,595936.43406,361173.5964,1264107.5874,1625281.1838,1011286.06992
2019-11-21,216724.70784,397328.63104,1191985.89312,1535133.3472,2185307.47072,2763240.02496,3106387.47904,1842160.01664,595992.94656,361207.8464,1264227.4624,1625435.3088,1011381.96992
2019-11-22,325116.76176,397364.93104,1174032.7508,1499149.51256,2167445.0784,2709306.348,3088609.23672,1860390.35896,596047.39656,361240.8464,1264342.9624,1625583.8088,1011474.36992
2019-11-23,198706.25302,578054.55424,1119980.69884,1517393.20488,2149640.37358,2709630.723,3070914.8194,1860613.09646,596118.75906,361284.0964,1264494.3374,1625778.4338,1011595.46992
2019-11-24,198724.26552,596172.79656,1102016.38152,1517530.75488,2149835.23608,2709876.348,3053127.35208,1860781.75896,596172.79656,361316.8464,1264608.9624,1625925.8088,1011687.16992
2019-11-25,252943.66748,542022.1446,1102111.69402,1517662.00488,2150021.17358,2728178.12782,3053391.41458,1860942.69646,596224.35906,361348.0964,1264718.3374,1626066.4338,1011774.66992
2019-11-26,234896.08766,578205.75424,1102204.71902,1499721.17506,2150202.64858,2728408.40282,3035580.20976,1879168.70128,596274.68406,361378.5964,1264825.0874,1626203.6838,1011860.06992
