date,nvtRatio
2013-10-20,1.406702
2013-10-21,0.978403
2013-10-22,0.839865
2013-10-23,0.95448
2013-10-24,0.98165
2013-10-25,0.357117
2013-10-26,1.447045
2013-10-27,2.080631
2013-10-28,1.549225
2013-10-29,0.610753
2013-10-30,1.367325
2013-10-31,1.467937
2013-11-01,1.551402
2013-11-02,1.535825
2013-11-03,1.690055
2013-11-04,1.042874
2013-11-05,0.903701
2013-11-06,1.101634
2013-11-07,0.827635
2013-11-08,0.970547
2013-11-09,1.078001
2013-11-10,1.326764
2013-11-11,1.361182
2013-11-12,0.895696
2013-11-13,0.814028
2013-11-14,0.858739
2013-11-15,0.37185
2013-11-16,0.665746
2013-11-17,0.894728
2013-11-18,0.547444
2013-11-19,0.352943
2013-11-20,0.638576
2013-11-21,0.490986
2013-11-22,0.442813
2013-11-23,0.646376
2013-11-24,0.647349
2013-11-25,0.688275
2013-11-26,0.276337
2013-11-27,0.308664
2013-11-28,0.292335
2013-11-29,0.410437
2013-11-30,0.525827
2013-12-01,0.633629
2013-12-02,0.718287
2013-12-03,0.846584
2013-12-04,0.77458
2013-12-05,0.634455
2013-12-06,0.753902
2013-12-07,0.401275
2013-12-08,0.885718
2013-12-09,0.855501
2013-12-10,1.25178
2013-12-11,0.861173
2013-12-12,1.10017
2013-12-13,1.093463
2013-12-14,1.585901
2013-12-15,2.184647
2013-12-16,0.431634
2013-12-17,0.611526
2013-12-18,0.467026
2013-12-19,0.799361
2013-12-20,0.946028
2013-12-21,0.986907
2013-12-22,1.043153
2013-12-23,1.407844
2013-12-24,1.114503
2013-12-25,1.16777
2013-12-26,1.672694
2013-12-27,1.620948
2013-12-28,1.585282
2013-12-29,1.1967
2013-12-30,1.214057
2013-12-31,1.943298
2014-01-01,1.847203
2014-01-02,1.422402
2014-01-03,1.102501
2014-01-04,1.558534
2014-01-05,1.077893
2014-01-06,0.95421
2014-01-07,0.943755
2014-01-08,1.227137
2014-01-09,1.632611
2014-01-10,1.757314
2014-01-11,2.325673
2014-01-12,2.220018
2014-01-13,1.82488
2014-01-14,1.260916
2014-01-15,1.58006
2014-01-16,1.52747
2014-01-17,2.215582
2014-01-18,2.647991
2014-01-19,1.698375
2014-01-20,1.182298
2014-01-21,1.503832
2014-01-22,1.896324
2014-01-23,1.801921
2014-01-24,1.219797
2014-01-25,2.022095
2014-01-26,2.300461
2014-01-27,0.946798
2014-01-28,1.424952
2014-01-29,1.871087
2014-01-30,1.730641
2014-01-31,2.222362
2014-02-01,1.996179
2014-02-02,1.817519
2014-02-03,1.852091
2014-02-04,1.120932
2014-02-05,1.083667
2014-02-06,1.309792
2014-02-07,1.000123
2014-02-08,1.504336
2014-02-09,1.785129
2014-02-10,1.12759
2014-02-11,1.231545
2014-02-12,1.399453
2014-02-13,1.285724
2014-02-14,1.280884
2014-02-15,0.909308
2014-02-16,1.368782
2014-02-17,1.713894
2014-02-18,1.728822
2014-02-19,1.875621
2014-02-20,1.44455
2014-02-21,1.699385
2014-02-22,2.241812
2014-02-23,2.020943
2014-02-24,1.027604
2014-02-25,0.855146
2014-02-26,1.239127
2014-02-27,1.473268
2014-02-28,1.389104
2014-03-01,1.038111
2014-03-02,1.527132
2014-03-03,0.875225
2014-03-04,0.810411
2014-03-05,1.233263
2014-03-06,1.345716
2014-03-07,0.335185
2014-03-08,0.523006
2014-03-09,0.896709
2014-03-10,0.546936
2014-03-11,0.861642
2014-03-12,0.785295
2014-03-13,1.096766
2014-03-14,1.319445
2014-03-15,1.435718
2014-03-16,2.151984
2014-03-17,1.493115
2014-03-18,0.315414
2014-03-19,0.742907
2014-03-20,1.193767
2014-03-21,1.347933
2014-03-22,1.974057
2014-03-23,2.435941
2014-03-24,1.262538
2014-03-25,1.511197
2014-03-26,1.557919
2014-03-27,0.899251
2014-03-28,0.98069
2014-03-29,2.001215
2014-03-30,1.328354
2014-03-31,1.078837
2014-04-01,1.198907
2014-04-02,1.006143
2014-04-03,1.052231
2014-04-04,1.203196
2014-04-05,1.124338
2014-04-06,1.804688
2014-04-07,1.676287
2014-04-08,1.726061
2014-04-09,1.291254
2014-04-10,0.848084
2014-04-11,1.056425
2014-04-12,1.931426
2014-04-13,1.897795
2014-04-14,1.29464
2014-04-15,1.234685
2014-04-16,0.989538
2014-04-17,0.94107
2014-04-18,0.980381
2014-04-19,1.72189
