date,exchangeInflowBtc
2017-09-02,70995.65513199
2017-09-03,61609.77453463
2017-09-04,131916.29394733
2017-09-05,110973.78992162
2017-09-06,97910.46910635
2017-09-07,77261.09515457
2017-09-08,132133.98156628
2017-09-09,59816.18930758
2017-09-10,92949.92208218
2017-09-11,74865.47910845
2017-09-12,80413.88474832
2017-09-13,100465.99597901
2017-09-14,128351.6199385
2017-09-15,193057.95283051
2017-09-16,66240.94899597
2017-09-17,42554.53060402
2017-09-18,93568.85514193
2017-09-19,69492.87639804
2017-09-20,54651.62186847
2017-09-21,55612.84605056
2017-09-22,58857.81242409
2017-09-23,37644.47802843
2017-09-24,37930.55470618
2017-09-25,61160.3806195
2017-09-26,47708.62946858
2017-09-27,63275.6697402
2017-09-28,86928.42839197
2017-09-29,66726.860801
2017-09-30,39251.27097086
2017-10-01,34567.68733481
2017-10-02,56289.32693874
2017-10-03,68957.00741022
2017-10-04,52562.31844426
2017-10-05,48183.70245099
2017-10-06,47440.06636217
2017-10-07,43587.33925548
2017-10-08,43476.93842173
2017-10-09,88107.81183692
2017-10-10,61812.76699807
2017-10-11,62064.61958094
2017-10-12,76242.4390844
2017-10-13,93075.35376433
2017-10-14,44283.91486715
2017-10-15,41634.86142026
2017-10-16,47475.61983263
2017-10-17,42753.23338298
2017-10-18,52370.36986673
2017-10-19,43480.0311231
2017-10-20,62423.14155657
2017-10-21,50451.27920165
2017-10-22,52307.01865101
2017-10-23,146627.85602434
2017-10-24,139077.27480896
2017-10-25,54629.41457153
2017-10-26,52535.05435134
2017-10-27,36105.27024746
2017-10-28,34730.09469503
2017-10-29,64160.42494821
2017-10-30,55964.76739889
2017-10-31,57105.83460327
2017-11-01,67390.96303475
2017-11-02,103574.63726405
2017-11-03,66057.08032934
2017-11-04,47698.53754678
2017-11-05,42911.97325077
2017-11-06,63569.25822717
2017-11-07,79491.3785861
2017-11-08,118788.52903734
2017-11-09,119326.77230052
2017-11-10,149832.02362129
2017-11-11,132612.45077436
2017-11-12,220914.41415315
2017-11-13,174244.98503964
2017-11-14,101446.51023118
2017-11-15,101499.64423962
2017-11-16,109590.87759339
2017-11-17,237646.3586938
2017-11-18,232735.64021597
2017-11-19,344779.05678914
2017-11-20,137088.58408838
2017-11-21,146791.53393437
2017-11-22,188015.76476991
2017-11-23,157681.58312744
2017-11-24,183295.66456244
2017-11-25,131913.88402724
2017-11-26,99839.08521746
2017-11-27,116254.48535224
2017-11-28,119375.21292031
2017-11-29,145238.01734341
2017-11-30,120163.45564952
2017-12-01,95219.67955505
2017-12-02,58319.1437987
2017-12-03,69681.74340352
2017-12-04,83662.70280853
2017-12-05,92047.38958601
2017-12-06,120887.44490823
2017-12-07,161185.80504886
2017-12-08,150061.7917569
2017-12-09,115802.38735018
2017-12-10,89963.3510825
2017-12-11,105327.98351303
2017-12-12,105545.89649862
2017-12-13,116320.87924037
2017-12-14,118720.34143764
2017-12-15,101832.28461689
2017-12-16,68187.25812957
2017-12-17,73841.95133632
2017-12-18,103223.15799819
2017-12-19,114488.36345178
2017-12-20,138424.17528029
2017-12-21,116940.84445593
2017-12-22,156848.58416651
2017-12-23,93181.89602974
2017-12-24,85659.22673277
2017-12-25,72312.06938017
2017-12-26,90255.15870115
2017-12-27,113044.91753935
2017-12-28,107626.60711591
2017-12-29,119534.77248837
2017-12-30,112072.13925545
2017-12-31,77417.96099633
2018-01-01,66587.65512827
2018-01-02,118742.02338753
2018-01-03,116160.42518094
2018-01-04,148210.83405292
2018-01-05,154254.66223486
2018-01-06,102821.72195443
2018-01-07,92457.13118063
2018-01-08,110367.22146265
2018-01-09,129423.54660868
2018-01-10,151710.55851685
2018-01-11,123553.91927853
2018-01-12,106580.43813609
2018-01-13,78484.82789546
2018-01-14,66809.86666181
2018-01-15,103326.6860037
2018-01-16,165126.00308244
2018-01-17,170788.95710615
2018-01-18,155977.55609615
2018-01-19,115262.77929345
2018-01-20,77899.03605409
2018-01-21,67684.36951377
2018-01-22,89252.83261011
2018-01-23,89292.72112586
2018-01-24,83297.35567119
2018-01-25,78452.05466358
2018-01-26,102895.26430472
2018-01-27,46371.32594198
2018-01-28,69123.91273805
2018-01-29,68117.24330442
2018-01-30,88106.98867549
2018-01-31,76056.48850106
2018-02-01,147212.48943489
2018-02-02,171045.10681285
2018-02-03,65926.89795716
2018-02-04,89045.21960703
2018-02-05,152286.11679865
2018-02-06,168978.90345707
2018-02-07,97683.98909028
2018-02-08,88175.23387673
2018-02-09,77584.57915426
2018-02-10,64705.20665466
2018-02-11,56274.1435766
2018-02-12,50959.37136831
2018-02-13,58998.80084906
2018-02-14,78490.29297584
2018-02-15,69649.74982001
2018-02-16,62161.08707205
2018-02-17,46227.96057761
2018-02-18,45447.57538997
2018-02-19,44533.51554672
2018-02-20,74554.71663333
2018-02-21,70039.59196658
2018-02-22,86279.3462226
2018-02-23,59484.5291764
2018-02-24,47553.64877476
2018-02-25,38702.96789726
2018-02-26,60955.84186259
2018-02-27,56723.14100731
2018-02-28,74440.77924472
2018-03-01,71572.72407713
2018-03-02,53098.86177567
2018-03-03,37849.43204921
2018-03-04,36368.76881916
2018-03-05,62924.18951006
2018-03-06,54953.08266417
2018-03-07,69165.19164808
2018-03-08,69296.31561429
2018-03-09,78484.71841161
2018-03-10,36569.03953146
2018-03-11,46146.26242972
2018-03-12,53790.59604387
2018-03-13,53949.22973936
2018-03-14,76553.42186023
2018-03-15,78401.19535788
2018-03-16,53099.97862796
2018-03-17,37829.58522862
2018-03-18,66382.92124033
2018-03-19,74494.48411328
2018-03-20,63988.24820654
2018-03-21,59555.98013005
2018-03-22,49542.12246891
2018-03-23,51965.65663302
2018-03-24,36733.56924103
2018-03-25,30718.55731862
2018-03-26,64572.12144458
2018-03-27,48957.30941184
2018-03-28,47595.38861501
2018-03-29,82889.8726474
2018-03-30,94518.96444019
2018-03-31,57792.98674725
2018-04-01,46871.56783486
2018-04-02,61741.51642558
2018-04-03,82662.59615918
2018-04-04,65905.49411129
2018-04-05,63129.88613947
2018-04-06,46960.75408114
2018-04-07,39577.58231426
2018-04-08,27874.02603457
2018-04-09,57868.00904029
2018-04-10,50775.10058994
2018-04-11,60711.52415236
2018-04-12,108226.8121294
2018-04-13,83172.73230833
2018-04-14,44407.66696162
2018-04-15,35615.62698351
2018-04-16,67945.73133244
2018-04-17,59184.6177989
2018-04-18,64409.18756342
2018-04-19,70816.80038013
2018-04-20,81595.7104439
2018-04-21,55568.15513865
2018-04-22,44911.7022131
2018-04-23,72045.59295459
2018-04-24,97544.87343564
2018-04-25,95115.84178381
2018-04-26,75102.13108502
2018-04-27,65354.3952733
2018-04-28,78832.99681287
2018-04-29,65174.72494485
2018-04-30,66479.71427613
2018-05-01,51669.35912321
2018-05-02,62260.97635933
2018-05-03,84984.38751411
2018-05-04,71955.88318378
2018-05-05,54782.29784534
2018-05-06,49504.40552856
2018-05-07,75627.96892042
2018-05-08,64863.72008508
2018-05-09,62601.07118732
2018-05-10,74134.22649847
2018-05-11,95010.03621666
2018-05-12,60636.05369619
2018-05-13,43965.87532427
2018-05-14,75207.79178513
2018-05-15,55689.24521001
2018-05-16,61353.34209979
2018-05-17,65502.2318396
2018-05-18,58215.59613983
2018-05-19,32976.67010346
2018-05-20,31393.20352871
2018-05-21,49085.71876007
2018-05-22,47614.5127922
2018-05-23,85771.39897841
2018-05-24,74835.15947076
2018-05-25,54656.66962018
2018-05-26,26464.38771959
2018-05-27,25610.10255845
2018-05-28,58056.08211125
2018-05-29,70230.83931781
2018-05-30,52714.84057326
2018-05-31,62819.76796037
2018-06-01,50720.79745398
2018-06-02,37187.85757208
2018-06-03,33732.60689649
2018-06-04,50327.16004057
2018-06-05,46772.6600583
2018-06-06,46228.79724417
2018-06-07,45037.94219304
2018-06-08,42650.34344821
2018-06-09,23436.39453125
2018-06-10,67262.86928063
2018-06-11,73683.16033895
2018-06-12,64183.23931052
2018-06-13,79792.38502817
2018-06-14,65037.92766686
2018-06-15,48792.0187844
2018-06-16,29997.51092395
2018-06-17,39952.21652847
2018-06-18,50198.64261009
2018-06-19,42753.09660211
2018-06-20,41318.99268496
2018-06-21,44395.85632692
2018-06-22,83532.18805991
2018-06-23,33287.67832893
2018-06-24,51642.17141218
2018-06-25,59490.99820984
2018-06-26,43390.10808186
2018-06-27,56710.11938751
2018-06-28,45081.61467131
2018-06-29,52104.46356148
2018-06-30,37880.26081532
2018-07-01,23423.84743171
2018-07-02,50221.89987477
2018-07-03,44716.05335147
2018-07-04,37561.523197
2018-07-05,52071.62440991
2018-07-06,49770.88689067
2018-07-07,24522.83322312
2018-07-08,27547.55215849
2018-07-09,38253.88574604
2018-07-10,56844.42472479
2018-07-11,39450.11877027
2018-07-12,41075.37570242
2018-07-13,51384.9497048
2018-07-14,17923.92995306
2018-07-15,22660.14418933
2018-07-16,49858.3887696
2018-07-17,57966.67486377
2018-07-18,66957.64706477
2018-07-19,55246.60022478
2018-07-20,56996.23634525
2018-07-21,32100.49439066
2018-07-22,24652.30924794
2018-07-23,60150.56731677
2018-07-24,74725.80116664
2018-07-25,55047.59130554
2018-07-26,43811.55241323
2018-07-27,50222.70313936
2018-07-28,23287.43967157
2018-07-29,18541.46219604
2018-07-30,52586.57693243
2018-07-31,59113.67157871
2018-08-01,50374.59423963
2018-08-02,42528.13839355
2018-08-03,56712.28404743
2018-08-04,36936.2783593
2018-08-05,27983.15317291
2018-08-06,52521.01411179
2018-08-07,47482.01079116
2018-08-08,77955.02985526
2018-08-09,58773.00907555
2018-08-10,60936.89266099
2018-08-11,46012.94531772
2018-08-12,28051.79901605
2018-08-13,56738.00568176
2018-08-14,95237.40288584
2018-08-15,75345.06798935
2018-08-16,41191.13456965
2018-08-17,45769.32426209
2018-08-18,27965.05278683
2018-08-19,19119.89621371
2018-08-20,44304.01248701
2018-08-21,60124.51994836
2018-08-22,70139.9413129
2018-08-23,48047.22517056
2018-08-24,47905.22823415
2018-08-25,32254.80034197
2018-08-26,25995.94210447
2018-08-27,51285.97403278
2018-08-28,61312.54731154
2018-08-29,55988.49390426
2018-08-30,50219.11743654
2018-08-31,61000.99431097
2018-09-01,38452.60399296
2018-09-02,37376.48377143
2018-09-03,43187.01128973
2018-09-04,54103.54246045
2018-09-05,76739.4722599
2018-09-06,110319.18712605
2018-09-07,58407.79111094
2018-09-08,30258.9039595
2018-09-09,33228.88699225
2018-09-10,43581.15558345
2018-09-11,44990.84122859
2018-09-12,47919.98763386
2018-09-13,83511.43005477
2018-09-14,37756.42843577
2018-09-15,22995.18728115
2018-09-16,17782.80224404
2018-09-17,39426.95066624
2018-09-18,41743.73404304
2018-09-19,42398.44598587
2018-09-20,47527.73393689
2018-09-21,76140.41445026
2018-09-22,34657.46041727
2018-09-23,22805.78772389
2018-09-24,33920.43827155
2018-09-25,47197.7809722
2018-09-26,44629.34744882
2018-09-27,43740.97029457
2018-09-28,60678.87502127
2018-09-29,29492.46073766
2018-09-30,25459.00338999
2018-10-01,43264.88871093
2018-10-02,43709.37230641
2018-10-03,45846.62946796
2018-10-04,39258.71854309
2018-10-05,33080.68813528
2018-10-06,22222.79134616
2018-10-07,17125.11815132
2018-10-08,35861.94571233
2018-10-09,40283.07561662
2018-10-10,50911.91823045
2018-10-11,77848.79722756
2018-10-12,61398.76805593
2018-10-13,27211.36484756
2018-10-14,28464.52980838
2018-10-15,120959.29647525
2018-10-16,55097.67135897
2018-10-17,49525.15468397
2018-10-18,56276.09411121
2018-10-19,46281.60765796
2018-10-20,30029.81983289
2018-10-21,22223.86232415
2018-10-22,44218.68693057
2018-10-23,50234.41326974
2018-10-24,45156.46127099
2018-10-25,58453.08086728
2018-10-26,40327.62100619
2018-10-27,22021.24249097
2018-10-28,18938.51683203
2018-10-29,47169.267032
2018-10-30,43658.6786237
2018-10-31,59083.60272981
2018-11-01,44263.55682538
2018-11-02,57367.96319777
2018-11-03,34153.39617568
2018-11-04,23117.91144932
2018-11-05,50267.37828888
2018-11-06,57890.21818346
2018-11-07,54439.26472725
2018-11-08,46796.12442392
2018-11-09,53022.72811584
2018-11-10,22166.93908626
2018-11-11,21827.75921812
2018-11-12,48787.02448846
2018-11-13,58617.16278883
2018-11-14,109180.41135044
2018-11-15,140665.2194013
2018-11-16,86895.86138191
2018-11-17,33680.53636059
2018-11-18,32070.7049839
2018-11-19,123976.53199473
2018-11-20,187749.0995081
2018-11-21,96613.26043611
2018-11-22,65785.9590482
2018-11-23,80625.00270208
2018-11-24,67784.43397934
2018-11-25,113938.55818211
2018-11-26,110121.33195663
2018-11-27,97405.36471575
2018-11-28,113758.34747538
2018-11-29,91611.61550081
2018-11-30,169662.90943497
2018-12-01,52814.94100367
2018-12-02,39384.62100139
2018-12-03,78964.81387665
2018-12-04,83479.81552883
2018-12-05,112384.77059893
2018-12-06,129992.67980885
2018-12-07,137039.78712538
2018-12-08,61569.78925327
2018-12-09,44288.47065044
2018-12-10,78516.82173815
2018-12-11,74994.9349627
2018-12-12,74141.88454346
2018-12-13,75304.38251984
2018-12-14,77199.07391181
2018-12-15,43266.04374941
2018-12-16,34551.24191808
2018-12-17,91083.85911242
2018-12-18,89379.61194325
2018-12-19,120938.76622699
2018-12-20,111868.24490187
2018-12-21,97024.89096542
2018-12-22,46290.32962837
2018-12-23,45371.29804178
2018-12-24,84387.42396251
2018-12-25,57476.93935515
2018-12-26,60961.61623224
2018-12-27,69570.44565818
2018-12-28,85386.20463393
2018-12-29,49239.42308117
2018-12-30,31749.8715926
2018-12-31,46049.08111695
2019-01-01,29313.08829853
2019-01-02,56490.2324221
2019-01-03,63195.21989279
2019-01-04,64931.36346272
2019-01-05,43482.59502909
2019-01-06,39203.88394197
2019-01-07,63443.54739652
2019-01-08,65248.96935814
2019-01-09,63461.0781648
2019-01-10,89547.86121266
2019-01-11,76759.43754546
2019-01-12,34186.52374957
2019-01-13,35817.49869568
2019-01-14,75048.55812037
2019-01-15,77637.63141397
2019-01-16,76272.65640526
2019-01-17,67086.84652176
2019-01-18,55032.23359486
2019-01-19,38437.33277692
2019-01-20,35653.65428049
2019-01-21,55256.81629233
2019-01-22,73520.12412388
2019-01-23,56492.83964614
2019-01-24,57554.69927248
2019-01-25,49554.79121455
2019-01-26,27298.80315927
2019-01-27,27903.13587936
2019-01-28,80249.13376807
2019-01-29,60951.43994482
2019-01-30,58317.10415454
2019-01-31,68586.33691588
2019-02-01,68544.9399888
2019-02-02,28257.53620286
2019-02-03,26815.07093412
2019-02-04,37876.06961492
2019-02-05,39535.22197811
2019-02-06,52538.49819886
2019-02-07,57087.85004111
2019-02-08,69510.25376949
2019-02-09,38081.759257
2019-02-10,30519.17924689
2019-02-11,55013.77993007
2019-02-12,53986.38792376
2019-02-13,59040.01740447
2019-02-14,47054.00472502
2019-02-15,46883.97088001
2019-02-16,33457.08407877
2019-02-17,27237.42371402
2019-02-18,71016.03396379
2019-02-19,77325.42384256
2019-02-20,61671.43120945
2019-02-21,64257.00444019
2019-02-22,57393.7597522
2019-02-23,35193.57860623
2019-02-24,64325.35237316
2019-02-25,82506.55747344
2019-02-26,62357.92440806
2019-02-27,56914.36798522
2019-02-28,64019.41870066
2019-03-01,53552.82562442
2019-03-02,28179.13421717
2019-03-03,33777.79350114
2019-03-04,69361.31480895
2019-03-05,60018.17222991
2019-03-06,65418.67051579
2019-03-07,59020.45061846
2019-03-08,57500.96857178
2019-03-09,42114.83347168
2019-03-10,34074.51801196
2019-03-11,63789.18644205
2019-03-12,66415.2290323
2019-03-13,63016.98296152
2019-03-14,73265.75718604
2019-03-15,57437.33734255
2019-03-16,39606.07238882
2019-03-17,23136.50071692
2019-03-18,56730.68112147
2019-03-19,61591.74085422
2019-03-20,70081.36039255
2019-03-21,76192.65986667
2019-03-22,52903.7978183
2019-03-23,32615.93598604
2019-03-24,26432.01274615
2019-03-25,60420.34533677
2019-03-26,67402.96813543
2019-03-27,67961.31192262
2019-03-28,58580.63776762
2019-03-29,75095.27157165
2019-03-30,38737.84137057
2019-03-31,38580.90166197
2019-04-01,75731.56981065
2019-04-02,176848.15527355
2019-04-03,118194.8376629
2019-04-04,98518.02966908
2019-04-05,74613.54493152
2019-04-06,41386.77175844
2019-04-07,45909.60694553
2019-04-08,97579.92668135
2019-04-09,73556.15516372
2019-04-10,74530.0399385
2019-04-11,87664.37457746
2019-04-12,70096.48616487
2019-04-13,41034.70405228
2019-04-14,37489.56820024
2019-04-15,78371.00365792
2019-04-16,63552.56325728
2019-04-17,72611.76646308
2019-04-18,70579.25709181
2019-04-19,48332.65998341
2019-04-20,30278.29251362
2019-04-21,38559.71329908
2019-04-22,53774.64823946
2019-04-23,71175.45017966
2019-04-24,102192.6433253
2019-04-25,88447.4670676
2019-04-26,111008.1417034
2019-04-27,37828.66236283
2019-04-28,40285.65680238
2019-04-29,80154.5543989
2019-04-30,78608.97432892
2019-05-01,54426.95907307
2019-05-02,57569.10320344
2019-05-03,77337.43367576
2019-05-04,47076.65326342
2019-05-05,35783.38347603
2019-05-06,50731.34670072
2019-05-07,66607.65920532
2019-05-08,53725.34651057
2019-05-09,65409.29868483
2019-05-10,66721.48860002
2019-05-11,83422.53398867
2019-05-12,68469.68094443
2019-05-13,95917.05348265
2019-05-14,110400.45058662
2019-05-15,95252.40568257
2019-05-16,101890.38921384
2019-05-17,90350.4965312
2019-05-18,36757.40501876
2019-05-19,50790.85512542
2019-05-20,64718.05923906
2019-05-21,58372.8538819
2019-05-22,55596.0802606
2019-05-23,69339.5237465
2019-05-24,65204.9443904
2019-05-25,27057.31974075
2019-05-26,40715.18831886
2019-05-27,67852.70312213
2019-05-28,57387.3295291
2019-05-29,58518.02761068
2019-05-30,72161.92819168
2019-05-31,82006.42312536
2019-06-01,36040.44262415
2019-06-02,31369.51727712
2019-06-03,86649.33371574
2019-06-04,79960.77945156
2019-06-05,61465.64431398
2019-06-06,52564.85706034
2019-06-07,47688.55819797
2019-06-08,27227.31306
2019-06-09,24680.94482159
2019-06-10,54270.68347938
2019-06-11,55798.39232001
2019-06-12,78630.46965504
2019-06-13,60649.34651155
2019-06-14,57117.46694719
2019-06-15,41575.40416169
2019-06-16,59946.43509633
2019-06-17,62620.67693316
2019-06-18,57245.79288873
2019-06-19,50043.46716553
2019-06-20,54731.82903343
2019-06-21,66008.27083094
2019-06-22,81657.81334314
2019-06-23,43495.69114181
2019-06-24,65978.42466954
2019-06-25,75819.54965315
2019-06-26,125707.1776396
2019-06-27,112179.01122061
2019-06-28,109403.24449904
2019-06-29,44116.27873046
2019-06-30,58711.43662581
2019-07-01,72879.82484646
2019-07-02,76433.03311743
2019-07-03,64897.09877006
2019-07-04,63808.12824848
2019-07-05,46821.49237001
2019-07-06,25928.80415062
2019-07-07,24166.38799116
2019-07-08,61781.58498723
2019-07-09,68194.28481656
2019-07-10,79764.15758056
2019-07-11,83732.19168006
2019-07-12,48154.05600879
2019-07-13,35865.00579274
2019-07-14,34566.7291422
2019-07-15,58373.16398701
2019-07-16,71363.77721341
2019-07-17,80950.66603794
2019-07-18,69604.80419823
2019-07-19,75188.1276347
2019-07-20,32752.89460188
2019-07-21,18598.67631876
2019-07-22,43088.42719519
2019-07-23,45392.09536112
2019-07-24,74045.85597136
2019-07-25,48009.94303012
2019-07-26,33138.89414686
2019-07-27,35863.62178125
2019-07-28,19468.04178344
2019-07-29,277539.67084747
2019-07-30,42276.45291753
2019-07-31,43596.91249108
2019-08-01,44343.39512024
2019-08-02,54843.78767086
2019-08-03,28992.83508432
2019-08-04,21819.30928935
2019-08-05,71810.20276055
2019-08-06,67320.40054365
2019-08-07,50399.37199905
2019-08-08,42357.91268809
2019-08-09,47109.0684613
2019-08-10,34469.42530653
2019-08-11,17509.69214083
2019-08-12,28004.39601351
2019-08-13,36359.59378818
2019-08-14,49848.82933713
2019-08-15,56857.02408821
2019-08-16,40748.26882259
2019-08-17,16453.986964
2019-08-18,17106.0625398
2019-08-19,38272.41457351
2019-08-20,30810.15507043
2019-08-21,46650.85302575
2019-08-22,38617.33817361
2019-08-23,34332.60402268
2019-08-24,21561.67089916
2019-08-25,19244.14101773
2019-08-26,44731.96793015
2019-08-27,38417.81865603
2019-08-28,43697.00537658
2019-08-29,48033.12091592
2019-08-30,36136.82320027
2019-08-31,15116.7290239
2019-09-01,14729.15066825
2019-09-02,46085.74192352
2019-09-03,58265.96832579
2019-09-04,39207.08279292
2019-09-05,46331.9292055
2019-09-06,49426.17941842
2019-09-07,24487.43601619
2019-09-08,19519.02752663
2019-09-09,44467.41377182
2019-09-10,41501.45279575
2019-09-11,37625.61923136
2019-09-12,40221.78653944
2019-09-13,32699.7308829
2019-09-14,18533.21339474
2019-09-15,18960.02318065
2019-09-16,39745.55308288
2019-09-17,42094.16757996
2019-09-18,50670.90784758
2019-09-19,55816.96150952
2019-09-20,46375.30884467
2019-09-21,20664.4982093
2019-09-22,20512.36152245
2019-09-23,36485.70122667
2019-09-24,137140.3400943
2019-09-25,98987.14218572
2019-09-26,64100.52520903
2019-09-27,55235.33042971
2019-09-28,31873.03578092
2019-09-29,23218.89216248
2019-09-30,61244.90980203
2019-10-01,51806.04587533
2019-10-02,36011.56793647
2019-10-03,35800.77670174
2019-10-04,36947.5601411
2019-10-05,18765.40553113
2019-10-06,26335.8810684
2019-10-07,49245.63884936
2019-10-08,46393.47184076
2019-10-09,58625.37612346
2019-10-10,56475.76613024
2019-10-11,51014.20831916
2019-10-12,17675.86455364
2019-10-13,20775.50777254
2019-10-14,144585.52668486
2019-10-15,39987.0189324
2019-10-16,50798.32295494
2019-10-17,49431.96658201
2019-10-18,57996.57604001
2019-10-19,16505.28641339
2019-10-20,18945.59665496
2019-10-21,43545.64625995
2019-10-22,44477.34795373
2019-10-23,75520.31426496
2019-10-24,55115.96015317
2019-10-25,93108.2447426
2019-10-26,87022.56406489
2019-10-27,36013.72260998
2019-10-28,116946.09226182
2019-10-29,50487.22233067
2019-10-30,51073.1907416
2019-10-31,49716.28254042
2019-11-01,105103.46525931
2019-11-02,20148.34658104
2019-11-03,20045.23495195
2019-11-04,48078.28292849
2019-11-05,51570.37303261
2019-11-06,61095.4063087
2019-11-07,49128.94919672
2019-11-08,47791.32195081
2019-11-09,22069.88980156
2019-11-10,18460.34511135
2019-11-11,34387.96517433
2019-11-12,45589.57320952
2019-11-13,51201.01339258
2019-11-14,40048.78732743
2019-11-15,52976.03501227
2019-11-16,19431.76782865
2019-11-17,16964.86001489
2019-11-18,63286.47877175
2019-11-19,53462.73534341
2019-11-20,41284.58259847
2019-11-21,69851.25899912
2019-11-22,108779.63226214
2019-11-23,44116.74990881
2019-11-24,37873.79861866
2019-11-25,103826.78912421
2019-11-26,66537.12289391
2019-11-27,70247.5325488
2019-11-28,41035.33186897
2019-11-29,49000.36248789
2019-11-30,27951.90772354
2019-12-01,23069.4638059
2019-12-02,54531.02927501
2019-12-03,44544.39570045
2019-12-04,68532.92660496
2019-12-05,47591.72157217
2019-12-06,45822.78986161
2019-12-07,24554.06510633
2019-12-08,19669.99196952
2019-12-09,55447.70899409
2019-12-10,54487.9241915
2019-12-11,51179.45189775
2019-12-12,44235.67210255
2019-12-13,52145.99228941
2019-12-14,25301.47561862
2019-12-15,18648.15030927
2019-12-16,55706.21380463
2019-12-17,120555.85301621
2019-12-18,83355.61889887
2019-12-19,70770.72739455
2019-12-20,68163.7308108
2019-12-21,20330.11050533
2019-12-22,20115.13368408
2019-12-23,68289.5337123
2019-12-24,40114.10761465
2019-12-25,25380.10434658
2019-12-26,38083.03818254
2019-12-27,55277.07101446
2019-12-28,25047.63441329
2019-12-29,25646.88428282
2019-12-30,55250.90269882
2019-12-31,36931.82242784
2020-01-01,20594.62225075
2020-01-02,42942.75612845
2020-01-03,59622.96891918
2020-01-04,33197.55144558
2020-01-05,20144.42613577
2020-01-06,56534.4529225
2020-01-07,67472.05179012
2020-01-08,70472.3364226
2020-01-09,50350.26755707
2020-01-10,66236.80070679
2020-01-11,28320.86593868
2020-01-12,19599.79611205
2020-01-13,49597.69502228
2020-01-14,103975.01744516
2020-01-15,133163.8408306
2020-01-16,63847.90935295
2020-01-17,111745.11653995
2020-01-18,23894.34172726
2020-01-19,34741.7066182
2020-01-20,44146.93827623
2020-01-21,47470.98073801
2020-01-22,53966.32777188
2020-01-23,55110.40117519
2020-01-24,51175.4442867
2020-01-25,15925.52470198
2020-01-26,22043.01377391
2020-01-27,45680.36419843
2020-01-28,51935.69716674
2020-01-29,52568.6683641
2020-01-30,107053.6881436
2020-01-31,101174.14714329
2020-02-01,71945.47377873
2020-02-02,26286.91914267
2020-02-03,54973.09818131
2020-02-04,45586.95873113
2020-02-05,63070.80814835
2020-02-06,62029.56036631
2020-02-07,54046.71713078
2020-02-08,30667.12021454
2020-02-09,35884.22110748
2020-02-10,65148.24288956
2020-02-11,67806.77268388
2020-02-12,72910.27919512
2020-02-13,72955.23935469
2020-02-14,60163.83512018
2020-02-15,40317.01265519
2020-02-16,86646.81522476
2020-02-17,111164.07705048
2020-02-18,66056.55677185
2020-02-19,110336.4530195
2020-02-20,75017.15966866
2020-02-21,45780.32469561
2020-02-22,23241.48467384
2020-02-23,33218.5748889
2020-02-24,54971.86822714
2020-02-25,51703.39352389
2020-02-26,79671.14112615
2020-02-27,64642.56262806
2020-02-28,71125.05713434
2020-02-29,26819.97705576
2020-03-01,24700.56010258
2020-03-02,59362.88192737
2020-03-03,55079.99295274
2020-03-04,46397.19467781
2020-03-05,53354.30203121
2020-03-06,49613.58303846
2020-03-07,25182.90456195
2020-03-08,47344.32566023
2020-03-09,132675.52057574
2020-03-10,81716.94313429
2020-03-11,71814.01259162
2020-03-12,333854.95061219
2020-03-13,370245.94827549
2020-03-14,116761.82676898
2020-03-15,85257.35112745
2020-03-16,188378.99518825
2020-03-17,134459.26396036
2020-03-18,98258.37965335
2020-03-19,125112.94005645
2020-03-20,136459.45689417
2020-03-21,42049.4539142
2020-03-22,92390.09943326
2020-03-23,93371.01377887
2020-03-24,140519.96167146
2020-03-25,85151.73649842
2020-03-26,67486.53346388
2020-03-27,78174.52056278
2020-03-28,57374.43254405
2020-03-29,58096.33047332
2020-03-30,80432.81285678
2020-03-31,109908.08390318
2020-04-01,62365.23900759
2020-04-02,93573.00428115
2020-04-03,70009.96710331
2020-04-04,37441.33775381
2020-04-05,31101.31200452
2020-04-06,134613.66133419
2020-04-07,179946.58520976
2020-04-08,60552.48134966
2020-04-09,122201.06356711
2020-04-10,77028.84353283
2020-04-11,33129.14696762
2020-04-12,34260.36438322
2020-04-13,76244.78537284
2020-04-14,60505.40554557
2020-04-15,86429.42416934
2020-04-16,106824.98399046
2020-04-17,72492.16841476
2020-04-18,35667.37726714
2020-04-19,36366.50336863
2020-04-20,74829.03242075
2020-04-21,75841.59427548
2020-04-22,69888.82410353
2020-04-23,91557.51876358
2020-04-24,90033.82545321
2020-04-25,32838.78905082
2020-04-26,28368.85174623
2020-04-27,85311.65840774
2020-04-28,69058.41901718
2020-04-29,143684.10668083
2020-04-30,176091.1349716
2020-05-01,89641.20666514
2020-05-02,32951.86494655
2020-05-03,43245.64802191
2020-05-04,72474.40470647
2020-05-05,68878.1286881
2020-05-06,76550.98972427
2020-05-07,116982.61407273
2020-05-08,176739.79089583
2020-05-09,102998.10990688
2020-05-10,90474.82318293
2020-05-11,102527.29394881
2020-05-12,128231.84918064
2020-05-13,136228.5106167
2020-05-14,91640.74106462
2020-05-15,82005.63928331
2020-05-16,28208.20970467
2020-05-17,37035.90053733
2020-05-18,78373.24410013
2020-05-19,63665.17700497
2020-05-20,118982.31998923
2020-05-21,129846.35950898
2020-05-22,60900.91799339
2020-05-23,29339.53153472
2020-05-24,76222.63877741
2020-05-25,197185.85008233
2020-05-26,58761.84316331
2020-05-27,108571.12731528
