date,supplyLoss
2018-12-08,9993538.684437
2018-12-09,9696660.769343998
2018-12-10,9941355.226964
2018-12-11,10093784.505234998
2018-12-12,9760197.582499
2018-12-13,10172256.097737
2018-12-14,10249983.156489
2018-12-15,10326006.009758
2018-12-16,10253667.181972
2018-12-17,9498453.38235
2018-12-18,9201273.154757
2018-12-19,9125556.372255
2018-12-20,7956651.604411999
2018-12-21,8790855.485286
2018-12-22,8206060.360498
2018-12-23,8283830.106749998
2018-12-24,7963808.227877999
2018-12-25,9089823.394412998
2018-12-26,8935581.171425998
2018-12-27,9557832.163374
2018-12-28,8564339.670564
2018-12-29,8863606.605656998
2018-12-30,8819344.418099
2018-12-31,9450471.222461998
2019-01-01,8910297.705231998
2019-01-02,8043530.528930999
2019-01-03,9003048.770348
2019-01-04,8712374.180937
2019-01-05,9015538.733246
2019-01-06,7645291.600341
2019-01-07,7701962.982046999
2019-01-08,7781513.173781998
2019-01-09,7628664.791277997
2019-01-10,9612910.765732998
2019-01-11,9552760.027577998
2019-01-12,9793157.229998998
2019-01-13,10003878.301708998
2019-01-14,9268952.333366
2019-01-15,9633486.92383
2019-01-16,9522497.010418
2019-01-17,9180618.473249998
2019-01-18,9519054.412719
2019-01-19,8941031.049095998
2019-01-20,9972327.352332998
2019-01-21,9926162.173042
2019-01-22,9774871.239770995
2019-01-23,9816135.272129998
2019-01-24,9750772.846276
2019-01-25,9788486.782668998
2019-01-26,9856047.601023
2019-01-27,9976045.262617
2019-01-28,10120633.288473
2019-01-29,10265258.368079
2019-01-30,9947568.667673
2019-01-31,10192088.661059998
2019-02-01,9809678.120282998
2019-02-02,9782660.772555
2019-02-03,10226821.484754
2019-02-04,10189351.279128
2019-02-05,9987172.253099998
2019-02-06,10368598.637911
2019-02-07,10394421.397173
2019-02-08,8847941.228183998
2019-02-09,8803311.048125999
2019-02-10,8556999.381273
2019-02-11,9047056.29228
2019-02-12,9081197.736457
2019-02-13,9329453.81956
2019-02-14,9456667.444336
2019-02-15,9380347.788083998
2019-02-16,8949822.446765998
2019-02-17,8650837.834173
2019-02-18,7570977.027895
2019-02-19,7157693.503906999
2019-02-20,7082894.384388
2019-02-21,7639854.459998999
2019-02-22,7007079.688136
2019-02-23,6665478.707700999
2019-02-24,8326955.380868999
2019-02-25,8064431.807169
2019-02-26,8205836.987058999
2019-02-27,8141681.694187999
2019-02-28,8237395.15277
2019-03-01,7964318.907421999
2019-03-02,8070471.521401998
2019-03-03,8630011.832495999
2019-03-04,8882117.666564997
2019-03-05,7661748.35588
2019-03-06,7539425.034569999
2019-03-07,7522610.31724
2019-03-08,7836280.125713998
2019-03-09,6965093.911145998
2019-03-10,7025544.355068
2019-03-11,7666282.75588
2019-03-12,7526382.06724
2019-03-13,7683625.878976999
2019-03-14,7603564.675508998
2019-03-15,6937709.894951999
2019-03-16,6618328.532046
2019-03-17,6791440.2643800005
2019-03-18,6757024.254719999
2019-03-19,6569554.516788999
2019-03-20,6526304.2709639985
2019-03-21,6762839.1331859995
2019-03-22,6730163.9665089995
2019-03-23,6811845.484976998
2019-03-24,7032672.076601999
2019-03-25,7258818.228426
2019-03-26,7157361.282911999
2019-03-27,6506419.449201999
2019-03-28,6589885.536902998
2019-03-29,6366835.238061998
2019-03-30,6363939.394595997
2019-03-31,6353994.609197998
2019-04-01,6301740.677207999
2019-04-02,5678542.9612259995
2019-04-03,5647387.967532001
2019-04-04,5794259.447621001
2019-04-05,5609795.941905998
2019-04-06,5603296.207473999
2019-04-07,5596803.018041998
2019-04-08,5579755.078212
2019-04-09,5703734.597022001
2019-04-10,5563223.8452280015
2019-04-11,5849620.413311999
2019-04-12,5809668.604726
2019-04-13,5914324.885663999
2019-04-14,5745437.419391999
2019-04-15,6037211.398921998
2019-04-16,5608953.044296
2019-04-17,5588319.998512
2019-04-18,5578317.923119998
2019-04-19,5513595.545286
2019-04-20,5457606.321111999
2019-04-21,5567714.745996
2019-04-22,5448153.905719997
2019-04-23,5367357.906048
2019-04-24,5468659.792271998
2019-04-25,6255324.273011999
2019-04-26,6164122.651698001
2019-04-27,6088743.368471999
2019-04-28,6320936.309113998
2019-04-29,6210324.641248001
2019-04-30,5868047.65024
2019-05-01,5495773.026038
2019-05-02,5420467.1928119995
2019-05-03,5101020.378069999
2019-05-04,5027228.517826002
2019-05-05,5123182.940104
2019-05-06,5183863.270242
2019-05-07,4995067.851167999
2019-05-08,4924845.141888002
2019-05-09,4851062.034144001
2019-05-10,4412697.752108
2019-05-11,3036441.377112001
2019-05-12,3415492.9802599996
2019-05-13,2686699.4441760015
2019-05-14,2609104.1579679996
2019-05-15,2444743.535642
2019-05-16,2976131.462742001
2019-05-17,3562531.1647839993
2019-05-18,3777186.750606
2019-05-19,2408609.9555199984
2019-05-20,2796784.773578001
2019-05-21,2770515.318847999
2019-05-22,3401544.9254399985
2019-05-23,3044013.3580760006
2019-05-24,2725377.1138159987
2019-05-25,2645897.1858760007
2019-05-26,2055993.2591200003
2019-05-27,2004829.5238920003
2019-05-28,2223118.451928001
2019-05-29,2395376.0024320018
2019-05-30,2810584.182719998
2019-05-31,2583822.6472739987
2019-06-01,2766775.8019199986
2019-06-02,2101879.5086699985
2019-06-03,3237343.2858999986
2019-06-04,4021837.6189440023
2019-06-05,3784537.6018560007
2019-06-06,3918041.864256
2019-06-07,3189087.348653998
2019-06-08,3533682.512162
2019-06-09,4382503.966308
2019-06-10,3241529.7751320004
2019-06-11,3541896.530339999
2019-06-12,3000680.314580003
2019-06-13,2729311.199584
2019-06-14,2106277.271652
2019-06-15,1880924.8279380016
2019-06-16,1820702.86905
2019-06-17,1657438.7959559988
2019-06-18,1924128.717006
2019-06-19,1798209.372784
2019-06-20,1586920.5916760024
2019-06-21,1325815.8045719992
2019-06-22,1224634.960848
2019-06-23,1207014.4922780022
2019-06-24,1139606.1652119998
2019-06-25,844568.6352000013
2019-06-26,801988.7123819999
2019-06-27,1422738.3856000006
2019-06-28,988916.4629920012
2019-06-29,1179373.7258160005
2019-06-30,1912461.7994000015
2019-07-01,2101250.531742001
2019-07-02,1930660.37297
2019-07-03,1067775.2892000005
2019-07-04,1509299.4287360013
2019-07-05,1858393.5832079984
2019-07-06,1458059.9522580002
2019-07-07,1344265.59516
2019-07-08,1022125.6641679964
2019-07-09,922505.8021760024
2019-07-10,1207559.0067960003
2019-07-11,1731347.5235040002
2019-07-12,1462551.346971998
2019-07-13,1804763.8207659984
2019-07-14,2808091.949632002
2019-07-15,2330812.485455999
2019-07-16,3177607.7406559996
2019-07-17,3046011.338738
2019-07-18,2550738.513492001
2019-07-19,2714951.935336001
2019-07-20,2230352.207982002
2019-07-21,2695959.0987840015
2019-07-22,2913812.905088
2019-07-23,3236903.637330001
2019-07-24,3292510.3372719977
2019-07-25,3041343.5905600004
2019-07-26,3271831.666488001
2019-07-27,3670051.537723999
2019-07-28,3556300.195626002
2019-07-29,3521026.6159860026
2019-07-30,3407150.712638002
2019-07-31,2820294.8365599997
2019-08-01,2618850.598344
2019-08-02,2581667.4069719985
2019-08-03,2123080.4593479987
2019-08-04,1946533.4253800008
2019-08-05,1287698.2362719998
2019-08-06,1646867.6244039985
2019-08-07,1139711.5450159982
2019-08-08,1329200.0686080009
2019-08-09,1424034.1566540005
2019-08-10,2058545.3552639987
2019-08-11,1808568.457783999
2019-08-12,2021424.1213920005
2019-08-13,2597216.405346001
2019-08-14,3450213.6802600008
2019-08-15,3219956.9893320017
2019-08-16,3121944.871571999
2019-08-17,3368997.968088001
2019-08-18,3176150.4160319995
2019-08-19,2416367.1649320014
2019-08-20,2677785.6690540016
2019-08-21,3499162.692792
2019-08-22,3418997.297351999
2019-08-23,3050765.84681
2019-08-24,3536062.832432002
2019-08-25,3661724.628672
2019-08-26,3202078.2922980003
2019-08-27,3512056.9731840026
2019-08-28,4183762.7939340007
2019-08-29,4642595.963576002
2019-08-30,4220524.884824
2019-08-31,4156543.659971997
2019-09-01,3988602.613413999
2019-09-02,2942952.6606760006
2019-09-03,2658455.010288
2019-09-04,2760827.4490119983
2019-09-05,2727101.308604
2019-09-06,3329509.025556
2019-09-07,3018019.301688001
2019-09-08,3118765.963680001
2019-09-09,3307304.0705400016
2019-09-10,3888592.379208
2019-09-11,3720546.031399999
2019-09-12,3014422.541492
2019-09-13,3280163.775328003
2019-09-14,3199805.5598880015
2019-09-15,3704190.25158
2019-09-16,3656172.9823159985
2019-09-17,3715758.133221999
2019-09-18,3813106.3367500007
2019-09-19,3501241.1528820023
2019-09-20,3734930.379292
2019-09-21,4351041.778367998
2019-09-22,4265375.5552320015
2019-09-23,4691208.348215999
2019-09-24,5602055.103840001
2019-09-25,5683471.150529999
2019-09-26,6197786.289632002
2019-09-27,6033114.115288001
2019-09-28,5967318.506204
2019-09-29,6357717.883297998
2019-09-30,5691741.206976002
2019-10-01,5627622.174624
2019-10-02,5588667.61152
2019-10-03,5855222.155355999
2019-10-04,6202712.592132002
2019-10-05,6291474.812000001
2019-10-06,6727182.303644
2019-10-07,5870287.917480001
2019-10-08,6039974.872788001
2019-10-09,5162974.515071997
2019-10-10,5226504.153192
2019-10-11,5647970.538480001
2019-10-12,5558548.414379999
2019-10-13,5652648.034444001
2019-10-14,5493046.845295999
2019-10-15,6344756.619532002
2019-10-16,6626124.372223999
2019-10-17,6414439.912848001
2019-10-18,6740950.3113400005
2019-10-19,6840624.081600001
2019-10-20,5924941.095012
2019-10-21,5925595.1812619995
2019-10-22,6524141.640036
2019-10-23,7268701.730351999
2019-10-24,7242355.720622001
2019-10-25,4751843.861515999
2019-10-26,4395612.376080001
2019-10-27,3846467.735319998
2019-10-28,4329705.531996001
2019-10-29,4218383.635862
2019-10-30,4723370.888321998
2019-10-31,4727407.934286
2019-11-01,4459268.677468
2019-11-02,4389380.873669999
2019-11-03,4748556.714588001
2019-11-04,4130576.736762
2019-11-05,4111154.598959999
2019-11-06,3988906.196184002
2019-11-07,4779200.0898
2019-11-08,5165601.280448001
2019-11-09,5121021.5071479995
2019-11-10,4971877.003392
2019-11-11,5338651.418738
2019-11-12,5202018.118355999
2019-11-13,5258445.5345479995
2019-11-14,5477436.68162
2019-11-15,5647701.791928001
2019-11-16,5610372.7330559995
2019-11-17,5571253.724951999
2019-11-18,6476352.647684
2019-11-19,6616049.926047999
2019-11-20,6710605.421111999
2019-11-21,7435463.518144
2019-11-22,7649274.92252
2019-11-23,7543611.932831999
2019-11-24,7941744.283872001
2019-11-25,7680453.788982
2019-11-26,7581722.952472001
2019-11-27,7036717.854408
2019-11-28,7299565.476798
2019-11-29,6748982.759788001
2019-11-30,7029748.551998001
2019-12-01,7401017.470807999
2019-12-02,7517468.499156
2019-12-03,7529138.607048001
2019-12-04,7598725.492864002
2019-12-05,7125649.49908
2019-12-06,6831541.981764
2019-12-07,7013165.323714001
2019-12-08,6918000.243168002
2019-12-09,7329415.487582
2019-12-10,7652250.668378001
2019-12-11,7765145.853262
2019-12-12,7727853.395640001
2019-12-13,7439066.018519999
2019-12-14,8002807.910922
2019-12-15,7949183.101461999
2019-12-16,8129287.476679999
2019-12-17,8282178.309668001
2019-12-18,7111308.017813999
2019-12-19,7637289.493844001
2019-12-20,7514945.671068
2019-12-21,7744105.7793
2019-12-22,6583710.466588002
2019-12-23,6941299.760292001
2019-12-24,7335109.511136001
2019-12-25,7520600.8753
2019-12-26,7416347.887344001
2019-12-27,7152452.446972001
2019-12-28,6872208.158511998
2019-12-29,6611875.995353999
2019-12-30,7345153.622582
2019-12-31,7762958.764692001
2020-01-01,7734872.77448
2020-01-02,8102001.068094
2020-01-03,6784198.177679999
2020-01-04,6565469.403107999
2020-01-05,6558949.29243
2020-01-06,5951688.68096
2020-01-07,5257357.495104
2020-01-08,5504703.108155999
2020-01-09,5897367.058518
2020-01-10,5273502.368959999
2020-01-11,5682586.933660001
2020-01-12,5147542.760219999
2020-01-13,5375035.826719999
2020-01-14,3913634.5824599992
2020-01-15,4021200.7071479983
2020-01-16,4430344.066847999
2020-01-17,3813165.104217998
2020-01-18,3808060.970271997
2020-01-19,4649729.823438002
2020-01-20,4668388.038257999
2020-01-21,4374461.898923999
2020-01-22,4616670.299280001
2020-01-23,5066168.1383340005
2020-01-24,4999432.5755
2020-01-25,5341814.256115999
2020-01-26,4729552.362432001
2020-01-27,3857081.942321999
2020-01-28,3384596.9445020016
2020-01-29,3366780.164682001
2020-01-30,2901453.3062900007
2020-01-31,3191004.810428003
2020-02-01,3178599.645804001
2020-02-02,3581052.468576003
2020-02-03,3785237.002560001
2020-02-04,4140478.346550001
2020-02-05,2753946.3080160003
2020-02-06,2670465.1595939994
2020-02-07,2590616.654636001
2020-02-08,2518035.6816060003
2020-02-09,2276120.915000001
2020-02-10,2808057.915743999
2020-02-11,2161805.033384001
2020-02-12,1976231.7292199992
2020-02-13,2388101.8444019984
2020-02-14,1969319.027292002
2020-02-15,2889587.691951999
2020-02-16,2847960.637115998
2020-02-17,3529810.5611339994
2020-02-18,2456723.909736002
2020-02-19,3798447.889488
2020-02-20,3888094.751856001
2020-02-21,3576768.6381840017
2020-02-22,3741220.214064
2020-02-23,2910121.234271999
2020-02-24,3791182.2420780025
2020-02-25,4398862.042584
2020-02-26,5422485.862986
2020-02-27,5455865.847911999
2020-02-28,5507536.738908
2020-02-29,5885725.644932002
2020-03-01,5946654.059588
2020-03-02,4972778.875950001
2020-03-03,5351088.328224
2020-03-04,5426536.575486001
2020-03-05,4738937.596271999
2020-03-06,4697450.150186
2020-03-07,5099645.7824760005
2020-03-08,6873305.769247999
2020-03-09,7188126.817151999
2020-03-10,7091976.170356
2020-03-11,6824048.640752001
2020-03-12,9840725.047784
2020-03-13,9207628.82928
2020-03-14,9802233.13593
2020-03-15,9576455.994912
2020-03-16,9822102.90325
2020-03-17,9258225.094312
2020-03-18,9461727.131564
2020-03-19,8601534.948292
2020-03-20,8633250.725236
2020-03-21,8593765.212132
2020-03-22,9073507.882166
2020-03-23,8066770.566584
2020-03-24,7721905.340485999
2020-03-25,7952800.946218001
2020-03-26,7831137.763924001
2020-03-27,8285570.370959999
2020-03-28,8820464.999203999
2020-03-29,9267749.174312
2020-03-30,8346568.968884001
2020-03-31,8362113.940240001
2020-04-01,7717006.607594
2020-04-02,7375571.929959998
2020-04-03,7616010.336851999
2020-04-04,7278179.256431999
2020-04-05,7506061.601199999
2020-04-06,6697456.825655999
2020-04-07,7000359.266435999
2020-04-08,6490115.618207999
2020-04-09,6721565.48144
2020-04-10,7553901.857767999
2020-04-11,7486941.508683998
2020-04-12,7357645.255711999
2020-04-13,7488596.743683999
2020-04-14,7441809.838652
2020-04-15,8280219.842675999
2020-04-16,7089697.744376
2020-04-17,7222292.774080001
2020-04-18,6715256.039316
2020-04-19,7047807.677808
2020-04-20,7706864.498346001
2020-04-21,7498589.064647999
2020-04-22,7126955.018051999
2020-04-23,6117008.58247
2020-04-24,6104768.324096
2020-04-25,6039290.806744002
2020-04-26,5915094.503967999
2020-04-27,5831258.116796
2020-04-28,5930963.957823999
2020-04-29,4065093.66138
2020-04-30,4491286.154454
2020-05-01,3821722.806023998
2020-05-02,3717468.1323000006
2020-05-03,3872117.107788
2020-05-04,3925783.2680159993
2020-05-05,3685638.2061239984
2020-05-06,3463797.861552
2020-05-07,2306980.585392
2020-05-08,2700300.6710400004
2020-05-09,3216778.2652320005
2020-05-10,4993840.467576001
2020-05-11,5192774.595882
2020-05-12,4299963.190380001
2020-05-13,3462161.768088
2020-05-14,2664718.2613999993
2020-05-15,3530442.3402969986
2020-05-16,3339452.6839190014
2020-05-17,2986680.7051250003
2020-05-18,2922479.3976300005
2020-05-19,2838040.6542080007
2020-05-20,3321593.260349
2020-05-21,4237196.173509998
2020-05-22,4116026.147323001
2020-05-23,4090454.978699999
2020-05-24,4837038.859392
2020-05-25,4434600.345084
2020-05-26,4725291.582490001
2020-05-27,4013928.176580999
2020-05-28,3136997.8872920014
2020-05-29,3398254.5957360007
2020-05-30,2916622.0532019995
2020-05-31,3440906.7186970003
2020-06-01,1852031.4584989976
2020-06-02,3336377.699347999
2020-06-03,3079029.8106179982
2020-06-04,2619332.986367998
2020-06-05,3237574.7483199984
2020-06-06,3105335.2886159997
2020-06-07,2890251.934721999
2020-06-08,2831535.663048001
2020-06-09,2816969.929191999
2020-06-10,2471196.191076003
2020-06-11,4337286.245448999
2020-06-12,3824089.854096001
2020-06-13,3802210.580812
2020-06-14,4098747.2496639993
2020-06-15,3859665.8157539982
2020-06-16,3477005.289247999
2020-06-17,3854521.039308
2020-06-18,4097670.566682
2020-06-19,4442120.009315999
2020-06-20,4092537.1246110015
2020-06-21,4656113.087103002
2020-06-22,3085814.297832001
2020-06-23,3332710.884919999
2020-06-24,4441369.020083999
2020-06-25,4750945.468559999
2020-06-26,4896692.702888001
2020-06-27,5208159.283096001
2020-06-28,5072136.074928001
2020-06-29,4689286.085921999
2020-06-30,4960281.759276003
2020-07-01,4520312.127828002
2020-07-02,5086094.6508019995
2020-07-03,5172960.378455998
2020-07-04,4970580.660436001
2020-07-05,5145885.643101001
2020-07-06,3919037.077089001
2020-07-07,4422286.156800002
2020-07-08,3591448.8200429995
2020-07-09,4642053.773533
2020-07-10,4292153.068828002
2020-07-11,4675727.106584001
2020-07-12,4193073.502800001
2020-07-13,4643023.588532999
2020-07-14,4410995.619051002
2020-07-15,4818588.411198001
2020-07-16,5178285.760813
2020-07-17,5008887.602719
2020-07-18,4802623.214984998
2020-07-19,4625841.373088
2020-07-20,4852848.323623998
2020-07-21,3643478.1924320017
2020-07-22,3142100.1413280014
2020-07-23,3051886.997709999
2020-07-24,3221714.508688001
2020-07-25,2801385.136074001
2020-07-26,2183685.051744001
2020-07-27,1145385.883772999
2020-07-28,1340960.469726
2020-07-29,1125208.95118
2020-07-30,1104968.838587001
2020-07-31,981425.5338159986
2020-08-01,767466.1126080006
2020-08-02,1523935.7936879992
2020-08-03,1193753.715186
2020-08-04,1387553.1481759995
2020-08-05,874639.5357119963
2020-08-06,847005.8218920007
2020-08-07,1144162.6245599985
2020-08-08,1046405.495646
2020-08-09,1199646.3946999982
2020-08-10,723512.6214959994
2020-08-11,1568922.9560499974
2020-08-12,1375187.9293100014
2020-08-13,908223.0027960016
2020-08-14,895351.7526799962
2020-08-15,780935.6577240005
2020-08-16,710817.2563799992
2020-08-17,646224.8495500013
2020-08-18,766274.3483950011
2020-08-19,1488303.5531780012
2020-08-20,978709.5078900008
2020-08-21,1891039.8341119995
2020-08-22,1630727.5682040006
2020-08-23,1693608.870821001
2020-08-24,1263344.469192002
2020-08-25,2133371.437889999
2020-08-26,1932133.1130479984
2020-08-27,2262874.160925001
2020-08-28,1812246.5123280007
2020-08-29,1952741.2662659995
2020-08-30,1514963.7046599984
2020-08-31,1585249.7772540003
2020-09-01,764950.579181999
2020-09-02,2258007.5832860004
2020-09-03,3446291.235370001
2020-09-04,3110119.562978998
2020-09-05,3864272.211258
2020-09-06,3548435.688960001
2020-09-07,3166057.325618997
2020-09-08,3885231.359476
2020-09-09,3499102.5289590023
2020-09-10,3148066.537239
2020-09-11,2987382.7882080004
2020-09-12,2956126.0065869987
2020-09-13,3403706.087383
2020-09-14,2730892.4488510005
2020-09-15,2658923.7807940003
2020-09-16,2501886.2008140013
2020-09-17,2653675.311279999
2020-09-18,2737044.2352399975
2020-09-19,2376539.829329999
2020-09-20,2774304.1319999993
2020-09-21,3253493.3881670013
2020-09-22,3114907.157192001
2020-09-23,3823528.513896
2020-09-24,2813670.0854729973
2020-09-25,2971079.6648280006
2020-09-26,2760320.9832959995
2020-09-27,2738260.6102399975
2020-09-28,2995565.6183470003
2020-09-29,2629340.0147979986
2020-09-30,2773813.0646619983
2020-10-01,3319832.5893719997
2020-10-02,3373652.619673999
2020-10-03,3508925.7078479994
2020-10-04,3137102.547285
2020-10-05,2646766.2120900005
2020-10-06,3318783.316409001
2020-10-07,3115335.8111039978
2020-10-08,2432427.312131999
2020-10-09,2128938.6373500004
2020-10-10,1795800.102640001
2020-10-11,1705164.7919699997
2020-10-12,1405304.0799929984
2020-10-13,1673868.2984960005
2020-10-14,1870234.5214799976
2020-10-15,1553670.0355970005
2020-10-16,2079693.3555540016
2020-10-17,2026095.3549619988
2020-10-18,1620571.5076250024
2020-10-19,1111295.9087999985
2020-10-20,766831.4370720014
2020-10-21,563108.6537920013
2020-10-22,516824.26571699977
2020-10-23,770639.3339839987
2020-10-24,516873.55832100287
2020-10-25,681781.2808320001
2020-10-26,574347.9349399991
2020-10-27,489138.44733599946
2020-10-28,633677.9999580011
2020-10-29,602201.3234249987
2020-10-30,585546.9015839994
2020-10-31,466972.9212959968
2020-11-01,578181.3239279985
2020-11-02,819116.4526479989
2020-11-03,431817.0695519969
2020-11-04,415159.7002559975
2020-11-05,274315.54231199995
2020-11-06,274329.6948119998
2020-11-07,682150.6589919999
2020-11-08,585787.0600039996
2020-11-09,672955.5882719979
2020-11-10,758271.2837710008
2020-11-11,252151.60158399865
2020-11-12,179853.12171800062
2020-11-13,163173.36367199942
2020-11-14,521067.1568390019
2020-11-15,565599.707045
2020-11-16,120544.1424850002
2020-11-17,38947.09127399698
2020-11-18,27820.935285001993
2020-11-19,27822.21966000274
2020-11-20,27823.794660001993
2020-11-21,27825.379035003483
2020-11-22,389578.1439899989
2020-11-23,406294.47078600153
2020-11-24,20408.419833999127
2020-11-25,183685.36913099885
2020-11-26,946305.7746899984
2020-11-27,1039134.7506399974
2020-11-28,751556.0776950009
2020-11-29,573438.4206210002
2020-11-30,0.0
2020-12-01,274681.10231200233
2020-12-02,148482.82151999697
2020-12-03,131785.4709739983
2020-12-04,653390.6346880011
2020-12-05,417670.5136500001
2020-12-06,187496.23779400063
2020-12-07,343451.0466399975
2020-12-08,1125088.7792639993
2020-12-09,995174.594184
2020-12-10,1245879.4304989986
2020-12-11,1353633.8223510012
2020-12-12,536649.5964909978
2020-12-13,306407.7256349996
2020-12-14,142997.2500879988
2020-12-15,115146.06792800128
2020-12-16,0.0
2020-12-17,0.0
2020-12-18,0.0
2020-12-19,0.0
2020-12-20,117032.3213219978
2020-12-21,457004.25992399827
2020-12-22,79886.70156700164
2020-12-23,345574.3325340003
2020-12-24,260120.73766000196
2020-12-25,0.0
2020-12-26,0.0
2020-12-27,104063.31006399916
2020-12-28,0.0
2020-12-29,0.0
2020-12-30,0.0
2020-12-31,0.0
2021-01-01,0.0
2021-01-02,0.0
2021-01-03,0.0
2021-01-04,338351.4714579992
2021-01-05,0.0
2021-01-06,0.0
2021-01-07,0.0
2021-01-08,0.0
2021-01-09,308688.1459039971
2021-01-10,686216.9455109984
2021-01-11,872228.7386609986
2021-01-12,1101034.319248002
2021-01-13,626803.2406530008
2021-01-14,517091.7160320021
2021-01-15,868684.9218729995
2021-01-16,1147762.4615979977
2021-01-17,1181299.4020649977
2021-01-18,1066011.8610120006
2021-01-19,1093972.6881719977
2021-01-20,1268919.5797079988
2021-01-21,1910904.515013
2021-01-22,1633742.5774319991
2021-01-23,1756644.4239359982
2021-01-24,1719507.6535560004
2021-01-25,1667479.7610239985
2021-01-26,1622902.8695679978
2021-01-27,2088284.2330680003
2021-01-28,1410870.3414020017
2021-01-29,1174544.3584889993
2021-01-30,1152260.1552609988
2021-01-31,1815037.1060249992
2021-02-01,1586126.5616879985
2021-02-02,975555.1759559996
2021-02-03,573446.802852001
2021-02-04,724294.7646410018
2021-02-05,562337.8587800004
2021-02-06,275597.49729600176
2021-02-07,620126.8364159986
2021-02-08,0.0
2021-02-09,0.0
2021-02-10,389267.2551680021
2021-02-11,0.0
2021-02-12,137839.21732399985
2021-02-13,324125.45860800147
2021-02-14,0.0
2021-02-15,61478.23931699991
2021-02-16,0.0
2021-02-17,0.0
2021-02-18,147194.6949729994
2021-02-19,0.0
2021-02-20,0.0
2021-02-21,0.0
2021-02-22,372716.41059999913
2021-02-23,732418.9412040003
2021-02-24,605722.2404999994
2021-02-25,1181686.1241599992
2021-02-26,1550802.334015999
2021-02-27,1759656.816672001
2021-02-28,1813793.734949
2021-03-01,533163.0198180005
2021-03-02,960112.3050700016
2021-03-03,510843.0622119978
2021-03-04,976982.666712001
2021-03-05,762606.6199669987
2021-03-06,734675.5920220017
2021-03-07,473646.528702002
2021-03-08,371104.5506119989
2021-03-09,233116.8110000007
2021-03-10,63410.93884199858
2021-03-11,0.0
2021-03-12,207037.62879300115
2021-03-13,0.0
2021-03-14,110058.0904170014
2021-03-15,443985.1593939997
2021-03-16,410426.93735999987
2021-03-17,126865.01518400012
2021-03-18,320910.2019359991
2021-03-19,195914.19624000043
2021-03-20,190326.46527599916
2021-03-21,582205.4902560003
2021-03-22,1101021.1916700006
2021-03-23,1039494.6985660008
2021-03-24,1237378.936793998
2021-03-25,1459547.8596160002
2021-03-26,910859.0701439976
2021-03-27,767178.2976929992
2021-03-28,983757.876426
2021-03-29,354693.4464700036
2021-03-30,91478.04428699984
2021-03-31,89615.85542400181
2021-04-01,87753.11781099811
2021-04-02,87757.23031099886
2021-04-03,918690.4380960016
2021-04-04,511653.41721199825
2021-04-05,323068.1126740016
2021-04-06,588273.7574700005
2021-04-07,1240108.8850319982
2021-04-08,739616.174747996
2021-04-09,707900.9803270027
2021-04-10,80320.16173399985
2021-04-11,44832.03271199763
2021-04-12,100876.93322400376
2021-04-13,0.0
2021-04-14,115832.39726400004
2021-04-15,91550.22559899835
2021-04-16,312028.86644199863
2021-04-17,461517.82064700127
2021-04-18,1649947.9289829992
2021-04-19,2057363.0899260007
2021-04-20,1519262.308038
2021-04-21,2307936.446984999
2021-04-22,2470637.977971999
2021-04-23,2597837.9993900005
2021-04-24,2764308.3822419997
2021-04-25,2897146.7306500003
2021-04-26,2155185.481938999
2021-04-27,1910411.225086
2021-04-28,2041358.2239959985
2021-04-29,2318120.3721200004
2021-04-30,985248.9175259992
2021-05-01,903031.0064789988
2021-05-02,1398569.288424
2021-05-03,1327597.5150499975
2021-05-04,2397299.9759599976
2021-05-05,1174402.0163400024
2021-05-06,1411980.7320250012
2021-05-07,1193239.057889998
2021-05-08,519967.7333399989
2021-05-09,669640.3532399982
2021-05-10,2076384.0708000008
2021-05-11,1485354.6813200004
2021-05-12,3079388.2868799977
2021-05-13,3309678.539945001
2021-05-14,3158274.42564
2021-05-15,4054657.51251
2021-05-16,4176462.666959999
2021-05-17,4232768.98161
2021-05-18,4292792.37757
2021-05-19,4554966.375520002
2021-05-20,3995569.832799997
2021-05-21,4813575.237159999
2021-05-22,4527406.52007
2021-05-23,5141496.458035
2021-05-24,4368677.638086
2021-05-25,4460576.857032001
2021-05-26,4194947.517713999
2021-05-27,4423493.180077
2021-05-28,5093865.0671339985
2021-05-29,5286891.601296
2021-05-30,5006312.948195998
2021-05-31,4723830.255717
2021-06-01,4855121.8659970015
2021-06-02,4583878.479792001
2021-06-03,4069140.794942001
2021-06-04,4844605.384723
2021-06-05,5266187.0712480005
2021-06-06,5112877.09842
2021-06-07,5420264.857825998
2021-06-08,5471106.036683999
2021-06-09,4489829.698338
2021-06-10,4739139.08512
2021-06-11,4553854.046599001
2021-06-12,5125418.9209440015
2021-06-13,4009093.396060001
2021-06-14,3668298.322831999
2021-06-15,3805229.563749
2021-06-16,4326260.745486001
2021-06-17,4408892.581912
2021-06-18,5145482.270983998
2021-06-19,5301190.618191
2021-06-20,5224544.731152
2021-06-21,5796299.410497002
2021-06-22,5618439.386992
2021-06-23,5365621.675826998
2021-06-24,5185887.199818
2021-06-25,5697750.41216
2021-06-26,5566717.418130001
2021-06-27,5042006.554510001
2021-06-28,5049652.132026
2021-06-29,4569941.108501999
2021-06-30,4862500.026626
2021-07-01,5370666.339585001
2021-07-02,5115877.220291002
2021-07-03,4945494.883051997
2021-07-04,4673840.573097002
2021-07-05,5131514.069073001
2021-07-06,5056758.702662999
