date,nupl
2026-03-09,0.1806019618760792
2026-03-10,0.2089028265764335
2026-03-11,0.2227472658824477
2026-03-12,0.2313474407237169
2026-03-13,0.2272304196775466
2026-03-14,0.2338597056785569
2026-03-15,0.2333901611508171
2026-03-16,0.2560287025410577
2026-03-17,0.2752482477573572
2026-03-18,0.2698991231672936
2026-03-19,0.23742354095696
2026-03-20,0.2291350700602278
2026-03-21,0.2339043135067693
2026-03-22,0.2297653799407517
2026-03-23,0.2058561174950978
2026-03-24,0.2345271907905915
2026-03-25,0.2308407153675555
2026-03-26,0.2411477063152385
2026-03-27,0.2154582444726446
2026-03-28,0.1823349474725633
2026-03-30,0.1887950438187639
2026-03-31,0.1912905880948203
2026-04-01,0.2079447894197906
2026-04-02,0.2096160380027378
2026-04-03,0.1932199446490001
2026-04-04,0.193961957640892
2026-04-05,0.1987884258272317
2026-04-06,0.2008583145015232
2026-04-07,0.222512584467444
2026-04-08,0.2287155188804569
2026-04-09,0.244610646121328
2026-04-10,0.2521471084554792
2026-04-11,0.2607165815572833
2026-04-12,0.2656319152277261
2026-04-13,0.2374960071271342
