date,reserveRisk
2014-03-10,0.0050598575
2014-03-11,0.0050771333
2014-03-12,0.0050639443
2014-03-13,0.0050862725
2014-03-14,0.0049773453
2014-03-15,0.0049887303
2014-03-16,0.0049634997
2014-03-17,0.0048540714
2014-03-18,0.0047306924
2014-03-19,0.0047005955
2014-03-20,0.0045104015
2014-03-21,0.0043751894
2014-03-22,0.0042820044
2014-03-23,0.0042480635
2014-03-24,0.004405837
2014-03-25,0.0043835215
2014-03-26,0.004347946
2014-03-27,0.0035371569
2014-03-28,0.0037181674
2014-03-29,0.0036266197
2014-03-30,0.0033723692
2014-03-31,0.003359205
2014-04-01,0.0035046734
2014-04-02,0.0032160335
2014-04-03,0.0032787655
2014-04-04,0.0032750557
2014-04-05,0.0033471403
2014-04-06,0.0032965193
2014-04-07,0.0032116756
2014-04-08,0.0032395307
2014-04-09,0.0031639824
2014-04-10,0.0026278983
2014-04-11,0.0030013767
2014-04-12,0.002990352
2014-04-13,0.0029384397
2014-04-14,0.0032309712
2014-04-15,0.0036607261
2014-04-16,0.0036953073
2014-04-17,0.0034615648
2014-04-18,0.0033412084
2014-04-19,0.0034861393
2014-04-20,0.0034490831
2014-04-21,0.0034042388
2014-04-22,0.0033470112
2014-04-23,0.0033327928
2014-04-24,0.0034126724
2014-04-25,0.003156126
2014-04-26,0.0031113816
2014-04-27,0.0029497423
2014-04-28,0.002949153
2014-04-29,0.0029937165
2014-04-30,0.002990427
2014-05-01,0.0030573358
2014-05-02,0.0029938147
2014-05-03,0.0029042999
2014-05-04,0.0028868299
2014-05-05,0.0028313865
2014-05-06,0.0028085732
2014-05-07,0.0028991312
2014-05-08,0.00285752
2014-05-09,0.0029385556
2014-05-10,0.0029467854
2014-05-11,0.0028310718
2014-05-12,0.0028471397
2014-05-13,0.0028174317
2014-05-14,0.0028542385
2014-05-15,0.0028470056
2014-05-16,0.0028455202
2014-05-17,0.0028485154
2014-05-18,0.0028268636
2014-05-19,0.0028260023
2014-05-20,0.0030693561
2014-05-21,0.0030924613
2014-05-22,0.0033091526
2014-05-23,0.0032587615
2014-05-24,0.0032744713
2014-05-25,0.0035230891
2014-05-26,0.0036046221
2014-05-27,0.0035171427
2014-05-28,0.0035577467
2014-05-29,0.0034903847
2014-05-30,0.0037744655
2014-05-31,0.0037909617
2014-06-01,0.0037803085
2014-06-02,0.0039754631
2014-06-03,0.0040082152
2014-06-04,0.0038303214
2014-06-05,0.0039359592
2014-06-06,0.0038358464
2014-06-07,0.0038685916
2014-06-08,0.0038601114
2014-06-09,0.0037918832
2014-06-10,0.0037758191
2014-06-11,0.003599621
2014-06-12,0.0032905776
2014-06-13,0.0034113102
2014-06-14,0.0032542069
2014-06-15,0.0033447014
2014-06-16,0.0033606745
2014-06-17,0.0034481275
2014-06-18,0.0034448613
2014-06-19,0.0033373096
2014-06-20,0.0033372034
2014-06-21,0.0033100578
2014-06-22,0.0033544141
2014-06-23,0.003280276
2014-06-24,0.0031806907
2014-06-25,0.0031051961
2014-06-26,0.0032019482
2014-06-27,0.003300035
2014-06-28,0.0032457295
2014-06-29,0.0032739092
2014-06-30,0.0034646385
2014-07-01,0.0034963261
2014-07-02,0.0035182612
2014-07-03,0.0034925532
2014-07-04,0.0033786419
2014-07-05,0.0033729739
2014-07-06,0.0033598804
2014-07-07,0.0033214414
2014-07-08,0.00330136
2014-07-09,0.0032857054
2014-07-10,0.0032474966
2014-07-11,0.0033272191
2014-07-12,0.0033275501
2014-07-13,0.0032889753
2014-07-14,0.0032063011
2014-07-15,0.0032265169
2014-07-16,0.0031850538
2014-07-17,0.0032208068
2014-07-18,0.0032304096
2014-07-19,0.0032145538
2014-07-20,0.0031863685
2014-07-21,0.0031617112
2014-07-22,0.0031404359
2014-07-23,0.0031256212
2014-07-24,0.0030404062
2014-07-25,0.003025486
2014-07-26,0.002977747
2014-07-27,0.002950601
2014-07-28,0.0029177163
2014-07-29,0.0028981496
2014-07-30,0.0027865477
2014-07-31,0.0028706309
2014-08-01,0.002945234
2014-08-02,0.0028876465
2014-08-03,0.0028590021
2014-08-04,0.0028691305
2014-08-05,0.002820541
2014-08-06,0.0028173938
2014-08-07,0.0028236028
2014-08-08,0.0028345437
2014-08-09,0.0028251897
2014-08-10,0.0028213411
2014-08-11,0.0027438573
2014-08-12,0.00271158
2014-08-13,0.0026150526
2014-08-14,0.0024044711
2014-08-15,0.002366697
2014-08-16,0.002469186
2014-08-17,0.0023482924
2014-08-18,0.0022206259
2014-08-19,0.0022971437
2014-08-20,0.0024147349
2014-08-21,0.0024226478
2014-08-22,0.0024042104
2014-08-23,0.0022997752
2014-08-24,0.0023536589
2014-08-25,0.0023287664
2014-08-26,0.0023688969
2014-08-27,0.0023545792
2014-08-28,0.0023218519
2014-08-29,0.0023316847
2014-08-30,0.0022886159
2014-08-31,0.0021830221
2014-09-01,0.0021713232
2014-09-02,0.0021519461
2014-09-03,0.0021488616
2014-09-04,0.0022090482
2014-09-05,0.00215424
2014-09-06,0.0021576904
2014-09-07,0.0021433234
2014-09-08,0.0020960453
2014-09-09,0.0021158416
2014-09-10,0.002131407
2014-09-11,0.0021269627
2014-09-12,0.0021083961
2014-09-13,0.0021183367
2014-09-14,0.0020983208
2014-09-15,0.002074236
2014-09-16,0.0020353876
2014-09-17,0.0019900526
2014-09-18,0.0018681983
2014-09-19,0.0017338411
2014-09-20,0.0018020828
2014-09-21,0.0017435887
2014-09-22,0.0017429899
2014-09-23,0.0019096783
2014-09-24,0.001839352
2014-09-25,0.0017717813
2014-09-26,0.001750467
2014-09-27,0.0017350786
2014-09-28,0.0016178847
2014-09-29,0.0016043552
2014-09-30,0.0016737815
2014-10-01,0.0016441287
2014-10-02,0.0016048232
2014-10-03,0.0015311544
2014-10-04,0.0014045907
2014-10-05,0.0013806863
2014-10-06,0.0014011971
2014-10-07,0.0014238695
2014-10-08,0.0015170026
2014-10-09,0.0015417998
2014-10-10,0.0015279711
2014-10-11,0.0015327728
2014-10-12,0.0016050957
2014-10-13,0.0016474076
2014-10-14,0.0016963489
2014-10-15,0.0016580111
2014-10-16,0.0016097703
2014-10-17,0.0016058459
2014-10-18,0.0016363147
2014-10-19,0.0016166889
2014-10-20,0.0015852592
2014-10-21,0.0015981549
2014-10-22,0.0015863602
2014-10-23,0.0014782897
2014-10-24,0.0014841686
2014-10-25,0.0014323519
2014-10-26,0.0014606416
2014-10-27,0.0014464514
2014-10-28,0.0014642547
2014-10-29,0.0013769088
2014-10-30,0.0014163727
2014-10-31,0.0013844906
2014-11-01,0.0013262071
2014-11-02,0.0013254304
2014-11-03,0.0013288539
2014-11-04,0.0013376766
2014-11-05,0.0013811845
2014-11-06,0.0014229651
2014-11-07,0.0013892799
2014-11-08,0.0014029398
2014-11-09,0.001479239
2014-11-10,0.0014794759
2014-11-11,0.0014871243
2014-11-12,0.0017088178
2014-11-13,0.0016800815
2014-11-14,0.0015984379
2014-11-15,0.0015118092
2014-11-16,0.0015609388
2014-11-17,0.0015469709
2014-11-18,0.0014964366
2014-11-19,0.0015101591
2014-11-20,0.0014187853
2014-11-21,0.0013918907
2014-11-22,0.0014014894
2014-11-23,0.0014551316
2014-11-24,0.0014914253
2014-11-25,0.0014863241
2014-11-26,0.0014479909
2014-11-27,0.0014576603
2014-11-28,0.0014830758
2014-11-29,0.001479036
2014-11-30,0.0014789275
2014-12-01,0.0014786989
2014-12-02,0.0014842083
2014-12-03,0.0014687124
2014-12-04,0.0014340851
2014-12-05,0.0014640307
2014-12-06,0.0014582798
2014-12-07,0.0014612348
2014-12-08,0.0014007244
2014-12-09,0.0013629254
2014-12-10,0.0013355865
2014-12-11,0.0013476485
2014-12-12,0.0013581188
2014-12-13,0.0013550847
2014-12-14,0.0013766381
2014-12-15,0.0013365869
2014-12-16,0.0012631752
2014-12-17,0.0012308977
2014-12-18,0.0011963288
2014-12-19,0.0012174193
2014-12-20,0.0012649999
2014-12-21,0.0012251395
2014-12-22,0.0012659623
2014-12-23,0.0012810707
2014-12-24,0.0012301257
2014-12-25,0.0012131958
2014-12-26,0.0012465735
2014-12-27,0.001199333
2014-12-28,0.0012004254
2014-12-29,0.0011778351
2014-12-30,0.0011758469
2014-12-31,0.0012086941
2015-01-01,0.0011809375
2015-01-02,0.0011849856
2015-01-03,0.0010843271
2015-01-04,0.0009915126
2015-01-05,0.0010471382
2015-01-06,0.0010577404
2015-01-07,0.0010669638
2015-01-08,0.0010766785
2015-01-09,0.0010959338
2015-01-10,0.0010280511
2015-01-11,0.0010058046
2015-01-12,0.0009932804
2015-01-13,0.0008296411
2015-01-14,0.0006259064
2015-01-15,0.000787776
2015-01-16,0.0007746005
2015-01-17,0.0007396189
2015-01-18,0.0007780145
2015-01-19,0.0007993218
2015-01-20,0.0007789303
2015-01-21,0.000838125
2015-01-22,0.0008596114
2015-01-23,0.0008611195
2015-01-24,0.0009204952
2015-01-25,0.0009364454
2015-01-26,0.0010099207
2015-01-27,0.0009681887
2015-01-28,0.0008673125
2015-01-29,0.0008621299
2015-01-30,0.0008345668
2015-01-31,0.0008022817
2015-02-01,0.0008316682
2015-02-02,0.0008692286
2015-02-03,0.0008301095
2015-02-04,0.0008269067
2015-02-05,0.0007944373
2015-02-06,0.0008133073
2015-02-07,0.0008305674
2015-02-08,0.00081288
2015-02-09,0.0008023483
2015-02-10,0.0008004721
2015-02-11,0.0007956648
2015-02-12,0.0008065819
2015-02-13,0.0008575164
2015-02-14,0.0009313
2015-02-15,0.0008507849
2015-02-16,0.0008541385
2015-02-17,0.0008795426
2015-02-18,0.0008556128
2015-02-19,0.0008692387
2015-02-20,0.0008812105
2015-02-21,0.0008840266
2015-02-22,0.0008500131
2015-02-23,0.0008570009
2015-02-24,0.0008596707
2015-02-25,0.0008525246
2015-02-26,0.0008473275
2015-02-27,0.000901642
2015-02-28,0.0009058279
2015-03-01,0.0009157798
2015-03-02,0.0009841044
2015-03-03,0.0009977661
2015-03-04,0.0009660837
2015-03-05,0.0009711197
2015-03-06,0.000968474
2015-03-07,0.0009814714
2015-03-08,0.0009750541
2015-03-09,0.0010173813
2015-03-10,0.0010236291
2015-03-11,0.0010486418
2015-03-12,0.0010439807
2015-03-13,0.0010047293
2015-03-14,0.0009937932
2015-03-15,0.0010105318
2015-03-16,0.0010167841
2015-03-17,0.0009990098
2015-03-18,0.000905508
2015-03-19,0.0009181432
2015-03-20,0.000917826
2015-03-21,0.0009100947
2015-03-22,0.000936381
2015-03-23,0.0009293264
2015-03-24,0.0008552908
2015-03-25,0.0008614602
2015-03-26,0.0008685531
2015-03-27,0.0008609806
2015-03-28,0.0008777585
2015-03-29,0.0008426764
2015-03-30,0.0008610868
2015-03-31,0.0008475179
2015-04-01,0.0008545945
2015-04-02,0.0008771923
2015-04-03,0.0008797086
2015-04-04,0.0008765861
2015-04-05,0.0008999809
2015-04-06,0.0008818248
2015-04-07,0.0008756381
2015-04-08,0.0008413388
2015-04-09,0.0008388428
2015-04-10,0.0008118445
2015-04-11,0.0008134871
2015-04-12,0.0008120022
2015-04-13,0.0007664215
2015-04-14,0.0007393455
2015-04-15,0.0007626321
2015-04-16,0.0007786453
2015-04-17,0.0007620051
2015-04-18,0.0007637821
2015-04-19,0.0007605024
2015-04-20,0.0007656892
2015-04-21,0.0008006523
2015-04-22,0.0007938819
2015-04-23,0.0008036307
2015-04-24,0.0007830948
2015-04-25,0.0007689937
2015-04-26,0.0007457916
2015-04-27,0.0007712226
2015-04-28,0.0007638825
2015-04-29,0.0007647898
2015-04-30,0.0007981527
2015-05-01,0.0007811143
2015-05-02,0.0007913519
2015-05-03,0.0008084862
2015-05-04,0.0008048643
2015-05-05,0.000795857
2015-05-06,0.0007696577
2015-05-07,0.0007944442
2015-05-08,0.0008185316
2015-05-09,0.0008136956
2015-05-10,0.0008034315
2015-05-11,0.0008101672
2015-05-12,0.0008088409
2015-05-13,0.0007929808
2015-05-14,0.0007943271
2015-05-15,0.0007943989
2015-05-16,0.0007864838
2015-05-17,0.0007880361
2015-05-18,0.0007776402
2015-05-19,0.0007720352
2015-05-20,0.0007803339
2015-05-21,0.0007841192
2015-05-22,0.0007948461
2015-05-23,0.0007907587
2015-05-24,0.0007965426
2015-05-25,0.0007820395
2015-05-26,0.0007820252
2015-05-27,0.0007801552
2015-05-28,0.0007833869
2015-05-29,0.0007813845
2015-05-30,0.00076762
2015-05-31,0.0007565948
2015-06-01,0.0007374092
2015-06-02,0.0007432308
2015-06-03,0.0007433379
2015-06-04,0.0007344874
2015-06-05,0.0007381932
2015-06-06,0.0007403449
2015-06-07,0.0007325686
2015-06-08,0.0007496308
2015-06-09,0.0007519892
2015-06-10,0.000747359
2015-06-11,0.0007508302
2015-06-12,0.0007520017
2015-06-13,0.0007590578
2015-06-14,0.0007588089
2015-06-15,0.0007712971
2015-06-16,0.0008149512
2015-06-17,0.0008084515
2015-06-18,0.0008091667
2015-06-19,0.0007944175
2015-06-20,0.0007970396
2015-06-21,0.0007921797
2015-06-22,0.000799509
2015-06-23,0.0007920236
2015-06-24,0.0007794
2015-06-25,0.0007845924
2015-06-26,0.0007872146
2015-06-27,0.000813443
2015-06-28,0.0008040878
2015-06-29,0.0008275325
2015-06-30,0.0008496274
2015-07-01,0.0008309821
2015-07-02,0.0008210474
2015-07-03,0.0008250085
2015-07-04,0.0008378992
2015-07-05,0.0008727012
2015-07-06,0.0008627594
2015-07-07,0.0008523293
2015-07-08,0.0008680112
2015-07-09,0.0008621355
2015-07-10,0.0009141431
2015-07-11,0.00093603
2015-07-12,0.0009926519
2015-07-13,0.0009332066
2015-07-14,0.000918411
2015-07-15,0.0009103094
2015-07-16,0.0008865467
2015-07-17,0.0008883993
2015-07-18,0.0008795452
2015-07-19,0.000874394
2015-07-20,0.0008812061
2015-07-21,0.000878055
2015-07-22,0.0008786137
2015-07-23,0.0008747125
2015-07-24,0.0009152317
2015-07-25,0.0009127223
2015-07-26,0.0009244695
2015-07-27,0.0009276788
2015-07-28,0.0009263785
2015-07-29,0.0009132281
2015-07-30,0.0009057984
2015-07-31,0.0008941513
2015-08-01,0.0008808726
2015-08-02,0.0008852666
2015-08-03,0.0008857357
2015-08-04,0.0008912065
2015-08-05,0.0008791958
2015-08-06,0.0008657797
2015-08-07,0.0008706766
2015-08-08,0.0008154397
2015-08-09,0.0008282601
2015-08-10,0.0008231872
2015-08-11,0.0008392058
2015-08-12,0.0008317301
2015-08-13,0.000822379
2015-08-14,0.0008246495
2015-08-15,0.000810614
2015-08-16,0.0007936702
2015-08-17,0.0007947425
2015-08-18,0.0006917392
2015-08-19,0.0007021998
2015-08-20,0.0007277985
2015-08-21,0.00071755
2015-08-22,0.0007127497
2015-08-23,0.0007032452
2015-08-24,0.0006463406
2015-08-25,0.000684327
2015-08-26,0.0006929918
2015-08-27,0.0006922353
2015-08-28,0.0007126061
2015-08-29,0.0007060539
2015-08-30,0.0007026734
2015-08-31,0.0007060102
2015-09-01,0.000697949
2015-09-02,0.0007010116
2015-09-03,0.000695353
2015-09-04,0.0007048616
2015-09-05,0.0007192044
2015-09-06,0.0007336072
2015-09-07,0.0007319109
2015-09-08,0.0007444757
2015-09-09,0.0007254735
2015-09-10,0.0007262861
2015-09-11,0.000727127
2015-09-12,0.0007157843
2015-09-13,0.0006993959
2015-09-14,0.0006966926
2015-09-15,0.0006968442
2015-09-16,0.0006902093
2015-09-17,0.0007033257
2015-09-18,0.0007037389
2015-09-19,0.0006959586
2015-09-20,0.0006923932
2015-09-21,0.0006827368
2015-09-22,0.0006956052
2015-09-23,0.0006915945
2015-09-24,0.0007050044
2015-09-25,0.000708361
2015-09-26,0.0007059644
2015-09-27,0.000699394
2015-09-28,0.0007188818
2015-09-29,0.0007118515
2015-09-30,0.0007089453
2015-10-01,0.0007140186
2015-10-02,0.0007127303
2015-10-03,0.0007157548
2015-10-04,0.0007135977
2015-10-05,0.000718469
2015-10-06,0.0007368595
2015-10-07,0.0007263784
2015-10-08,0.0007249564
2015-10-09,0.0007291698
2015-10-10,0.0007323015
2015-10-11,0.0007386696
2015-10-12,0.0007305713
2015-10-13,0.0007403193
2015-10-14,0.0007501936
2015-10-15,0.0007556541
2015-10-16,0.0007779704
2015-10-17,0.0008005003
2015-10-18,0.0007732807
2015-10-19,0.0007819701
2015-10-20,0.0007997404
2015-10-21,0.0007916898
2015-10-22,0.0008126312
2015-10-23,0.0008220238
2015-10-24,0.0008360465
2015-10-25,0.0008444417
2015-10-26,0.0008437292
2015-10-27,0.000868548
2015-10-28,0.0008959131
2015-10-29,0.0009239657
2015-10-30,0.0009614009
2015-10-31,0.0009109286
2015-11-01,0.0009534632
2015-11-02,0.0010614138
2015-11-03,0.0011799169
2015-11-04,0.0011900045
2015-11-05,0.0011223016
2015-11-06,0.0010897936
2015-11-07,0.0011221461
2015-11-08,0.0010790911
2015-11-09,0.0011046138
2015-11-10,0.000966798
2015-11-11,0.0008855986
2015-11-12,0.0009736785
2015-11-13,0.000967131
2015-11-14,0.0009590152
2015-11-15,0.0009208682
2015-11-16,0.0009564665
2015-11-17,0.0009656757
2015-11-18,0.00096529
2015-11-19,0.0009394152
2015-11-20,0.0009231907
2015-11-21,0.00093635
2015-11-22,0.0009299208
2015-11-23,0.0009246241
2015-11-24,0.0009143124
2015-11-25,0.0009397396
2015-11-26,0.0010093217
2015-11-27,0.0010205813
2015-11-28,0.0010152154
2015-11-29,0.0010519361
2015-11-30,0.0010723824
2015-12-01,0.0010295653
2015-12-02,0.0010156978
2015-12-03,0.0010232449
2015-12-04,0.0010302868
2015-12-05,0.0010946779
2015-12-06,0.0010977415
2015-12-07,0.0011160974
2015-12-08,0.0011776846
2015-12-09,0.001173797
2015-12-10,0.0011680399
2015-12-11,0.0012721346
2015-12-12,0.0012222851
2015-12-13,0.0012139945
2015-12-14,0.0012404095
2015-12-15,0.0012979217
2015-12-16,0.0012713803
2015-12-17,0.0012722432
2015-12-18,0.0012886955
2015-12-19,0.0012836777
2015-12-20,0.0012274907
2015-12-21,0.0012133564
2015-12-22,0.0012036147
2015-12-23,0.0012241885
2015-12-24,0.0012597782
2015-12-25,0.0012568428
2015-12-26,0.0011503878
2015-12-27,0.00116023
2015-12-28,0.0011598742
2015-12-29,0.001185991
2015-12-30,0.0011708312
2015-12-31,0.0011789314
2016-01-01,0.001188286
2016-01-02,0.0011829714
2016-01-03,0.0011762012
2016-01-04,0.0011835358
2016-01-05,0.0011770491
2016-01-06,0.0011691161
2016-01-07,0.0012472481
2016-01-08,0.0012280484
2016-01-09,0.0012170123
2016-01-10,0.0012140727
2016-01-11,0.0012114392
2016-01-12,0.0011938956
2016-01-13,0.0011670088
2016-01-14,0.0011576011
2016-01-15,0.0009804657
2016-01-16,0.0010404626
2016-01-17,0.0010212667
2016-01-18,0.0010344604
2016-01-19,0.0010100646
2016-01-20,0.0011210835
2016-01-21,0.0010947648
2016-01-22,0.0010219761
2016-01-23,0.0010274131
2016-01-24,0.0010746018
2016-01-25,0.0010430065
2016-01-26,0.0010455616
2016-01-27,0.0010490105
2016-01-28,0.0010078271
2016-01-29,0.0010036851
2016-01-30,0.0009955566
2016-01-31,0.0009756542
2016-02-01,0.0009822344
2016-02-02,0.0009857848
2016-02-03,0.0009723922
2016-02-04,0.0010243516
2016-02-05,0.0010143024
2016-02-06,0.0009880073
2016-02-07,0.0009860076
2016-02-08,0.0009744608
2016-02-09,0.0009809053
2016-02-10,0.0009939559
2016-02-11,0.0009903525
2016-02-12,0.001000978
2016-02-13,0.0010190381
2016-02-14,0.0010617417
2016-02-15,0.0010410225
2016-02-16,0.0010590442
2016-02-17,0.001079217
2016-02-18,0.0010948042
2016-02-19,0.001089586
2016-02-20,0.0011275016
2016-02-21,0.0011361445
2016-02-22,0.001133485
2016-02-23,0.0010846076
2016-02-24,0.0010944221
2016-02-25,0.0010925299
2016-02-26,0.0011051344
2016-02-27,0.001110908
2016-02-28,0.0011099834
2016-02-29,0.001121631
2016-03-01,0.0011082536
2016-03-02,0.0010851406
2016-03-03,0.0010748356
2016-03-04,0.0010456082
2016-03-05,0.0010212937
2016-03-06,0.0010366694
2016-03-07,0.0010578275
2016-03-08,0.0010471956
2016-03-09,0.001050217
2016-03-10,0.0010584062
2016-03-11,0.0010633477
2016-03-12,0.0010403571
2016-03-13,0.00104583
2016-03-14,0.0010476192
2016-03-15,0.0010512198
2016-03-16,0.0010525628
2016-03-17,0.0010535476
2016-03-18,0.0010298333
2016-03-19,0.0010290253
2016-03-20,0.0010356045
2016-03-21,0.0010341567
2016-03-22,0.0010455729
2016-03-23,0.0010471104
2016-03-24,0.0010397108
2016-03-25,0.0010399555
2016-03-26,0.0010415463
2016-03-27,0.0010609371
2016-03-28,0.0010548802
2016-03-29,0.0010358756
2016-03-30,0.0010298066
2016-03-31,0.0010314294
2016-04-01,0.0010339145
2016-04-02,0.0010395134
2016-04-03,0.001038632
2016-04-04,0.0010385189
2016-04-05,0.001045397
2016-04-06,0.0010402083
2016-04-07,0.0010365879
2016-04-08,0.0010289876
2016-04-09,0.0010301443
2016-04-10,0.0010357943
2016-04-11,0.0010388721
2016-04-12,0.0010449805
2016-04-13,0.0010392098
2016-04-14,0.0010398198
2016-04-15,0.0010512342
2016-04-16,0.0010526948
2016-04-17,0.0010437068
2016-04-18,0.0010428624
2016-04-19,0.0010617903
2016-04-20,0.0010755489
2016-04-21,0.0010968659
2016-04-22,0.0010863453
2016-04-23,0.0010967053
2016-04-24,0.0011151172
2016-04-25,0.0011259199
2016-04-26,0.0011305001
2016-04-27,0.001081055
2016-04-28,0.0010860109
2016-04-29,0.0011000277
2016-04-30,0.0010753898
2016-05-01,0.0010875226
2016-05-02,0.0010670667
2016-05-03,0.0010816107
2016-05-04,0.0010716758
2016-05-05,0.0010735193
2016-05-06,0.0010981799
2016-05-07,0.001097023
2016-05-08,0.0010938892
2016-05-09,0.0011005071
2016-05-10,0.0010760735
2016-05-11,0.0010766044
2016-05-12,0.0010810028
2016-05-13,0.0010837253
2016-05-14,0.0010822915
2016-05-15,0.0010825177
2016-05-16,0.0010744911
2016-05-17,0.0010712359
2016-05-18,0.001069547
2016-05-19,0.0010384273
2016-05-20,0.0010414701
2016-05-21,0.0010436791
2016-05-22,0.0010320422
2016-05-23,0.0010407651
2016-05-24,0.0010446534
2016-05-25,0.0010519712
2016-05-26,0.00105875
2016-05-27,0.0011028501
2016-05-28,0.0012136442
2016-05-29,0.0011946909
2016-05-30,0.0012298869
2016-05-31,0.0012381651
2016-06-01,0.0012530755
2016-06-02,0.0012493503
2016-06-03,0.0013170012
2016-06-04,0.0013287308
2016-06-05,0.0013276606
2016-06-06,0.0013499372
2016-06-07,0.0013326366
2016-06-08,0.0013440687
2016-06-09,0.0013244355
2016-06-10,0.00132803
2016-06-11,0.0013844465
2016-06-12,0.0015305486
2016-06-13,0.0016113366
2016-06-14,0.0015659269
2016-06-15,0.001584513
2016-06-16,0.0017463706
2016-06-17,0.0016964651
2016-06-18,0.0017121603
2016-06-19,0.0017194513
2016-06-20,0.0016521825
2016-06-21,0.0015071261
2016-06-22,0.001333458
2016-06-23,0.0014002031
2016-06-24,0.0014924718
2016-06-25,0.0014809698
2016-06-26,0.0014042128
2016-06-27,0.0014612649
2016-06-28,0.0014395405
2016-06-29,0.0014150986
2016-06-30,0.0014905763
2016-07-01,0.0015056194
2016-07-02,0.0015604933
2016-07-03,0.0014684335
2016-07-04,0.0015068403
2016-07-05,0.0014773019
2016-07-06,0.0014886612
2016-07-07,0.0014112775
2016-07-08,0.001459861
2016-07-09,0.0014244262
2016-07-10,0.0014208654
2016-07-11,0.0014236442
2016-07-12,0.001454807
2016-07-13,0.0014320859
2016-07-14,0.0014388449
2016-07-15,0.0014467254
2016-07-16,0.0014395274
2016-07-17,0.0014717725
2016-07-18,0.0014587086
2016-07-19,0.0014627947
2016-07-20,0.0014445161
2016-07-21,0.0014325495
2016-07-22,0.0014013451
2016-07-23,0.001412575
2016-07-24,0.0014231314
2016-07-25,0.0014073762
2016-07-26,0.0014002342
2016-07-27,0.0014043105
2016-07-28,0.0013974266
2016-07-29,0.0013993387
2016-07-30,0.0013969571
2016-07-31,0.0013302749
2016-08-01,0.001290442
2016-08-02,0.0011540309
2016-08-03,0.0011975124
2016-08-04,0.0012202898
2016-08-05,0.0012152274
2016-08-06,0.0012470296
2016-08-07,0.0012521233
2016-08-08,0.0012487872
2016-08-09,0.0012281593
2016-08-10,0.0012454685
2016-08-11,0.001949
2016-08-12,0.0012290091
2016-08-13,0.0012247147
2016-08-14,0.0011917516
2016-08-15,0.001182643
2016-08-16,0.0012014292
2016-08-17,0.0011915863
2016-08-18,0.0011914174
2016-08-19,0.0011927864
2016-08-20,0.0012061343
2016-08-21,0.0011990382
2016-08-22,0.0012076316
2016-08-23,0.0012023254
2016-08-24,0.0011945352
2016-08-25,0.0011899921
2016-08-26,0.0011929705
2016-08-27,0.0011720623
2016-08-28,0.0011810395
2016-08-29,0.0011758649
2016-08-30,0.0011835361
2016-08-31,0.0011715783
2016-09-01,0.0011706988
2016-09-02,0.0011713753
2016-09-03,0.0012137246
2016-09-04,0.0012333099
2016-09-05,0.0012343788
2016-09-06,0.0012406114
2016-09-07,0.0012505388
2016-09-08,0.0012708007
2016-09-09,0.00126272
2016-09-10,0.0012604188
2016-09-11,0.0012251575
2016-09-12,0.0012276985
2016-09-13,0.0012276861
2016-09-14,0.0012286997
2016-09-15,0.0012226029
2016-09-16,0.0012190194
2016-09-17,0.0012143629
2016-09-18,0.0012196079
2016-09-19,0.0012190035
2016-09-20,0.0012127583
2016-09-21,0.0011912284
2016-09-22,0.0011899308
2016-09-23,0.0011992409
2016-09-24,0.001195694
2016-09-25,0.0011924962
2016-09-26,0.0012044033
2016-09-27,0.0012000978
2016-09-28,0.0011977478
2016-09-29,0.0011999564
2016-09-30,0.0012036971
2016-10-01,0.0012116475
2016-10-02,0.0011999866
2016-10-03,0.0012067613
2016-10-04,0.0011958644
2016-10-05,0.0011960471
2016-10-06,0.0011995245
2016-10-07,0.0012049477
2016-10-08,0.0012041632
2016-10-09,0.0012002121
2016-10-10,0.0012017224
2016-10-11,0.0012479332
2016-10-12,0.0012388971
2016-10-13,0.0012366442
2016-10-14,0.0012417435
2016-10-15,0.0012357588
2016-10-16,0.0012401654
2016-10-17,0.0012347571
2016-10-18,0.0012329056
2016-10-19,0.0012143528
2016-10-20,0.001214809
2016-10-21,0.0012133736
2016-10-22,0.0012610108
2016-10-23,0.0012476037
2016-10-24,0.0012472007
2016-10-25,0.0012511682
2016-10-26,0.0012941367
2016-10-27,0.0013037064
2016-10-28,0.0013122435
2016-10-29,0.0013577747
2016-10-30,0.0013300175
2016-10-31,0.001328365
2016-11-01,0.0013816955
2016-11-02,0.0013919447
2016-11-03,0.0013019453
2016-11-04,0.0013309139
2016-11-05,0.001330486
2016-11-06,0.0013382257
2016-11-07,0.0013258874
2016-11-08,0.0013361916
2016-11-09,0.0013564097
2016-11-10,0.0013423578
2016-11-11,0.0013431254
2016-11-12,0.0013139465
2016-11-13,0.0013105963
2016-11-14,0.0013154322
2016-11-15,0.0013283922
2016-11-16,0.0013786742
2016-11-17,0.0013685046
2016-11-18,0.0013921382
2016-11-19,0.0013934836
2016-11-20,0.0013476378
2016-11-21,0.0013641992
2016-11-22,0.0013850282
2016-11-23,0.001366374
2016-11-24,0.0013561515
2016-11-25,0.0013567417
2016-11-26,0.0013419594
2016-11-27,0.0013353936
2016-11-28,0.0013403697
2016-11-29,0.0013368016
2016-11-30,0.0013569866
2016-12-01,0.0013698102
2016-12-02,0.00140414
2016-12-03,0.0013853862
2016-12-04,0.0013857396
2016-12-05,0.0013626396
2016-12-06,0.0013762884
2016-12-07,0.0013836387
2016-12-08,0.0013888969
2016-12-09,0.00138973
