date,price_open,price_high,price_low,price_close,price_volume,adjusted_sopr,avg_dormancy,avg_spent_output_lifespan,coin_days_destroyed,supply_adjusted_cdd,exchange_netflow,exchange_inflow,exchange_outflow,mvrv_ratio,mvrv_zscore,nupl,nvt_ratio,active_addresses,puell_multiple,reserve_risk,utxos_profit_pct,utxos_loss_pct,supply_in_profit,supply_in_loss,net_realized_pl,realized_loss_usd,rpv_ratio,liveliness,difficulty,hash_ribbons,hash_ribbons.1,hash_ribbons.2,hodl_age_0d_1d,hodl_age_1d_1w,hodl_age_1w_1m,hodl_age_1m_3m,hodl_age_3m_6m,hodl_age_6m_1y,hodl_age_1y_2y,hodl_age_2y_3y,hodl_age_3y_4y,hodl_age_4y_5y,hodl_age_5y_7y,hodl_age_7y_10y,hodl_age_10y,drawdown_from_ath,pct_supply_in_profit
2024-01-04,42845.23,44729.58,42613.77,44151.1,48038.06,1.13706661,64.3941,46.94,67959538.5,3.46913664,2700.38427062,50342.46308381,47642.07881319,1.9838,1.510422253812114,0.4978,0.765906,1231301.0,1.41,0.0008903222,94.4934,5.5066,16937351.23905,2652460.510949999,19859.5031343,94786033.34,0.0,0.58587566,72006146478567.0,512526723.34,495925306.14,Up,411386.04675,450565.67025,861951.717,1175388.705,1038260.02275,1919801.5515,2507495.904,2781753.2685,1410466.446,920721.15225,2037340.422,979490.5875,3095190.2565,-0.3461598324670722,0.8646
2024-01-05,44151.1,44357.46,42450.0,44145.11,48075.25,1.03150246,11.2286,31.46,8825940.19,0.45051887,334.61122893,48598.20249868,48263.59126975,1.9726,1.5004571740783728,0.4959,1.018276,986311.0,1.421,0.0008783504,94.3646,5.6354,17563039.465125002,2027634.784874998,19046.3497802,101826510.09,0.0,0.58583967,72006146478567.0,513677663.13,497585618.64,Up,195906.7425,626901.576,881580.34125,1214621.8035,1038305.73525,1880704.728,2527196.97825,2781875.7435,1430119.22025,920761.68975,2037430.122,979533.7125,3114917.20575,-0.3462485392626792,0.8965000000000001
2024-01-06,44145.12,44214.42,43397.05,43968.32,17835.06,1.01413387,6.754,47.89,3799238.02,0.1939229,2958.14267144,47057.81545469,44099.67278325,1.9686,1.4835235600726424,0.4931,1.411202,971775.0,1.193,0.0008774251,93.4553,6.5447,17228808.410449997,2362740.8395500034,17221.4435936,38679152.82,0.0,0.58573547,73197634206448.0,517706401.11,499191952.61,Up,117549.2955,685704.22375,862028.167,1234267.60275,1038352.11025,1861197.17875,2527309.85325,2762408.44425,1430183.09525,920802.81475,2037521.122,979577.4625,3115056.33075,-0.3488666485106514,0.8793999999999998
2024-01-07,43968.32,44480.59,43572.09,43929.02,23023.85,1.01419572,8.0998,40.12,4643230.18,0.23699337,-6430.17031143,41109.55979676,47539.73010819,2.1052,1.4772917982607956,0.492,1.372829,885185.0,1.33,0.000877956,93.5272,6.4728,17021778.7284,2570508.021600001,15569.2137878,22599821.23,0.0,0.58564277,73197634206448.0,516816618.94,498637072.93,Up,97961.43375,685730.03625,881652.90375,1253906.352,1038391.19775,1861267.24125,2546997.2775,2762512.43175,1449829.2195,920837.47725,2037597.822,979614.3375,3115173.59325,-0.349448648021061,0.8688
2024-01-08,43929.01,47248.99,43175.0,46951.04,72814.58,1.03251747,10.0595,34.39,8507504.04,0.43421156,13110.16244989,57748.7165697,44638.55411981,2.0611,1.6881686588497409,0.525,0.968792,927845.0,1.608,0.000939159,95.8924,4.1076,16944074.3964,2648981.103599999,15008.7426931,62928800.37,0.0,0.58560252,73197634206448.0,514055935.82,498695923.72,Up,176337.4995,626977.776,862094.442,1234362.4965,1038431.9415,1880933.328,2527504.1595,2723434.7145,1469479.1625,920873.6085,2037677.772,979652.775,3115295.8245,-0.304695107042742,0.8648
2024-01-09,46951.04,47972.0,44748.67,46110.0,69927.67,1.04881371,11.6145,47.58,13127422.44,0.66997392,4809.63068135,61531.23658998,56721.60590863,2.0904,1.6230974744495106,0.5148,0.692595,1109327.0,1.427,0.0009190231,95.1713,4.8287,17889327.0215,1704678.4785000011,15857.5557481,102468069.14,0.0,0.58562494,73197634206448.0,516853331.84,499944203.15,Up,235128.066,587820.165,862136.242,1214828.341,1018888.286,1900618.5335,2527626.7095,2703972.759,1489144.418,920918.2585,2037776.572,979700.275,3115446.8745,-0.3171501927484638,0.913
2024-01-10,46110.0,47695.93,44300.36,46653.99,89911.41,1.02893168,8.2628,43.96,10850023.02,0.55372024,10771.3960774,78090.06794465,67318.67186725,2.0676,1.6699020816017722,0.5216,0.612644,967940.0,1.832,0.000934458,95.4399,4.5601,17705894.4873,1888942.262699999,15462.6239776,166910563.84,0.0,0.58561647,73197634206448.0,515363601.34,499729728.09,Up,215543.20425,587845.1025,881767.65375,1234474.71525,999336.67425,1900699.16475,2527733.94075,2684492.63475,1508802.42975,920957.32725,2037863.022,960147.00075,3115579.04325,-0.3090941644108632,0.9036
2024-01-11,46654.0,48969.48,45606.06,46339.16,87470.33,1.04048469,9.8709,43.3,11356315.33,0.57952676,7363.8379649,85479.51593704,78115.67797214,1.9102,1.6367250114777787,0.5163,0.682925,1128843.0,1.638,0.0009227482,95.2186,4.7814,17828366.1964,1767551.8035999984,15755.9466934,132859049.28,0.0,0.58561485,73197634206448.0,520286807.24,501777335.25,Up,254746.934,372322.442,1038583.654,1273734.67,999391.818,1900804.046,2527873.422,2684640.766,1508885.686,921008.146,2037975.472,979795.9,3115750.962,-0.3137565284277142,0.9098
2024-01-12,46339.16,46515.53,41500.0,42782.73,86327.94,1.00386987,8.5758,58.29,12413272.99,0.63343046,5011.61169479,100989.69467811,95978.08298332,1.911,1.393842429637031,0.4765,0.524916,1123402.0,1.548,0.0008462911,87.9996,12.0004,17666666.652,1930301.3480000012,14973.2452854,465389724.57,0.0,0.58562755,73197634206448.0,524045935.07,505481656.25,Up,254760.584,372342.392,1038639.304,1254205.952,1019042.336,1881308.928,2528008.872,2665187.648,1528563.504,921057.496,2038084.672,979848.4,3115917.912,-0.366424226107254,0.9015
2024-01-13,42782.74,43257.0,42436.12,42847.99,36118.47,1.00093355,5.7607,17.26,4104344.55,0.20942805,-4779.02566136,29196.60036966,33975.62603102,1.8681,1.3949806735928183,0.4767,1.114576,1092776.0,1.217,0.0008549736,88.1319,11.8681,16491684.812625,3106276.9373749997,13521.450309,171619997.5,0.0,0.58552768,73197634206448.0,527048040.09,507729205.67,Up,97989.80875,509547.0055,1038691.97275,1254269.552,999496.04925,1901002.28975,2528137.06575,2665322.798,1528641.0165,901506.2405,2038188.022,979898.0875,3116075.91825,-0.3654577811187216,0.8415
2024-01-14,42847.99,43079.0,41720.0,41732.35,28228.41,1.00548819,12.03,15.34,6083400.92,0.31039849,-378.31384601,19969.67653965,20347.99038566,1.8958,1.3288899044344005,0.4647,1.526714,932551.0,1.099,0.0008424127,84.6217,15.3783,16509996.8982,3088764.8518000003,12258.0222411,110845152.29,0.0,0.58545466,73197634206448.0,524394231.51,507560908.38,Up,97993.80875,529166.56725,1019135.611,1273919.51375,999536.84925,1901079.88975,2528240.26575,2626234.0745,1567900.94,842746.75525,2116666.269,960339.32575,3116203.11825,-0.3819794588233866,0.8424
2024-01-15,41732.35,43400.43,41718.05,42511.1,40269.89,1.00725182,9.1956,32.2,6494219.07,0.33134818,4177.02878876,38910.43979224,34733.41100348,1.9151,1.3714556947942191,0.4725,1.115081,920986.0,1.222,0.0008481805,86.6752,13.3248,15812855.824900003,3786618.425099997,11504.4944628,216640496.2,0.0,0.58538723,73197634206448.0,521269166.32,506543587.15,Up,156795.794,450787.90775,1038772.13525,1273965.82625,999573.18675,1901149.00225,2528332.17825,2606730.07525,1587557.41425,823177.9185,2136342.69325,960374.23825,3116316.40575,-0.3704468349370901,0.8068000000000002
2024-01-16,42511.1,43578.01,42050.0,43137.95,45045.75,1.11650217,113.6971,28.77,104682512.15,5.3408868,-7415.65603712,67314.6258459,74730.28188302,1.8929,1.4073049192308442,0.4778,0.860677,951792.0,1.168,0.0008613728,89.6422,10.3578,16242731.73285,3357523.7671499997,16327.2153088,166145243.68,0.0,0.5866488,73197634206448.0,519701334.66,506086183.18,Up,254803.3215,392005.11,1078014.0525,1254416.352,999613.0305,1901224.7835,2528432.9595,2606833.9815,1568020.44,823210.731,2077627.083,960412.5195,3116440.6245,-0.3611637206088397,0.8287
2024-01-17,43137.94,43198.0,42200.69,42776.1,33266.21,1.01095397,20.8532,25.81,25257355.12,1.28857857,-1517.91569022,74221.8453446,75739.76103482,1.8264,1.3732344134392216,0.4717,0.653372,924853.0,1.323,0.0008457241,87.1501,12.8499,16284520.5619,3316491.188099999,15066.3891797,169599480.23,0.0,0.58683496,73197634206448.0,515640869.55,505439787.45,Up,196010.1175,450823.27025,1078055.64625,1156459.69325,1097656.658,1901298.13975,2528530.51575,2606934.56275,1548479.92825,842843.50525,2077707.2455,960449.57575,3116560.86825,-0.3665224107574835,0.8308
2024-01-18,42776.09,42930.0,40683.28,41327.5,43907.52,1.04738871,19.3693,47.91,21949706.81,1.11977878,-938.74065254,76640.3227187,77579.06337124,1.8403,1.2727727944026073,0.4525,0.68431,1023426.0,1.238,0.0008193165,82.5948,17.4052,15644275.791425,3957623.458574999,16364.1343767,263237348.45,0.0,0.58697628,73197634206448.0,514796635.28,504941611.08,Up,274426.5895,411639.88425,1117308.25725,1156512.05575,1058502.5595,1901384.22725,2548246.9025,2607052.60025,1548550.04075,842881.66775,2077801.3205,960493.06325,3116701.98075,-0.387974942329476,0.7981
2024-01-19,41327.51,42196.86,40280.0,41659.03,48342.75,1.01395264,17.6322,29.93,16631740.38,0.84844269,2041.30989121,85657.52229323,83616.21240202,1.8428,1.2947278309846246,0.4566,0.847092,1002689.0,1.341,0.000823623,83.2506,16.7494,15782153.293675,3820570.956325,15343.8390204,232997428.76,0.0,0.5870456,73197634206448.0,514635460.16,504051335.07,Up,176424.51825,470465.382,1156560.73075,1156560.73075,1058547.1095,1901464.25225,2528751.42825,2587559.601,1568217.94,842917.14275,2077888.7705,960533.48825,3116833.15575,-0.3830652655435705,0.8051
2024-01-20,41659.03,41872.56,41456.3,41696.04,15923.99,1.00478488,5.985,30.55,3185438.15,0.16249298,1608.85719564,30432.54583369,28823.68863805,1.8368,1.2983157353127897,0.4574,1.490077,1065975.0,1.306,0.0008273591,83.3063,16.6937,15810317.917,3793300.0829999982,13707.532495,67839584.58,0.0,0.58693307,70343519904867.0,515441557.16,504450669.42,Up,98018.09,529297.686,1156613.462,1176217.08,1058595.372,1881947.328,2528866.722,2587677.576,1568289.44,842955.574,2077983.508,960577.282,3116975.262,-0.3825171789817319,0.8065000000000001
2024-01-21,41696.05,41881.39,41500.98,41580.33,11730.16,1.00481432,4.5221,23.69,2571841.92,0.13118673,-1102.99369158,24626.26062956,25729.25432114,1.7507,1.2887424116342951,0.4556,1.382376,1050318.0,1.42,0.0008250091,82.8306,17.1694,15687515.2986,3916977.7014000006,12200.0198035,33264197.16,0.0,0.5868123,70343519904867.0,513023484.56,505000575.44,Up,78417.972,529321.311,1117456.101,1195874.073,1058642.622,1882031.328,2528979.597,2587793.076,1568359.44,842993.199,2078076.258,960620.157,3136718.88,-0.3842307454791743,0.8002
2024-01-22,41580.32,41689.65,39431.58,39568.02,55426.2,1.00097657,23.7611,44.6,20754487.91,1.05861049,3511.59611863,89082.40095039,85570.80483176,1.7569,1.1554688104691164,0.4288,0.698165,1153095.0,1.37,0.0007874097,80.5818,19.4182,15217783.6666,4387709.3334,11436.9971021,343245250.79,0.0,0.5869373,70343519904867.0,512956526.9,506448147.44,Up,196054.93,450926.339,1137118.594,1176329.58,1078302.115,1882127.328,2450686.625,2666347.048,1548833.947,843036.199,2078182.258,960669.157,3136878.88,-0.4140313417843216,0.7762
