date,supplyProfit
2019-04-13,11729842.434336
2019-04-14,11900254.900608
2019-04-15,11610293.421078002
2019-04-16,12040364.275704
2019-04-17,12062722.321488
2019-04-18,12074586.896880005
2019-04-19,12141209.274714
2019-04-20,12198835.998888
2019-04-21,12090752.574004
2019-04-22,12211988.414280005
2019-04-23,12294234.413952
2019-04-24,12194970.027728004
2019-04-25,11410093.046988
2019-04-26,11503182.168302
2019-04-27,11580273.951528002
2019-04-28,11350118.510886002
2019-04-29,11462767.678752
2019-04-30,11806794.66976
2019-05-01,12181206.793962
2019-05-02,12258812.627188
2019-05-03,12580159.441930002
2019-05-04,12655601.302173998
2019-05-05,12561259.379896
2019-05-06,12502466.549758
2019-05-07,12692849.468832
2019-05-08,12764972.178111998
2019-05-09,12840630.285856
2019-05-10,13280557.067892
2019-05-11,14658438.442888
2019-05-12,14281361.83974
2019-05-13,15012242.875824
2019-05-14,15091738.162032
2019-05-15,15257961.284358
2019-05-16,14728398.357258
2019-05-17,14143886.155216
2019-05-18,13931143.069394
2019-05-19,15301757.364480002
2019-05-20,14915595.046422
2019-05-21,14943777.001152
2019-05-22,14314834.894560002
2019-05-23,14674341.461924
2019-05-24,14994890.206184002
2019-05-25,15076120.134124
2019-05-26,15668086.56088
2019-05-27,15721337.796108
2019-05-28,15505098.868072
2019-05-29,15335016.317568
2019-05-30,14921808.137280002
2019-05-31,15150032.172726002
2019-06-01,14968966.518080002
2019-06-02,15635500.311330002
2019-06-03,14501524.034100002
2019-06-04,13718954.701055998
2019-06-05,13958254.718144
2019-06-06,13826712.955744
2019-06-07,14557642.471346002
2019-06-08,14214597.307838
2019-06-09,13367613.353692
2019-06-10,14510550.044868
2019-06-11,14211970.78966
2019-06-12,14754824.505419996
2019-06-13,15028081.120416
2019-06-14,15653227.548348
2019-06-15,15880404.992062
2019-06-16,15942251.95095
2019-06-17,16107178.524044
2019-06-18,15842526.102994
2019-06-19,15970657.947216
2019-06-20,16183746.728323998
2019-06-21,16446514.015428
2019-06-22,16549457.359152
2019-06-23,16569340.327721998
2019-06-24,16638961.154788
2019-06-25,16935823.6848
2019-06-26,16980466.107618
2019-06-27,16361491.4344
2019-06-28,16797350.857008
2019-06-29,16609068.594184
2019-06-30,15877880.5206
2019-07-01,15690879.288258
2019-07-02,15863444.44703
2019-07-03,16728479.5308
2019-07-04,16289042.891264
2019-07-05,15942311.236792002
2019-07-06,16344869.867742
2019-07-07,16460576.72484
2019-07-08,16784941.655832004
2019-07-09,16886486.517823998
2019-07-10,16603045.813204
2019-07-11,16080869.796496
2019-07-12,16351715.973028002
2019-07-13,16011265.999234002
2019-07-14,15009750.370367998
2019-07-15,15488854.834544
2019-07-16,14644084.579344
2019-07-17,14777343.481262
2019-07-18,15274128.806508
2019-07-19,15111390.384664
2019-07-20,15598202.612017998
2019-07-21,15134458.221216
2019-07-22,14918579.414912
2019-07-23,14597276.18267
2019-07-24,14543406.982728004
2019-07-25,14796448.72944
2019-07-26,14568035.653512
2019-07-27,14171715.782276
2019-07-28,14287654.624373998
2019-07-29,14325028.204013998
2019-07-30,14440679.107361998
2019-07-31,15029672.48344
2019-08-01,15232891.721656
2019-08-02,15272187.413028002
2019-08-03,15732936.860652002
2019-08-04,15911571.39462
2019-08-05,16572194.083728
2019-08-06,16215037.195596002
2019-08-07,16724105.774984002
2019-08-08,16536392.251392
2019-08-09,16443395.663346
2019-08-10,15810771.964736002
2019-08-11,16062661.362216
2019-08-12,15851468.198608
2019-08-13,15277638.414654
2019-08-14,14426541.13974
2019-08-15,14658760.330668
2019-08-16,14758609.948428
2019-08-17,14513156.851912
2019-08-18,14707579.403968
2019-08-19,15469400.155068
2019-08-20,15209894.150946
2019-08-21,14390217.127208
2019-08-22,14472145.022648
2019-08-23,14842288.97319
2019-08-24,14358991.987567998
2019-08-25,14235267.691328
2019-08-26,14696626.527702
2019-08-27,14388335.346815998
2019-08-28,13718517.026066
2019-08-29,13261746.356423998
2019-08-30,13685817.435176
2019-08-31,13751873.660028003
2019-09-01,13921602.206586
2019-09-02,14969114.659324
2019-09-03,15255662.309712
2019-09-04,15154989.870988002
2019-09-05,15190778.511396
2019-09-06,14590345.794444
2019-09-07,14903710.518312
2019-09-08,14805176.35632
2019-09-09,14618463.24946
2019-09-10,14039449.940792
2019-09-11,14209796.2886
2019-09-12,14917894.778508
2019-09-13,14654028.544671996
2019-09-14,14736324.260112
2019-09-15,14233777.06842
2019-09-16,14283831.837684002
2019-09-17,14226096.686778
2019-09-18,14130923.48325
2019-09-19,14444638.667117998
2019-09-20,14212836.940708
2019-09-21,13598800.541632002
2019-09-22,13686541.764768
2019-09-23,13262133.971784
2019-09-24,12353249.71616
2019-09-25,12273783.66947
2019-09-26,11761606.030367998
2019-09-27,11927928.204712
2019-09-28,11995711.313796
2019-09-29,11607011.936702002
2019-09-30,12274613.613023998
2019-10-01,12340520.145376
2019-10-02,12381324.70848
2019-10-03,12116607.664644
2019-10-04,11770954.727867998
2019-10-05,11684167.508
2019-10-06,11250322.516356
2019-10-07,12109154.40252
2019-10-08,11941492.447212
2019-10-09,12820217.804928005
2019-10-10,12758713.166808
2019-10-11,12339196.78152
2019-10-12,12430281.40562
2019-10-13,12337956.785556
2019-10-14,12499245.474704
2019-10-15,11649448.200467998
2019-10-16,11369867.947776
2019-10-17,11583427.407152
2019-10-18,11258917.00866
2019-10-19,11161018.2384
2019-10-20,12078526.224988
2019-10-21,12079859.638738
2019-10-22,11483425.679964
2019-10-23,10740965.589648
2019-10-24,10768974.099378
2019-10-25,13261210.958484
2019-10-26,13619192.44392
2019-10-27,14169774.584680002
2019-10-28,13688211.788004
2019-10-29,13801196.184138
2019-10-30,13297883.931678005
2019-10-31,13295496.885714
2019-11-01,13565261.142532
2019-11-02,13636823.946330002
2019-11-03,13279373.105412
2019-11-04,13899003.083238
2019-11-05,13920225.22104
2019-11-06,14044123.623815998
2019-11-07,13255517.2302
2019-11-08,12870716.039552
2019-11-09,12917095.812852
2019-11-10,13068315.316608
2019-11-11,12703428.401262
2019-11-12,12841749.201644002
2019-11-13,12787009.285452
2019-11-14,12570130.63838
2019-11-15,12401840.528072
2019-11-16,12441019.586944
2019-11-17,12482063.595048
2019-11-18,11578714.672316
2019-11-19,11440854.893952
2019-11-20,11348074.398888
2019-11-21,10624928.801856
2019-11-22,10412767.39748
2019-11-23,10520592.887168
2019-11-24,10124098.036128
2019-11-25,10386951.031018
2019-11-26,10487206.867528
2019-11-27,11033949.465592
2019-11-28,10773139.343202
2019-11-29,11325422.060212
2019-11-30,11046231.268002
2019-12-01,10676699.849192
2019-12-02,10562061.320844
2019-12-03,10552366.212952
2019-12-04,10484866.827136
2019-12-05,10959755.32092
2019-12-06,11255675.338236
2019-12-07,11075989.496286
2019-12-08,11173004.576831998
2019-12-09,10763439.332418
2019-12-10,10442454.151622
2019-12-11,10331208.966738
2019-12-12,10370163.92436
2019-12-13,10660851.30148
2019-12-14,10098996.909078
2019-12-15,10154171.718538
2019-12-16,9976029.84332
2019-12-17,9824901.510332
2019-12-18,10997446.802186
2019-12-19,10473427.826156
2019-12-20,10597721.648932
2019-12-21,10370761.5407
2019-12-22,11533269.353412
2019-12-23,11177467.559708
2019-12-24,10785220.308864
2019-12-25,10601328.9447
2019-12-26,10707669.432656
2019-12-27,10973377.373028
2019-12-28,11255484.161488002
2019-12-29,11517753.824646002
2019-12-30,10786551.197418
2019-12-31,10370558.555308
2020-01-01,10400819.54552
2020-01-02,10035453.751906
2020-01-03,11355369.14232
2020-01-04,11576197.916892
2020-01-05,11584755.52757
2020-01-06,12193703.63904
2020-01-07,12890234.824896
2020-01-08,12644664.211844
2020-01-09,12253962.761482
2020-01-10,12879689.951040002
2020-01-11,12472642.88634
2020-01-12,13009574.559780002
2020-01-13,12783868.99328
2020-01-14,14247082.73754
2020-01-15,14141404.112852002
2020-01-16,13734248.253152002
2020-01-17,14353414.715782002
2020-01-18,14360168.849728003
2020-01-19,13520374.996562
2020-01-20,13503616.781742
2020-01-21,13799455.421076002
2020-01-22,13559197.02072
2020-01-23,13111686.681666
2020-01-24,13180322.2445
2020-01-25,12839990.563884
2020-01-26,13454039.957568
2020-01-27,14328122.877678
2020-01-28,14802382.875498
2020-01-29,14822199.655318
2020-01-30,15289476.51371
2020-01-31,15001725.009571996
2020-02-01,15016017.674196
2020-02-02,14615352.351423996
2020-02-03,14413017.81744
2020-02-04,14059426.47345
2020-02-05,15447946.011984
2020-02-06,15533114.660406
