date,exchangeNetflowBtc
2017-10-02,-2404.57321014
2017-10-03,778.11810405
2017-10-04,-6769.94919514
2017-10-05,516.22661075
2017-10-06,2597.90869976
2017-10-07,5094.18077102
2017-10-08,5476.72762128
2017-10-09,16786.61111497
2017-10-10,790.03637583
2017-10-11,8936.13167692
2017-10-12,11052.96765471
2017-10-13,15178.95256736
2017-10-14,1174.92677317
2017-10-15,1114.55745878
2017-10-16,-2720.27851228
2017-10-17,-7967.46095858
2017-10-18,-18753.19280232
2017-10-19,-4729.4672557
2017-10-20,5523.17326982
2017-10-21,3950.88867107
2017-10-22,2422.80230314
2017-10-23,-8541.06261916
2017-10-24,11985.85515465
2017-10-25,-12538.20180574
2017-10-26,1907.65443658
2017-10-27,-8643.88258555
2017-10-28,-5550.90912934
2017-10-29,12515.87057199
2017-10-30,4443.8547809
2017-10-31,-3416.68470743
2017-11-01,-1520.31700704
2017-11-02,1976.83630951
2017-11-03,-1830.29742523
2017-11-04,9671.79878892
2017-11-05,8534.19042243
2017-11-06,-2843.11372174
2017-11-07,-13042.76994847
2017-11-08,23876.53328352
2017-11-09,-3227.9571073
2017-11-10,21228.40357038
2017-11-11,25306.04173821
2017-11-12,89392.59717324
2017-11-13,-2330.79891374
2017-11-14,3689.93721396
2017-11-15,-23052.58146222
2017-11-16,6344.36382201
2017-11-17,11048.8111471
2017-11-18,-20781.76379806
2017-11-19,6844.70855499
2017-11-20,-9994.84133535
2017-11-21,-15075.04198563
2017-11-22,-13722.53470243
2017-11-23,1506.30702379
2017-11-24,6944.50607961
2017-11-25,1401.88921441
2017-11-26,1295.42112513
2017-11-27,8504.97484588
2017-11-28,8684.95752805
2017-11-29,9984.18648419
2017-11-30,-2490.52536515
2017-12-01,3841.90375221
2017-12-02,-1352.28703152
2017-12-03,5207.25295032
2017-12-04,6255.58379056
2017-12-05,5958.1512641
2017-12-06,-7123.21080518
2017-12-07,20518.04492408
2017-12-08,14578.88340764
2017-12-09,10578.48897084
2017-12-10,-1725.27800191
2017-12-11,-1460.48603526
2017-12-12,10071.19161938
2017-12-13,23267.26773855
2017-12-14,13664.19510855
2017-12-15,-1997.62212726
2017-12-16,3728.11079308
2017-12-17,9567.50858917
2017-12-18,4684.223484
2017-12-19,6732.14527512
2017-12-20,44514.80681563
2017-12-21,13626.90995325
2017-12-22,37660.09348931
2017-12-23,4680.02639678
2017-12-24,13816.36579784
2017-12-25,-610.33645696
2017-12-26,10387.57863326
2017-12-27,4291.41784996
2017-12-28,-2762.67393164
2017-12-29,-14906.84597682
2017-12-30,8219.09334067
2017-12-31,1974.68987741
2018-01-01,-9319.94037977
2018-01-02,11590.88915902
2018-01-03,1319.43764805
2018-01-04,5062.18032223
2018-01-05,25216.44438373
2018-01-06,7539.80132608
2018-01-07,1005.14205942
2018-01-08,1014.39366565
2018-01-09,6720.40469604
2018-01-10,8029.75757988
2018-01-11,-1360.29133833
2018-01-12,7912.98827667
2018-01-13,4421.79319582
2018-01-14,-3535.11933245
2018-01-15,4465.45863829
2018-01-16,18751.12463121
2018-01-17,15463.66996668
2018-01-18,28776.58935708
2018-01-19,-12215.66907426
2018-01-20,-27783.45045614
2018-01-21,-4481.63627768
2018-01-22,70.78326543
2018-01-23,-26.08448163
2018-01-24,-1500.84712414
2018-01-25,6561.14353841
2018-01-26,2067.59009032
2018-01-27,-4043.9629338
2018-01-28,2432.36297564
2018-01-29,-2069.64955628
2018-01-30,1820.34702048
2018-01-31,-4328.26521936
2018-02-01,21499.1936193
2018-02-02,20529.07973738
2018-02-03,-2191.12296912
2018-02-04,22321.34868879
2018-02-05,29164.30835288
2018-02-06,15568.4259203
2018-02-07,3606.3078844
2018-02-08,19099.32964867
2018-02-09,-24948.33830343
2018-02-10,-3311.77025705
2018-02-11,3734.01545605
2018-02-12,-5769.35803936
2018-02-13,715.41555948
2018-02-14,-2729.68831422
2018-02-15,-4037.87954641
2018-02-16,-2222.88540874
2018-02-17,-437.07657848
2018-02-18,-2718.14553359
2018-02-19,537.44111268
2018-02-20,14682.77707912
2018-02-21,376.50809897
2018-02-22,13972.81326303
2018-02-23,-3897.71489259
2018-02-24,111.36951317
2018-02-25,5230.11983876
2018-02-26,6489.25217851
2018-02-27,-3434.08991902
2018-02-28,2450.00683527
2018-03-01,14694.86239825
2018-03-02,5277.54271467
2018-03-03,979.49611623
2018-03-04,2998.74227692
2018-03-05,14416.83642241
2018-03-06,3021.61699453
2018-03-07,-3056.95346679
2018-03-08,-14864.45625158
2018-03-09,-62.47224599
2018-03-10,-1901.97216624
2018-03-11,503.49985473
2018-03-12,-259.4887838
2018-03-13,2302.91775312
2018-03-14,16921.62456136
2018-03-15,8870.52448495
2018-03-16,5415.01360852
2018-03-17,-863.20458407
2018-03-18,17784.11033265
2018-03-19,11898.4933276
2018-03-20,-4248.64518217
2018-03-21,5962.66830767
2018-03-22,-13263.30355855
2018-03-23,35.36297555
2018-03-24,1711.18051603
2018-03-25,-495.44586366
2018-03-26,9496.86174083
2018-03-27,-3618.41605254
2018-03-28,361.72309656
2018-03-29,13999.54489413
2018-03-30,6276.2745973
2018-03-31,686.89841648
2018-04-01,-358.69757754
2018-04-02,6422.55932415
2018-04-03,8921.0299973
2018-04-04,70.24465834
2018-04-05,-509.61937291
2018-04-06,-16743.35041232
2018-04-07,-9641.62034064
2018-04-08,997.95961984
2018-04-09,-2951.73051996
2018-04-10,-1581.25141033
2018-04-11,12057.69388377
2018-04-12,12022.293721
2018-04-13,-9046.83340961
2018-04-14,8597.0235075
2018-04-15,3346.45055286
2018-04-16,1662.92322658
2018-04-17,-9528.67085642
2018-04-18,2256.41908658
2018-04-19,4497.07519455
2018-04-20,-7040.90651067
2018-04-21,692.38873198
2018-04-22,-6810.15154676
2018-04-23,3126.37673978
2018-04-24,10732.19108652
2018-04-25,1822.33077045
2018-04-26,-14164.78490315
2018-04-27,-312.67587254
2018-04-28,-11959.43322838
2018-04-29,2754.48110306
2018-04-30,2023.04602471
2018-05-01,-2771.18815543
2018-05-02,-1929.80148529
2018-05-03,9213.61869081
2018-05-04,1731.58199772
2018-05-05,9181.28390066
2018-05-06,-3763.55082374
2018-05-07,2030.38888607
2018-05-08,-4673.96745534
2018-05-09,437.07212177
2018-05-10,-8696.9420907
2018-05-11,7388.37668039
2018-05-12,5278.76065549
2018-05-13,-409.51918959
2018-05-14,-1379.00487639
2018-05-15,-3680.52923374
2018-05-16,-6678.24506697
2018-05-17,16492.32727934
2018-05-18,-1467.54180843
2018-05-19,1970.17891396
2018-05-20,-1117.20756559
2018-05-21,3656.8458018
2018-05-22,834.07086971
2018-05-23,12467.06987244
2018-05-24,2023.05944613
2018-05-25,-5908.47230429
2018-05-26,-3299.1127348
2018-05-27,-4711.24269003
2018-05-28,-3111.89192494
2018-05-29,7509.21873206
2018-05-30,-7106.47566356
2018-05-31,-1242.56298091
2018-06-01,615.9539863
2018-06-02,5850.15145127
2018-06-03,644.41404522
2018-06-04,6180.65717605
2018-06-05,72.83174851
2018-06-06,-1405.84476109
2018-06-07,-3039.11104989
2018-06-08,-3974.10658154
2018-06-09,-1005.71617727
2018-06-10,7731.48249395
2018-06-11,-4261.22171511
2018-06-12,-1389.50985997
2018-06-13,8327.72846043
2018-06-14,-1356.07289969
2018-06-15,-1425.8630095
2018-06-16,897.15335582
2018-06-17,10958.69399012
2018-06-18,6283.00102228
2018-06-19,-5262.09908766
2018-06-20,956.61602326
2018-06-21,-4436.82603462
2018-06-22,7997.71722362
2018-06-23,-1902.89066471
2018-06-24,8452.01534882
2018-06-25,-1996.76214046
2018-06-26,2059.43576412
2018-06-27,4754.4110261
2018-06-28,6992.87843966
2018-06-29,4361.11163384
2018-06-30,1967.30623964
2018-07-01,269.90007469
2018-07-02,3417.88371349
2018-07-03,-17368.36654066
2018-07-04,-805.20984948
2018-07-05,2376.04226061
2018-07-06,-6272.68822594
2018-07-07,360.29456101
2018-07-08,1496.97773341
2018-07-09,-1073.47793547
2018-07-10,6513.7292355
2018-07-11,-12040.70453445
2018-07-12,1249.23088796
2018-07-13,-8045.27083716
2018-07-14,-1940.03600561
2018-07-15,-2088.51838849
2018-07-16,5195.70877072
2018-07-17,10350.22286437
2018-07-18,6498.25953911
2018-07-19,616.92667452
2018-07-20,7393.82669359
2018-07-21,7459.56713135
2018-07-22,509.82175176
2018-07-23,7458.37464537
2018-07-24,6616.15241821
2018-07-25,81.653787
2018-07-26,-586.36815801
2018-07-27,-3646.50593762
2018-07-28,2416.46047916
2018-07-29,615.13282029
2018-07-30,5245.72600277
2018-07-31,1472.14683189
2018-08-01,-539.81060448
2018-08-02,5692.55117886
2018-08-03,3927.88810016
2018-08-04,4251.33739459
2018-08-05,1362.78368115
2018-08-06,9038.81179665
2018-08-07,2659.32238685
2018-08-08,-5642.58514701
2018-08-09,-5675.34964004
2018-08-10,2931.94882906
2018-08-11,-2597.76647742
2018-08-12,12.77675323
2018-08-13,116.04756567
2018-08-14,5528.11254571
2018-08-15,7582.46055187
2018-08-16,3400.84137486
2018-08-17,-7480.13795572
2018-08-18,2429.66352262
2018-08-19,-446.13481539
2018-08-20,880.59775499
2018-08-21,8776.15378996
2018-08-22,10646.39340833
2018-08-23,-1869.4130349
2018-08-24,4031.8546962
2018-08-25,2918.1012777
2018-08-26,1437.60714513
2018-08-27,638.86655234
2018-08-28,-8235.59617186
2018-08-29,9190.31026972
2018-08-30,5543.2632328
2018-08-31,6729.19223164
2018-09-01,4405.37405964
2018-09-02,2397.02232688
2018-09-03,4349.57976493
2018-09-04,9408.15335888
2018-09-05,8907.95334455
2018-09-06,17008.71625985
2018-09-07,-2923.21444471
2018-09-08,2007.03686356
2018-09-09,255.4375472
2018-09-10,888.0511619
2018-09-11,2838.42461239
2018-09-12,-626.80871695
2018-09-13,3752.34860565
2018-09-14,-1835.47367903
2018-09-15,2072.26664786
2018-09-16,-475.67299773
2018-09-17,2956.20389106
2018-09-18,1053.62772443
2018-09-19,2945.88818818
2018-09-20,1883.73968102
2018-09-21,6389.09559915
2018-09-22,2845.91750194
2018-09-23,-1382.07863663
2018-09-24,3852.74535166
2018-09-25,-3405.17830038
2018-09-26,-1352.99171697
2018-09-27,2002.35010498
2018-09-28,3760.82524091
2018-09-29,-3534.02879078
2018-09-30,2082.9501463
2018-10-01,1012.52716964
2018-10-02,-1323.70494272
2018-10-03,4985.62198229
2018-10-04,-7668.97476348
2018-10-05,-3696.53305691
2018-10-06,-1259.87941982
2018-10-07,-2069.44869222
2018-10-08,751.72912844
2018-10-09,229.43659409
2018-10-10,2520.66450059
2018-10-11,-2701.13045223
2018-10-12,1902.66555925
2018-10-13,-511.79577464
2018-10-14,505.66785037
2018-10-15,3077.63586832
2018-10-16,-2804.87442175
2018-10-17,-4285.06735472
2018-10-18,2479.07124973
2018-10-19,1202.7391369
2018-10-20,2777.71368466
2018-10-21,1011.84192917
2018-10-22,-12403.67091311
2018-10-23,4925.56394675
2018-10-24,200.47006972
2018-10-25,1823.02452285
2018-10-26,-3848.61704612
2018-10-27,1902.02723205
2018-10-28,-172.95889395
2018-10-29,-21227.56959086
2018-10-30,1262.59501556
2018-10-31,14857.70296787
2018-11-01,-2806.72263664
2018-11-02,9929.8035565
2018-11-03,5812.72670498
2018-11-04,916.71949694
2018-11-05,-2183.97159103
2018-11-06,8006.27124714
2018-11-07,4071.64830907
2018-11-08,2199.15894556
2018-11-09,1222.72492244
2018-11-10,1030.08008234
2018-11-11,3261.02125962
2018-11-12,6434.31114122
2018-11-13,9950.65699816
2018-11-14,19306.71394105
2018-11-15,5570.6085383
2018-11-16,8410.1904154
2018-11-17,-1731.10149398
2018-11-18,-57.25689835
2018-11-19,34685.46597377
2018-11-20,15639.39327598
2018-11-21,-1749.06200556
2018-11-22,-4375.7511159
2018-11-23,2654.01701235
2018-11-24,13826.98722259
2018-11-25,28458.1599338
2018-11-26,8902.42320831
2018-11-27,2263.27848409
2018-11-28,-3411.55169225
2018-11-29,-5619.54510873
2018-11-30,83460.66723773
2018-12-01,10462.78721139
2018-12-02,-4309.12843175
2018-12-03,5325.90266909
2018-12-04,-636.7114537
2018-12-05,-3736.4675382
2018-12-06,22329.26273163
2018-12-07,16869.98889547
2018-12-08,5157.64458384
2018-12-09,-1297.52364343
2018-12-10,3487.64367939
2018-12-11,4439.57531249
2018-12-12,5450.30551693
2018-12-13,4267.96607592
2018-12-14,-2164.01025017
2018-12-15,1684.97887431
2018-12-16,-849.86520357
2018-12-17,9762.17725361
2018-12-18,1591.10452354
2018-12-19,-6971.86506528
2018-12-20,9535.04666374
2018-12-21,4497.85036062
2018-12-22,724.30645174
2018-12-23,-3781.31857202
2018-12-24,1908.03550125
2018-12-25,1999.63235994
2018-12-26,4962.7894728
2018-12-27,949.3591007
2018-12-28,-2070.8608698
2018-12-29,-3240.42047223
2018-12-30,-1159.35130728
2018-12-31,-5532.6152047
2019-01-01,-282.18067192
2019-01-02,-2441.71766451
2019-01-03,-1227.64682475
2019-01-04,1647.08475387
2019-01-05,5023.99181874
2019-01-06,5283.4797872
2019-01-07,-4634.79186689
2019-01-08,281.82494078
2019-01-09,238.53042574
2019-01-10,438.2745578
2019-01-11,-3683.94249055
2019-01-12,-646.89494237
2019-01-13,4767.20052862
2019-01-14,109.56595596
2019-01-15,3553.1260481
2019-01-16,3539.93616931
2019-01-17,1703.38785258
2019-01-18,-70.15659519
2019-01-19,-2229.29277033
2019-01-20,1852.25976433
2019-01-21,-5022.75405781
2019-01-22,11952.96852647
2019-01-23,-5346.96202098
2019-01-24,272.98197246
2019-01-25,-4395.8311852
2019-01-26,-495.47281793
2019-01-27,1887.13075007
2019-01-28,4597.44408451
2019-01-29,431.33192108
2019-01-30,-16763.43096573
2019-01-31,922.95010213
2019-02-01,-26131.46456822
2019-02-02,-4214.0457085
2019-02-03,1819.53676246
2019-02-04,-3013.43798858
2019-02-05,588.3132359
2019-02-06,-118.45254729
2019-02-07,12309.02206493
2019-02-08,2371.57934552
2019-02-09,2089.75167042
2019-02-10,1265.41975653
2019-02-11,-3573.3142301
2019-02-12,3332.36211026
2019-02-13,-2882.61642481
2019-02-14,1408.76413956
2019-02-15,-9088.07006041
2019-02-16,4605.8698738
2019-02-17,-490.19965784
2019-02-18,3549.04577052
2019-02-19,1562.54769533
2019-02-20,-4344.68601389
2019-02-21,1815.71075282
2019-02-22,2046.14988135
2019-02-23,696.42888205
2019-02-24,-1281.9534874
2019-02-25,-4826.12693212
2019-02-26,-4556.59474996
2019-02-27,-163.74101735
2019-02-28,3330.28327841
2019-03-01,-1326.7515123
2019-03-02,1387.57486833
2019-03-03,1682.97853666
2019-03-04,1404.21859832
2019-03-05,2663.66163337
2019-03-06,-1391.63760658
2019-03-07,2313.06705414
2019-03-08,-7183.14146238
2019-03-09,1027.034291
2019-03-10,1715.10244556
2019-03-11,-3223.51488568
2019-03-12,3119.67404731
2019-03-13,353.97440066
2019-03-14,-592.58532443
2019-03-15,-2286.92400752
2019-03-16,1241.78491454
2019-03-17,-928.57802851
2019-03-18,-1399.71819883
2019-03-19,7315.3637471
2019-03-20,-4366.83476502
2019-03-21,5743.97614049
2019-03-22,-3863.67538614
2019-03-23,265.69178327
2019-03-24,57.07761168
2019-03-25,-5412.31118049
2019-03-26,9218.39834353
2019-03-27,-2572.998793
2019-03-28,-3442.43121752
2019-03-29,-1288.35397139
2019-03-30,-1382.1647565
2019-03-31,4004.9480333
2019-04-01,-4182.63164458
2019-04-02,12760.48227964
2019-04-03,5075.71914321
2019-04-04,-7880.27643955
2019-04-05,4540.77215097
2019-04-06,2589.2760842
2019-04-07,3673.32609429
2019-04-08,10578.19597085
2019-04-09,2945.42839711
2019-04-10,-11331.645654
2019-04-11,-15448.03722006
2019-04-12,2391.94678472
2019-04-13,-2897.51529482
2019-04-14,-2616.51353749
2019-04-15,3235.1022371
2019-04-16,-6353.78780012
2019-04-17,4446.30818682
2019-04-18,-978.28867273
2019-04-19,2262.09109391
2019-04-20,-1304.06310295
2019-04-21,2418.90570612
2019-04-22,6453.91295529
2019-04-23,3797.76043168
2019-04-24,1058.24224175
2019-04-25,-138.88040092
2019-04-26,-12962.72454746
2019-04-27,-2407.83970613
2019-04-28,-8138.30572859
2019-04-29,-15992.39407242
2019-04-30,5225.85589103
2019-05-01,5507.44857574
2019-05-02,-4129.84301435
2019-05-03,1281.04877155
2019-05-04,3314.63267854
2019-05-05,-6184.12178878
2019-05-06,-6310.86391648
2019-05-07,-12701.47317159
2019-05-08,-6421.83856207
2019-05-09,1305.61919258
2019-05-10,1227.2601282
2019-05-11,570.14016665
2019-05-12,8653.37975795
2019-05-13,-161.0740079
2019-05-14,-142.97554359
2019-05-15,16754.75381589
2019-05-16,653.63174204
2019-05-17,-429.9315123
2019-05-18,-1218.05728384
2019-05-19,9086.85396749
2019-05-20,-503.18389766
2019-05-21,622.80323924
2019-05-22,-6408.21696965
2019-05-23,10264.6338616
2019-05-24,4815.08206088
2019-05-25,260.20442745
2019-05-26,5988.30304218
2019-05-27,9627.95790864
2019-05-28,7453.75522121
2019-05-29,3390.83162587
2019-05-30,3724.26654889
2019-05-31,-8487.39987704
2019-06-01,1673.56616223
2019-06-02,4383.89975868
2019-06-03,29573.23330756
2019-06-04,-25847.30106168
2019-06-05,-1442.59539192
2019-06-06,-4555.33961661
2019-06-07,-3502.51684016
2019-06-08,391.09459165
2019-06-09,131.62332568
2019-06-10,1527.32496208
2019-06-11,-569.88671926
2019-06-12,8646.88274422
2019-06-13,2906.59913619
2019-06-14,-5547.03409966
2019-06-15,4131.60672328
2019-06-16,11616.91472689
2019-06-17,7068.23003128
2019-06-18,7349.45861414
2019-06-19,970.90335236
2019-06-20,1381.03488321
2019-06-21,-154.63664939
2019-06-22,13091.84852391
2019-06-23,4006.35608162
2019-06-24,1994.03502732
2019-06-25,10193.64914596
2019-06-26,19743.3146009
2019-06-27,17252.87021004
2019-06-28,137.63733257
2019-06-29,7550.86655546
2019-06-30,22133.69023532
2019-07-01,6520.97151905
2019-07-02,9177.03495009
2019-07-03,-1938.38405107
2019-07-04,7354.27436242
2019-07-05,-9036.58457679
2019-07-06,-1131.88568669
2019-07-07,-510.08368382
2019-07-08,15409.70211785
2019-07-09,10440.17441872
2019-07-10,14101.86589196
2019-07-11,12302.39600416
2019-07-12,-18365.48263914
2019-07-13,107.07956088
2019-07-14,3127.85379219
2019-07-15,-3423.79932857
2019-07-16,2543.578894
2019-07-17,4839.09624068
2019-07-18,8736.30204551
2019-07-19,640.97640149
2019-07-20,-246.53555173
2019-07-21,-1650.46506036
2019-07-22,-1809.21673756
2019-07-23,-6592.8977751
2019-07-24,1596.04191168
2019-07-25,-7926.45235661
2019-07-26,-8271.49808749
2019-07-27,-719.83476048
2019-07-28,356.11799599
2019-07-29,3511.92816522
2019-07-30,-2322.80836589
2019-07-31,-2737.58505213
2019-08-01,6518.00871015
2019-08-02,8625.91156502
2019-08-03,1368.09102478
2019-08-04,1131.24911014
2019-08-05,9714.2911563
2019-08-06,-31081.92503595
2019-08-07,-14661.2659061
2019-08-08,3912.28669645
2019-08-09,3106.02171249
2019-08-10,2256.25401376
2019-08-11,974.66784555
2019-08-12,4535.12353159
2019-08-13,671.96899867
2019-08-14,2.98083555
2019-08-15,-3476.27233809
2019-08-16,-9269.8405846
2019-08-17,890.21000649
2019-08-18,1867.74592676
2019-08-19,1958.4926752
2019-08-20,1017.33475416
2019-08-21,-2211.68158936
2019-08-22,5214.61318834
2019-08-23,-968.05953493
2019-08-24,-398.31773116
2019-08-25,1159.5216081
2019-08-26,6818.7473907
2019-08-27,-320.53461667
2019-08-28,1538.57677396
2019-08-29,-4977.54982798
2019-08-30,-9540.4969489
2019-08-31,-626.96991969
2019-09-01,273.54785405
2019-09-02,2714.25487339
2019-09-03,10419.33729616
2019-09-04,3097.93165049
2019-09-05,11140.8511364
2019-09-06,1344.40839362
2019-09-07,1310.49233197
2019-09-08,2474.5749937
2019-09-09,5209.52539927
2019-09-10,-3211.95674958
2019-09-11,3314.31220001
2019-09-12,5360.14235686
2019-09-13,-1479.01383707
2019-09-14,1966.28263936
2019-09-15,1671.4433747
2019-09-16,3307.59185071
2019-09-17,5732.21685358
2019-09-18,211.07270557
2019-09-19,-2056.40153481
2019-09-20,580.41341063
2019-09-21,4452.61072559
2019-09-22,636.10163007
2019-09-23,609.84935467
2019-09-24,27612.8129489
2019-09-25,6356.99616926
2019-09-26,3572.46679991
2019-09-27,-3964.97195542
2019-09-28,-980.54911719
2019-09-29,-1480.23080921
2019-09-30,2737.97416689
2019-10-01,-3046.91605552
2019-10-02,-1582.94376297
2019-10-03,-2725.9108811
2019-10-04,-687.10208751
2019-10-05,2287.58603232
2019-10-06,3608.78740058
2019-10-07,-364.46193102
2019-10-08,7820.31104238
2019-10-09,2823.16542868
2019-10-10,3470.24879759
2019-10-11,-8371.65983578
2019-10-12,-866.11956736
2019-10-13,3895.96310803
2019-10-14,-116216.00935079
2019-10-15,4233.26509574
2019-10-16,1117.72379073
2019-10-17,-655.27846992
2019-10-18,10699.184642
2019-10-19,-757.27076364
2019-10-20,1192.0744777
2019-10-21,-538.53089268
2019-10-22,2279.483875
2019-10-23,951.86929351
2019-10-24,33.11204554
2019-10-25,17824.69060583
2019-10-26,15862.03421624
2019-10-27,3714.96365475
2019-10-28,5963.34051323
2019-10-29,-2632.88795338
2019-10-30,1538.31154776
2019-10-31,2259.4386674
2019-11-01,-2356.14689211
2019-11-02,1420.0164821
2019-11-03,664.30783086
2019-11-04,1420.85663544
2019-11-05,6417.77531101
2019-11-06,22780.37333156
2019-11-07,5202.156192
2019-11-08,-12715.53546041
2019-11-09,-207.54357188
2019-11-10,864.11439588
2019-11-11,297.86921247
2019-11-12,-1432.53184233
2019-11-13,13638.38349766
2019-11-14,-16644.43503575
2019-11-15,-53.39630898
2019-11-16,601.19538611
2019-11-17,753.63710999
2019-11-18,13977.34153305
2019-11-19,-4405.16777024
2019-11-20,-2964.41050323
2019-11-21,3203.76173377
2019-11-22,-2274.94530042
2019-11-23,-1571.93137214
2019-11-24,2936.5832319
2019-11-25,648.63691445
2019-11-26,4037.73557431
2019-11-27,1141.13501517
2019-11-28,-5915.87727462
2019-11-29,-5939.44656153
2019-11-30,-12208.3716356
2019-12-01,-6904.493145
2019-12-02,5448.00090148
2019-12-03,871.51055491
2019-12-04,-392.952601
2019-12-05,-1240.32080671
2019-12-06,-2676.00338552
2019-12-07,3631.76822679
2019-12-08,-234.70506573
2019-12-09,3723.81274173
2019-12-10,-1640.01537119
2019-12-11,-1290.73125276
2019-12-12,-470.53738494
2019-12-13,-28.65554633
2019-12-14,1490.52157317
2019-12-15,-415.26978155
2019-12-16,528.54139266
2019-12-17,5509.18123428
2019-12-18,9086.1820889
2019-12-19,-2558.89277885
2019-12-20,13085.1402419
2019-12-21,-2405.71725595
2019-12-22,1076.07512106
2019-12-23,8295.05216713
2019-12-24,-7863.39753575
2019-12-25,1679.01940615
2019-12-26,3456.06908305
2019-12-27,285.35656829
2019-12-28,2990.74111596
2019-12-29,1770.73359397
2019-12-30,1000.89496272
2019-12-31,-10882.88141838
2020-01-01,4137.2700602
2020-01-02,222.26654573
2020-01-03,2610.06055813
2020-01-04,587.88787878
2020-01-05,1533.64313837
2020-01-06,1119.26302722
2020-01-07,6273.55837865
2020-01-08,11814.23178532
2020-01-09,747.7383609
2020-01-10,5561.13670404
2020-01-11,-1399.58073316
2020-01-12,365.73777648
2020-01-13,2028.08933375
2020-01-14,16719.2804427
2020-01-15,2231.36905689
2020-01-16,-6130.87645018
2020-01-17,-1038.94900865
2020-01-18,1894.94865381
2020-01-19,998.18244607
2020-01-20,-1464.61228305
2020-01-21,-541.40440787
2020-01-22,-3292.98786767
2020-01-23,6009.39681482
2020-01-24,-840.38120818
2020-01-25,-1037.60566654
2020-01-26,1252.97822392
2020-01-27,-59.54604394
2020-01-28,8226.83270852
2020-01-29,7929.57332448
2020-01-30,376.65893771
2020-01-31,-4796.18069941
2020-02-01,2344.84704124
2020-02-02,905.97897707
2020-02-03,-1804.02873834
2020-02-04,4045.47614692
2020-02-05,7399.54390072
2020-02-06,5276.00584137
2020-02-07,-3865.37974784
2020-02-08,1086.66601686
2020-02-09,5345.74353216
2020-02-10,-4729.51667218
2020-02-11,9595.83700947
2020-02-12,6961.80916683
2020-02-13,-4067.67036976
2020-02-14,-1927.82698196
2020-02-15,293.55740247
2020-02-16,1186.28108148
2020-02-17,5017.80814971
2020-02-18,-1158.15159013
2020-02-19,-2162.62506461
2020-02-20,-3676.83235667
2020-02-21,-12843.9424475
2020-02-22,1249.90518912
2020-02-23,1655.12879141
2020-02-24,422.17831623
2020-02-25,-3089.46713003
2020-02-26,1006.85215252
2020-02-27,-4665.91906088
2020-02-28,-5199.82310968
2020-02-29,-686.91272813
2020-03-01,550.49109567
2020-03-02,5865.38328428
2020-03-03,-8224.52118202
2020-03-04,-7406.63220626
2020-03-05,-6231.39260325
2020-03-06,-13572.27791431
2020-03-07,2960.10215414
2020-03-08,2626.70133403
2020-03-09,20718.16753731
2020-03-10,63.47137411
2020-03-11,8972.92532602
2020-03-12,41028.61133967
2020-03-13,38079.89154891
2020-03-14,-2822.77497583
2020-03-15,2622.26104719
2020-03-16,-12663.00478902
2020-03-17,-10577.94740463
2020-03-18,-16711.57525781
2020-03-19,-15109.82995683
2020-03-20,2420.26575238
2020-03-21,-7763.90764683
2020-03-22,587.21358992
2020-03-23,-2299.60889416
2020-03-24,-15085.96418376
2020-03-25,-10092.52606803
2020-03-26,2097.04076074
2020-03-27,-11176.81901385
2020-03-28,-4962.3937964
2020-03-29,6598.26397593
2020-03-30,2264.26200305
2020-03-31,-6792.15915626
2020-04-01,-1278.68947765
2020-04-02,5289.90568033
2020-04-03,-5983.67230168
2020-04-04,-811.26371878
2020-04-05,-3694.87027226
2020-04-06,707.75117409
2020-04-07,1142.28195532
2020-04-08,-4841.10093126
2020-04-09,-9660.59955408
2020-04-10,-4160.11664541
2020-04-11,-5973.57763905
2020-04-12,-2372.6101463
2020-04-13,-7330.13652706
2020-04-14,-3948.58669953
2020-04-15,3411.32768547
2020-04-16,11959.67086093
2020-04-17,-15760.91140388
2020-04-18,2192.25527873
2020-04-19,6573.02297021
2020-04-20,-5802.79973789
2020-04-21,-1421.41144138
2020-04-22,-5619.3915921
2020-04-23,12485.60277619
2020-04-24,-8111.51465897
2020-04-25,276.40540721
2020-04-26,-5699.1499039
2020-04-27,9939.80427894
2020-04-28,-10183.62053533
2020-04-29,9167.20707029
2020-04-30,1325.58865247
2020-05-01,7430.13790521
2020-05-02,351.04088181
2020-05-03,4696.20637374
2020-05-04,-9266.9048775
2020-05-05,2380.99558633
2020-05-06,-1218.48888648
2020-05-07,11562.70565319
2020-05-08,10091.59318687
2020-05-09,2439.26597401
2020-05-10,-2502.89939096
2020-05-11,-11009.86525896
2020-05-12,-18847.91485059
2020-05-13,-9659.44168256
2020-05-14,4971.50334603
2020-05-15,4061.3559567
2020-05-16,3595.32256918
2020-05-17,150.92800566
2020-05-18,3619.93380626
2020-05-19,-7256.85324277
2020-05-20,-1099.49176819
2020-05-21,2152.21436011
2020-05-22,-4530.72189408
2020-05-23,1128.46094316
2020-05-24,-728.62242958
2020-05-25,-11596.73852231
2020-05-26,218.19886915
2020-05-27,280.90374194
2020-05-28,6176.8928471
2020-05-29,2304.47685205
2020-05-30,3909.48980488
2020-05-31,5613.61853229
2020-06-01,3607.88749184
2020-06-02,2789.25889567
2020-06-03,-4440.29854403
2020-06-04,-662.49346053
2020-06-05,-8501.81094973
2020-06-06,-3026.77740048
2020-06-07,638.80980148
2020-06-08,-10683.52070443
2020-06-09,-2810.36585218
2020-06-10,6444.58781926
2020-06-11,-2744.47550243
