date,realizedLossUsd
2018-05-06,71159104.16
2018-05-07,79843301.52
2018-05-08,69034318.65
2018-05-09,59292749.88
2018-05-10,67064030.35
2018-05-11,180685699.66
2018-05-12,81593164.82
2018-05-13,49632998.21
2018-05-14,101457942.49
2018-05-15,84876302.38
2018-05-16,168912959.07
2018-05-17,154411381.03
2018-05-18,137507391.82
2018-05-19,38593312.09
2018-05-20,29069200.67
2018-05-21,44203887.75
2018-05-22,87684215.25
2018-05-23,171135976.34
2018-05-24,147058589.71
2018-05-25,111707932.77
2018-05-26,50769258.64
2018-05-27,68062943.2
2018-05-28,152705613.33
2018-05-29,117441241.85
2018-05-30,90482569.67
2018-05-31,90524248.2
2018-06-01,89592989.85
2018-06-02,33618586.51
2018-06-03,30229504.39
2018-06-04,83228249.31
2018-06-05,102193078.17
2018-06-06,75128392.25
2018-06-07,53233564.73
2018-06-08,93652231.77
2018-06-09,51677073.25
2018-06-10,216566558.06
2018-06-11,220171969.4
2018-06-12,144260278.0
2018-06-13,324642963.74
2018-06-14,128472741.34
2018-06-15,115218113.6
2018-06-16,54854635.15
2018-06-17,60768096.93
2018-06-18,103970562.57
2018-06-19,69773060.27
2018-06-20,78783065.14
2018-06-21,62205758.17
2018-06-22,188129986.18
2018-06-23,95023392.09
2018-06-24,137272665.48
2018-06-25,95403046.94
2018-06-26,94700096.69
2018-06-27,776869089.02
2018-06-28,138271815.39
2018-06-29,119244363.64
2018-06-30,49109514.58
2018-07-01,231700467.2
2018-07-02,67420210.93
2018-07-03,79266326.58
2018-07-04,58295047.96
2018-07-05,58583042.3
2018-07-06,115639652.93
2018-07-07,33041049.07
2018-07-08,102613756.41
2018-07-09,49122500.23
2018-07-10,102262112.8
2018-07-11,102486727.16
2018-07-12,114324366.97
2018-07-13,123381629.34
2018-07-14,40433596.17
2018-07-15,24291043.95
2018-07-16,69780893.28
2018-07-17,43479114.1
2018-07-18,75704401.39
2018-07-19,61678201.98
2018-07-20,45566852.32
2018-07-21,37953770.65
2018-07-22,18199639.83
2018-07-23,41971948.73
2018-07-24,55863389.52
2018-07-25,49460134.63
2018-07-26,50379269.08
2018-07-27,52383099.76
2018-07-28,20915349.32
2018-07-29,44001628.21
2018-07-30,42151929.84
2018-07-31,60932952.91
2018-08-01,73329386.23
2018-08-02,73419015.92
2018-08-03,99434656.6
2018-08-04,93525617.15
2018-08-05,64736027.82
2018-08-06,120587321.1
2018-08-07,74667084.18
2018-08-08,165897725.64
2018-08-09,177019090.94
2018-08-10,112622919.22
2018-08-11,102294034.9
2018-08-12,46074985.44
2018-08-13,108907481.93
2018-08-14,206997663.46
2018-08-15,126892458.77
2018-08-16,83987032.38
2018-08-17,57979923.94
2018-08-18,37340681.92
2018-08-19,29283881.4
2018-08-20,57331042.88
2018-08-21,78039372.7
2018-08-22,84915466.19
2018-08-23,70238927.5
2018-08-24,42766582.45
2018-08-25,32342327.06
2018-08-26,21555122.65
2018-08-27,58162788.15
2018-08-28,41342512.8
2018-08-29,48230444.6
2018-08-30,51038861.57
2018-08-31,48841999.19
2018-09-01,17971204.52
2018-09-02,14082590.63
2018-09-03,38106749.7
2018-09-04,36772647.45
2018-09-05,100579369.32
2018-09-06,172809474.44
2018-09-07,83085477.43
2018-09-08,48415119.05
2018-09-09,56518787.01
2018-09-10,86641512.55
2018-09-11,121656935.55
2018-09-12,75328822.81
2018-09-13,183972330.14
2018-09-14,32452717.36
2018-09-15,26175309.45
2018-09-16,24494252.29
2018-09-17,58526057.48
2018-09-18,49625388.16
2018-09-19,47761780.15
2018-09-20,56500835.59
2018-09-21,174545575.09
2018-09-22,33872661.91
2018-09-23,20605486.3
2018-09-24,37857210.62
2018-09-25,147162163.84
2018-09-26,37001306.87
2018-09-27,35888056.06
2018-09-28,47211180.18
2018-09-29,46072917.99
2018-09-30,33986232.46
2018-10-01,76629232.76
2018-10-02,68441326.18
2018-10-03,62605907.64
2018-10-04,39962497.36
2018-10-05,26913761.03
2018-10-06,22485735.82
2018-10-07,16563644.68
2018-10-08,26255083.66
2018-10-09,38908488.66
2018-10-10,40926552.57
2018-10-11,394284037.25
2018-10-12,52419712.98
2018-10-13,41783459.52
2018-10-14,41692433.99
2018-10-15,79497156.11
2018-10-16,93179459.18
2018-10-17,55846412.42
2018-10-18,46600328.88
2018-10-19,39745099.93
2018-10-20,440537578.22
2018-10-21,17489818.9
2018-10-22,50166664.55
2018-10-23,44048963.71
2018-10-24,27967906.23
2018-10-25,44815841.54
2018-10-26,95232242.84
2018-10-27,14038633.67
2018-10-28,16443203.59
2018-10-29,44065466.1
2018-10-30,39935791.97
2018-10-31,59331993.28
2018-11-01,63796528.99
2018-11-02,27398958.13
2018-11-03,17025245.74
2018-11-04,21128021.04
2018-11-05,27810747.15
2018-11-06,27652034.45
2018-11-07,23930271.33
2018-11-08,25021761.52
2018-11-09,31319004.65
2018-11-10,19308016.12
2018-11-11,15726550.65
2018-11-12,27870923.09
2018-11-13,58967114.57
2018-11-14,194745147.92
2018-11-15,765460807.29
2018-11-16,146425546.61
2018-11-17,58467434.97
2018-11-18,36636644.01
2018-11-19,290411841.43
2018-11-20,717439692.55
2018-11-21,231046581.89
2018-11-22,161032358.9
2018-11-23,191072551.86
2018-11-24,166986025.1
2018-11-25,302814832.73
2018-11-26,280375688.29
2018-11-27,319449509.54
2018-11-28,192720224.13
2018-11-29,124399909.64
2018-11-30,462376610.92
2018-12-01,62324084.05
2018-12-02,66658140.05
2018-12-03,149562581.79
2018-12-04,243133396.36
2018-12-05,970286897.64
2018-12-06,574302355.5
2018-12-07,288729059.39
2018-12-08,95115340.36
2018-12-09,55227664.44
2018-12-10,163688693.56
2018-12-11,372849277.09
2018-12-12,125693859.39
2018-12-13,117844061.0
2018-12-14,192220676.52
2018-12-15,91635087.42
2018-12-16,81106295.51
2018-12-17,106410901.91
2018-12-18,293993882.58
2018-12-19,146762157.18
2018-12-20,95668731.43
2018-12-21,138867591.24
2018-12-22,44824362.25
2018-12-23,70000200.46
2018-12-24,86715888.12
2018-12-25,98197102.22
2018-12-26,60928773.95
2018-12-27,100557083.24
2018-12-28,178079647.34
2018-12-29,167490225.67
2018-12-30,72409166.9
2018-12-31,103228243.53
2019-01-01,54270079.62
2019-01-02,41448931.55
2019-01-03,87457238.66
2019-01-04,51028589.8
2019-01-05,23526997.09
2019-01-06,62298103.58
2019-01-07,64773353.4
2019-01-08,87870421.93
2019-01-09,35519619.96
2019-01-10,289755565.64
2019-01-11,530565337.54
2019-01-12,42081332.98
2019-01-13,48351516.36
2019-01-14,100957528.06
2019-01-15,214850421.25
2019-01-16,47800547.12
2019-01-17,63138078.89
2019-01-18,42956365.22
2019-01-19,44908088.83
2019-01-20,38945702.6
2019-01-21,68635358.57
2019-01-22,163759134.44
2019-01-23,47045291.12
2019-01-24,36184643.05
2019-01-25,58913681.37
2019-01-26,43544908.49
2019-01-27,37855359.25
2019-01-28,104939986.49
2019-01-29,90749374.87
2019-01-30,119796773.98
2019-01-31,57310004.91
2019-02-01,69912041.03
2019-02-02,28712806.16
2019-02-03,29303855.0
2019-02-04,81652959.35
2019-02-05,44039302.19
2019-02-06,85886251.47
2019-02-07,64933823.09
2019-02-08,59793133.44
2019-02-09,21932563.22
2019-02-10,18804545.5
2019-02-11,46427708.92
2019-02-12,60939017.23
2019-02-13,182634600.63
2019-02-14,34121181.9
2019-02-15,41723779.95
2019-02-16,67897888.56
2019-02-17,34097677.91
2019-02-18,62947340.54
2019-02-19,80774721.06
2019-02-20,39805948.84
2019-02-21,77749278.83
2019-02-22,32066613.21
2019-02-23,76725399.11
2019-02-24,56350171.66
2019-02-25,82736554.92
2019-02-26,35457337.65
2019-02-27,38063830.58
2019-02-28,148887406.03
2019-03-01,33402960.64
2019-03-02,57131239.83
2019-03-03,14924418.1
2019-03-04,92071446.94
2019-03-05,32307222.8
2019-03-06,30409051.31
2019-03-07,26078654.52
2019-03-08,46952868.85
2019-03-09,17763850.6
2019-03-10,31081127.08
2019-03-11,46312982.79
2019-03-12,58388466.24
2019-03-13,26378486.15
2019-03-14,38346413.04
2019-03-15,35980115.62
2019-03-16,76988664.43
2019-03-17,14964196.66
2019-03-18,36532721.18
2019-03-19,21448759.72
2019-03-20,28670247.75
2019-03-21,56207751.63
2019-03-22,30828462.79
2019-03-23,18385314.47
2019-03-24,16822316.11
2019-03-25,39605980.49
2019-03-26,58396169.86
2019-03-27,19986889.85
2019-03-28,19242256.7
2019-03-29,21080755.9
2019-03-30,13816904.71
2019-03-31,90320288.31
2019-04-01,23938276.36
2019-04-02,52084632.34
2019-04-03,55620420.41
2019-04-04,53643545.2
2019-04-05,84539676.92
2019-04-06,24400042.76
2019-04-07,28018390.48
2019-04-08,51187653.13
2019-04-09,33242779.54
2019-04-10,24392376.25
2019-04-11,60950898.37
2019-04-12,35264514.14
2019-04-13,17978461.55
2019-04-14,106206763.66
2019-04-15,39466127.8
2019-04-16,24770528.33
2019-04-17,26109099.04
2019-04-18,19061033.59
2019-04-19,44783715.73
2019-04-20,13466842.86
2019-04-21,28230410.6
2019-04-22,36766049.22
2019-04-23,14379089.9
2019-04-24,167689713.98
2019-04-25,51002348.98
2019-04-26,155528405.13
2019-04-27,32853413.66
2019-04-28,21760310.84
2019-04-29,71464485.23
2019-04-30,17279089.58
2019-05-01,262097832.32
2019-05-02,35692812.56
2019-05-03,22107924.57
2019-05-04,13699076.15
2019-05-05,11060714.36
2019-05-06,21269058.27
2019-05-07,45607450.28
2019-05-08,26673695.42
2019-05-09,67778876.39
2019-05-10,47961083.86
2019-05-11,34006037.68
2019-05-12,48324428.51
2019-05-13,36469763.95
2019-05-14,56885423.63
2019-05-15,45338343.47
2019-05-16,68279332.33
2019-05-17,177754956.58
2019-05-18,45919804.07
2019-05-19,20945672.01
2019-05-20,65784975.53
2019-05-21,48914325.49
2019-05-22,65911921.27
2019-05-23,52134782.44
2019-05-24,16665266.91
2019-05-25,7875573.73
2019-05-26,18852135.64
2019-05-27,21440682.59
2019-05-28,27415930.35
2019-05-29,28729598.41
2019-05-30,45863048.97
2019-05-31,73988808.71
2019-06-01,19462421.04
2019-06-02,9396214.52
2019-06-03,43323497.82
2019-06-04,487303386.91
2019-06-05,205159442.64
2019-06-06,111525714.55
2019-06-07,22907455.67
2019-06-08,25791540.76
2019-06-09,34351064.4
2019-06-10,34150819.91
2019-06-11,47241687.19
2019-06-12,23470508.24
2019-06-13,14779835.16
2019-06-14,25880532.98
2019-06-15,10690399.31
2019-06-16,26612544.77
2019-06-17,30779708.8
2019-06-18,44859877.89
2019-06-19,21102111.66
2019-06-20,10708018.04
2019-06-21,10584253.01
2019-06-22,51491114.57
2019-06-23,23860586.66
2019-06-24,22720834.76
2019-06-25,22772763.67
2019-06-26,85613128.4
2019-06-27,267393517.13
2019-06-28,106766191.31
2019-06-29,61983167.45
2019-06-30,88823875.6
2019-07-01,215445302.14
2019-07-02,196872384.93
2019-07-03,47761282.86
2019-07-04,53914018.56
2019-07-05,116851475.2
2019-07-06,23807248.79
2019-07-07,20798827.91
2019-07-08,22404377.73
2019-07-09,33343008.04
2019-07-10,104864504.51
2019-07-11,199019733.91
2019-07-12,82630015.56
2019-07-13,84313105.71
2019-07-14,152304271.76
2019-07-15,159636848.42
2019-07-16,196263929.44
2019-07-17,212694540.25
2019-07-18,133968736.85
2019-07-19,68615206.92
2019-07-20,34300715.38
2019-07-21,45944523.88
2019-07-22,72065741.09
2019-07-23,106463338.4
2019-07-24,111546423.27
2019-07-25,64704773.96
2019-07-26,69229757.69
2019-07-27,61731971.02
2019-07-28,33407316.73
2019-07-29,132763240.99
2019-07-30,65687839.36
2019-07-31,42741408.23
2019-08-01,32255263.3
2019-08-02,24232416.73
2019-08-03,10923864.4
2019-08-04,13636059.57
2019-08-05,18135410.46
2019-08-06,42664017.17
2019-08-07,30320587.64
2019-08-08,32014985.75
2019-08-09,16870458.47
2019-08-10,36609215.64
2019-08-11,24997280.89
2019-08-12,27826354.26
2019-08-13,68401144.49
2019-08-14,171149684.53
2019-08-15,146906373.1
2019-08-16,88765299.32
2019-08-17,67186994.21
2019-08-18,27149418.41
2019-08-19,62015950.93
2019-08-20,28331445.09
2019-08-21,117518438.95
2019-08-22,76821798.95
2019-08-23,30701523.21
2019-08-24,33614947.74
2019-08-25,26199462.48
2019-08-26,43632641.56
2019-08-27,47718331.63
2019-08-28,69410779.9
2019-08-29,147490010.65
2019-08-30,59047565.14
2019-08-31,33491337.75
2019-09-01,22242721.93
2019-09-02,46638515.4
2019-09-03,23280705.23
2019-09-04,34289982.61
2019-09-05,27988885.26
2019-09-06,44235902.54
2019-09-07,27681417.36
2019-09-08,14847876.54
2019-09-09,53181951.89
2019-09-10,44951878.57
2019-09-11,45249995.81
2019-09-12,43019294.29
2019-09-13,21852997.56
2019-09-14,10669214.82
2019-09-15,13835476.59
2019-09-16,32684972.43
2019-09-17,32526077.68
2019-09-18,20876835.26
2019-09-19,62206032.03
2019-09-20,27157282.35
2019-09-21,26511550.99
2019-09-22,17956011.54
2019-09-23,58646252.44
2019-09-24,366201688.79
2019-09-25,483142350.28
2019-09-26,434112068.75
2019-09-27,135562095.67
2019-09-28,105847987.79
2019-09-29,59009663.87
2019-09-30,118370328.66
2019-10-01,123559975.11
2019-10-02,63617459.69
2019-10-03,80188753.58
2019-10-04,63161996.57
2019-10-05,27377264.0
2019-10-06,48860126.87
2019-10-07,69522925.65
2019-10-08,72474914.77
2019-10-09,62867330.67
2019-10-10,51586053.45
2019-10-11,66055867.88
2019-10-12,27373422.24
2019-10-13,25669852.27
2019-10-14,60789810.1
2019-10-15,93931374.89
2019-10-16,103232173.83
2019-10-17,69325565.11
2019-10-18,84500416.12
2019-10-19,22529253.39
2019-10-20,24545112.32
2019-10-21,178124693.99
2019-10-22,40287923.18
2019-10-23,212426671.68
2019-10-24,235950710.69
2019-10-25,99239329.91
2019-10-26,76160531.97
2019-10-27,35123044.54
2019-10-28,54774957.76
2019-10-29,51143451.25
2019-10-30,56307121.97
2019-10-31,77722053.48
2019-11-01,68473241.32
2019-11-02,17049012.61
2019-11-03,30315303.67
2019-11-04,29562724.31
2019-11-05,439192063.33
2019-11-06,67081624.53
2019-11-07,40134070.5
2019-11-08,101694026.87
2019-11-09,42440820.56
2019-11-10,17126092.31
2019-11-11,50371972.91
2019-11-12,60266044.92
2019-11-13,37942382.83
2019-11-14,57311479.21
2019-11-15,66989225.7
2019-11-16,29361498.39
2019-11-17,17513497.29
2019-11-18,96876441.49
2019-11-19,88966787.87
2019-11-20,76459184.17
2019-11-21,169317633.61
2019-11-22,355577782.29
2019-11-23,177341769.57
2019-11-24,98479478.28
2019-11-25,235593658.0
2019-11-26,172462535.92
2019-11-27,209805515.99
2019-11-28,50637047.79
2019-11-29,80291026.54
2019-11-30,88714395.64
2019-12-01,65098749.31
2019-12-02,103777854.73
2019-12-03,110776345.37
2019-12-04,92203461.39
2019-12-05,85912340.98
2019-12-06,122684063.64
2019-12-07,18591906.7
2019-12-08,23957739.11
2019-12-09,48211802.85
2019-12-10,63133164.78
2019-12-11,80871226.74
2019-12-12,74532513.37
2019-12-13,32478934.48
2019-12-14,43395457.41
2019-12-15,25092983.02
2019-12-16,75767658.52
2019-12-17,135674692.32
2019-12-18,237997430.6
2019-12-19,60939030.31
2019-12-20,95413067.84
2019-12-21,22711997.16
2019-12-22,24083214.35
2019-12-23,48727844.11
2019-12-24,55174421.29
2019-12-25,192743564.36
2019-12-26,69276711.71
2019-12-27,63970417.72
2019-12-28,28307912.14
2019-12-29,18074547.38
2019-12-30,191785767.82
2019-12-31,50714572.38
2020-01-01,14836827.14
2020-01-02,44319150.5
2020-01-03,30170539.27
2020-01-04,39725414.13
2020-01-05,14994218.37
2020-01-06,29018440.8
2020-01-07,38699898.38
2020-01-08,38510521.72
2020-01-09,54555119.38
2020-01-10,55609948.98
2020-01-11,14478832.91
2020-01-12,15284685.54
2020-01-13,14982747.63
2020-01-14,158864177.73
2020-01-15,39414526.52
2020-01-16,47378715.04
2020-01-17,15813849.45
2020-01-18,14220536.17
2020-01-19,51709904.14
2020-01-20,50522785.88
2020-01-21,21021794.04
2020-01-22,30272469.3
2020-01-23,49680298.61
2020-01-24,28200699.72
2020-01-25,20973956.2
2020-01-26,16620025.6
2020-01-27,16884762.0
2020-01-28,23804260.0
2020-01-29,29736296.54
2020-01-30,20233872.22
2020-01-31,25469641.11
2020-02-01,14493180.73
2020-02-02,51377696.7
2020-02-03,136283594.07
2020-02-04,47954168.82
2020-02-05,13135957.19
2020-02-06,44173724.88
2020-02-07,14564578.61
2020-02-08,9757986.53
2020-02-09,9285447.85
2020-02-10,29026371.73
2020-02-11,25830001.03
2020-02-12,11433150.69
2020-02-13,32116910.36
2020-02-14,20404578.87
2020-02-15,41336780.71
2020-02-16,29920019.49
2020-02-17,71017690.3
2020-02-18,39557407.37
2020-02-19,36828535.75
2020-02-20,127983782.83
2020-02-21,35043187.23
2020-02-22,14520432.82
2020-02-23,9672553.9
2020-02-24,35537822.55
2020-02-25,53236389.07
2020-02-26,124562514.47
2020-02-27,153201463.43
2020-02-28,98375136.87
2020-02-29,59927428.93
2020-03-01,64339294.6
2020-03-02,73400726.93
2020-03-03,69242545.75
2020-03-04,207059063.49
2020-03-05,52542105.91
2020-03-06,25994248.73
2020-03-07,16636245.92
2020-03-08,69325992.76
2020-03-09,285504973.48
2020-03-10,173097749.81
2020-03-11,359940747.95
2020-03-12,1474338429.0
2020-03-13,1453056309.35
2020-03-14,318313673.07
2020-03-15,193299371.0
2020-03-16,554372747.46
2020-03-17,362528100.24
2020-03-18,170751486.36
2020-03-19,174301844.21
2020-03-20,313939937.45
2020-03-21,82843973.08
2020-03-22,53499307.11
2020-03-23,128644413.69
2020-03-24,101548522.51
2020-03-25,168801862.79
2020-03-26,63211493.68
2020-03-27,78722749.48
2020-03-28,86213435.21
2020-03-29,96222017.75
2020-03-30,103191281.04
2020-03-31,92576940.85
2020-04-01,441352198.41
2020-04-02,72313658.4
2020-04-03,47394408.16
2020-04-04,43989229.03
2020-04-05,22465493.35
2020-04-06,37734107.57
2020-04-07,88711230.24
2020-04-08,29709981.68
2020-04-09,47499265.05
2020-04-10,410703970.34
2020-04-11,32070350.95
2020-04-12,18956929.55
2020-04-13,99884598.17
2020-04-14,33149618.38
2020-04-15,49697102.73
2020-04-16,87724146.48
2020-04-17,28547860.43
2020-04-18,12707100.95
2020-04-19,26871825.44
2020-04-20,61333049.74
2020-04-21,61159001.56
2020-04-22,36960495.95
2020-04-23,41365661.62
2020-04-24,32097031.17
2020-04-25,12216008.2
2020-04-26,20265938.26
2020-04-27,17203266.54
2020-04-28,20735126.08
2020-04-29,37598737.24
2020-04-30,74802765.83
2020-05-01,39771814.18
2020-05-02,8442659.42
2020-05-03,22134273.85
2020-05-04,35554602.76
2020-05-05,27321307.37
2020-05-06,32918847.0
2020-05-07,21791580.84
2020-05-08,33041743.18
2020-05-09,57456875.11
2020-05-10,143666831.44
2020-05-11,225802530.55
2020-05-12,120946837.65
2020-05-13,34666769.72
2020-05-14,26545750.34
2020-05-15,69559282.65
2020-05-16,23939955.79
2020-05-17,7475867.49
2020-05-18,21872995.32
2020-05-19,19720669.28
2020-05-20,28267773.55
2020-05-21,109237174.36
2020-05-22,55410307.75
2020-05-23,17981121.13
2020-05-24,23423983.64
2020-05-25,154476409.93
2020-05-26,51866337.67
2020-05-27,20859098.33
2020-05-28,24185250.25
2020-05-29,53933450.72
2020-05-30,15353500.51
2020-05-31,28761181.64
2020-06-01,48913212.35
2020-06-02,76192748.14
2020-06-03,31385230.86
2020-06-04,32034831.5
2020-06-05,22286444.1
2020-06-06,11543764.52
2020-06-07,14547324.54
2020-06-08,10937828.5
2020-06-09,10748784.39
2020-06-10,13039482.64
2020-06-11,60770217.5
2020-06-12,37979567.11
2020-06-13,12692688.86
2020-06-14,9220330.8
2020-06-15,95563649.21
2020-06-16,16998463.51
2020-06-17,26785908.99
2020-06-18,22473480.05
2020-06-19,37579419.97
2020-06-20,11003093.69
2020-06-21,8561573.27
2020-06-22,11162126.07
2020-06-23,12218519.43
2020-06-24,76426000.68
2020-06-25,57607827.93
2020-06-26,40109916.59
2020-06-27,24467630.52
2020-06-28,38630095.17
2020-06-29,34272598.22
2020-06-30,34608294.11
2020-07-01,20485295.05
2020-07-02,33144751.25
2020-07-03,24696715.63
2020-07-04,11075518.67
2020-07-05,13028171.75
2020-07-06,16886872.89
2020-07-07,16869611.47
2020-07-08,9431015.73
2020-07-09,23362488.58
2020-07-10,33580429.26
2020-07-11,7489470.46
2020-07-12,9767073.15
2020-07-13,25700452.41
2020-07-14,19425427.29
2020-07-15,18951015.97
2020-07-16,28648597.36
2020-07-17,21225580.25
2020-07-18,7395531.46
2020-07-19,7386611.78
2020-07-20,10817129.02
2020-07-21,21353773.08
2020-07-22,14673966.71
2020-07-23,8927665.7
2020-07-24,12355109.09
2020-07-25,5233721.41
2020-07-26,9162946.71
2020-07-27,17661024.16
2020-07-28,44525277.13
2020-07-29,10827772.04
2020-07-30,26475444.57
2020-07-31,10837017.14
2020-08-01,10196180.89
2020-08-02,56626128.04
2020-08-03,24394569.84
2020-08-04,32794760.7
2020-08-05,10300286.22
2020-08-06,13673420.16
2020-08-07,28210851.65
2020-08-08,14181583.29
2020-08-09,14057435.28
2020-08-10,16649845.26
2020-08-11,54343326.78
2020-08-12,45131430.41
2020-08-13,23406045.42
2020-08-14,13899059.84
2020-08-15,11489929.13
2020-08-16,12621851.96
2020-08-17,17781011.96
2020-08-18,42161927.68
2020-08-19,64689007.47
2020-08-20,22985207.7
2020-08-21,34405877.19
2020-08-22,28164446.12
2020-08-23,16232454.84
2020-08-24,13519059.62
2020-08-25,58265969.48
2020-08-26,42433718.46
2020-08-27,48704136.77
2020-08-28,24770959.24
2020-08-29,26581311.86
2020-08-30,10024677.03
2020-08-31,20901851.07
2020-09-01,19033616.99
2020-09-02,96142857.14
2020-09-03,206461098.55
2020-09-04,222930097.18
2020-09-05,115831632.33
2020-09-06,76293553.72
2020-09-07,141016033.92
2020-09-08,99782787.93
2020-09-09,88575118.57
2020-09-10,60940818.93
2020-09-11,91614451.35
2020-09-12,50955228.98
2020-09-13,34403376.27
2020-09-14,61042377.11
2020-09-15,65381677.22
2020-09-16,37233340.8
2020-09-17,43312884.92
2020-09-18,38163735.3
2020-09-19,30285966.99
2020-09-20,35360279.05
2020-09-21,107204172.54
2020-09-22,74706762.12
2020-09-23,81063768.21
2020-09-24,139258224.68
2020-09-25,47594176.44
2020-09-26,20569309.21
2020-09-27,35550287.24
2020-09-28,21114616.7
2020-09-29,42723697.39
2020-09-30,56790695.99
2020-10-01,59449424.22
2020-10-02,81569432.17
2020-10-03,18521857.88
2020-10-04,15611744.09
2020-10-05,16193393.1
2020-10-06,34371189.51
2020-10-07,33765481.36
2020-10-08,25330254.1
2020-10-09,15788559.1
2020-10-10,15352113.36
2020-10-11,13306681.2
2020-10-12,25410871.54
2020-10-13,27918723.01
2020-10-14,22232472.7
2020-10-15,19430886.88
2020-10-16,36356425.35
2020-10-17,13161345.04
2020-10-18,7782736.74
2020-10-19,14591937.06
2020-10-20,19676958.97
2020-10-21,33964388.35
2020-10-22,39841877.41
2020-10-23,31658446.2
2020-10-24,14172637.5
2020-10-25,24972919.41
2020-10-26,29498831.71
2020-10-27,15820595.47
2020-10-28,79847881.52
2020-10-29,35966621.05
2020-10-30,47643349.77
2020-10-31,21712938.77
2020-11-01,23613160.11
2020-11-02,53553296.06
2020-11-03,39595948.99
2020-11-04,44005087.81
2020-11-05,40571926.02
2020-11-06,78401525.69
2020-11-07,82313073.67
2020-11-08,42279133.01
2020-11-09,78241973.09
2020-11-10,45429154.55
2020-11-11,25060753.07
2020-11-12,33190534.92
2020-11-13,33001822.29
2020-11-14,48698605.02
2020-11-15,34910208.1
2020-11-16,23898939.63
2020-11-17,35433669.03
2020-11-18,93076860.6
2020-11-19,56370480.96
2020-11-20,32032467.6
2020-11-21,35407479.71
2020-11-22,63112388.39
2020-11-23,64460583.68
2020-11-24,49464650.1
2020-11-25,75263891.41
2020-11-26,401320515.89
2020-11-27,219922699.2
2020-11-28,50231057.9
2020-11-29,38215892.3
2020-11-30,38305766.53
2020-12-01,161621738.61
2020-12-02,88643155.77
2020-12-03,33451037.73
2020-12-04,111636428.77
2020-12-05,36557641.21
2020-12-06,24690018.52
2020-12-07,34596815.49
2020-12-08,92371493.43
2020-12-09,142966732.51
2020-12-10,113886784.62
2020-12-11,140797665.32
2020-12-12,24303880.56
2020-12-13,28699886.64
2020-12-14,33698606.31
2020-12-15,28999790.44
2020-12-16,27824583.68
2020-12-17,117889780.96
2020-12-18,94699876.9
2020-12-19,39285134.84
2020-12-20,59178681.84
2020-12-21,166469048.34
2020-12-22,94805638.4
2020-12-23,99657311.04
2020-12-24,82905930.95
2020-12-25,37776130.25
2020-12-26,33602429.34
2020-12-27,128702926.38
2020-12-28,92682420.11
2020-12-29,102624020.69
2020-12-30,59048836.88
2020-12-31,92918353.57
2021-01-01,37058743.79
2021-01-02,89695598.42
2021-01-03,145718805.72
2021-01-04,421108047.75
2021-01-05,215184530.41
2021-01-06,133180872.61
2021-01-07,179238908.57
2021-01-08,277082505.04
2021-01-09,158231163.69
2021-01-10,302903790.51
2021-01-11,1231340195.9
2021-01-12,572557207.13
2021-01-13,385300746.82
2021-01-14,164893581.73
2021-01-15,501491780.12
2021-01-16,204388267.4
2021-01-17,264675907.95
2021-01-18,211430027.43
2021-01-19,331174115.59
2021-01-20,477887364.23
2021-01-21,882277966.26
2021-01-22,685395617.78
2021-01-23,257839126.9
2021-01-24,177974192.49
2021-01-25,247044811.26
2021-01-26,395126487.3
2021-01-27,574385549.09
2021-01-28,244199682.76
2021-01-29,484463723.15
2021-01-30,310770834.53
2021-01-31,253131131.65
2021-02-01,253665114.54
2021-02-02,121460771.15
2021-02-03,91165255.41
2021-02-04,196621699.35
2021-02-05,111433908.23
2021-02-06,125740392.09
2021-02-07,212931466.73
2021-02-08,156673535.97
2021-02-09,271411503.41
2021-02-10,325716675.44
2021-02-11,222293033.6
2021-02-12,179296061.15
2021-02-13,115635200.64
2021-02-14,76801567.66
2021-02-15,235911126.23
2021-02-16,167063584.8
2021-02-17,124270646.74
2021-02-18,135951359.71
2021-02-19,106546982.36
2021-02-20,173651066.64
2021-02-21,98319794.04
2021-02-22,655151420.84
2021-02-23,1550788267.96
2021-02-24,507550464.74
2021-02-25,449006928.62
2021-02-26,892802367.81
2021-02-27,1106871284.65
2021-02-28,477993447.84
2021-03-01,225952388.19
2021-03-02,297569388.32
2021-03-03,192845917.19
2021-03-04,396830762.12
2021-03-05,589978275.14
2021-03-06,157478701.38
2021-03-07,129346532.6
2021-03-08,154106996.08
2021-03-09,82576951.09
2021-03-10,141337539.32
2021-03-11,167239364.44
2021-03-12,171044264.72
2021-03-13,69477055.6
2021-03-14,147370322.3
2021-03-15,508395409.05
2021-03-16,438604869.09
2021-03-17,220721957.32
2021-03-18,182452378.82
2021-03-19,132358302.1
2021-03-20,78381858.35
2021-03-21,183175379.39
2021-03-22,366509812.21
2021-03-23,439762331.02
2021-03-24,451676698.82
2021-03-25,780007533.79
2021-03-26,273998336.32
2021-03-27,106856256.36
2021-03-28,99351192.75
2021-03-29,112635645.03
2021-03-30,81279529.55
2021-03-31,120265483.42
2021-04-01,87958237.58
2021-04-02,74987187.24
2021-04-03,120351464.61
2021-04-04,130858240.71
2021-04-05,141665918.06
2021-04-06,160400140.18
2021-04-07,360720522.83
2021-04-08,118164617.13
2021-04-09,91336471.2
2021-04-10,114299472.33
2021-04-11,81694757.66
2021-04-12,114713691.37
2021-04-13,87993205.97
2021-04-14,220192595.38
