date,nrplBtc
2015-12-26,11546.1560472
2015-12-27,10309.5051342
2015-12-28,9563.5954771
2015-12-29,8718.810384
2015-12-30,7874.296768
2015-12-31,8047.5556405
2016-01-01,7470.6417509
2016-01-02,6742.1357758
2016-01-03,6548.4427933
2016-01-04,6281.3959493
2016-01-05,5998.6120962
2016-01-06,5862.0291313
2016-01-07,7921.4659973
2016-01-08,8057.864608
2016-01-09,7613.877514
2016-01-10,9110.853401
2016-01-11,9382.3050603
2016-01-12,9304.6232936
2016-01-13,8248.4160649
2016-01-14,7568.754461
2016-01-15,7461.2079256
2016-01-16,7897.5689599
2016-01-17,7104.848972
2016-01-18,6640.8361505
2016-01-19,6401.4746661
2016-01-20,6003.3631169
2016-01-21,5944.23558
2016-01-22,-3837.69805
2016-01-23,-3808.4881705
2016-01-24,-2824.886356
2016-01-25,-790.0955977
2016-01-26,157.6709229
2016-01-27,647.3501618
2016-01-28,722.5471691
2016-01-29,988.3519107
2016-01-30,2012.5369239
2016-01-31,2370.5266976
2016-02-01,-259.2502846
2016-02-02,-0.6564814
2016-02-03,-143.8483642
2016-02-04,-47.4784667
2016-02-05,-37.1861451
2016-02-06,288.5661959
2016-02-07,566.70648
2016-02-08,541.8604071
2016-02-09,-594.1464701
2016-02-10,-346.8211581
2016-02-11,67.1307148
2016-02-12,264.521235
2016-02-13,341.5910317
2016-02-14,710.9844444
2016-02-15,825.6976566
2016-02-16,2391.2831972
2016-02-17,3734.3832057
2016-02-18,3873.9714469
2016-02-19,5105.1063509
2016-02-20,5126.2244099
2016-02-21,4803.5952504
2016-02-22,5413.5100186
2016-02-23,5802.3942872
2016-02-24,6449.7491728
2016-02-25,5965.1290608
2016-02-26,5763.2951377
2016-02-27,5255.1547196
2016-02-28,5708.1289821
2016-02-29,7114.9996583
2016-03-01,9071.6251346
2016-03-02,8985.1183887
2016-03-03,9136.3080196
2016-03-04,8501.8627859
2016-03-05,9808.3616466
2016-03-06,8961.7882063
2016-03-07,8422.251369
2016-03-08,7414.4746251
2016-03-09,5178.0666374
2016-03-10,4632.5107024
2016-03-11,4071.4031353
2016-03-12,4110.9508229
2016-03-13,3902.7869127
2016-03-14,3843.106388
2016-03-15,3664.0039582
2016-03-16,3577.9574308
2016-03-17,3499.6543282
2016-03-18,3712.4872301
2016-03-19,3156.8374544
2016-03-20,2177.9910207
2016-03-21,2526.4622072
2016-03-22,2864.5154196
2016-03-23,2754.304118
2016-03-24,3051.0254895
2016-03-25,3641.5326727
2016-03-26,3817.264757
2016-03-27,3618.0584562
2016-03-28,3874.7723609
2016-03-29,4287.1595571
2016-03-30,4308.062016
2016-03-31,4077.1297375
2016-04-01,3932.5235013
2016-04-02,3687.8808365
2016-04-03,3435.5265595
2016-04-04,3415.8608926
2016-04-05,3418.9838966
2016-04-06,4099.4752545
2016-04-07,6778.024108
2016-04-08,5957.9021683
2016-04-09,5423.7135275
2016-04-10,6186.0754265
2016-04-11,5669.3407372
2016-04-12,5521.8881139
2016-04-13,4971.8261389
2016-04-14,4566.7183373
2016-04-15,4109.3982567
2016-04-16,3759.6700262
2016-04-17,3310.318062
2016-04-18,3114.6809952
2016-04-19,2995.3881341
2016-04-20,2818.8136289
2016-04-21,3170.384143
2016-04-22,3845.1856944
2016-04-23,3829.8133558
2016-04-24,4395.3615576
2016-04-25,5778.4393094
2016-04-26,6469.7855307
2016-04-27,7015.2666447
2016-04-28,7442.1372386
2016-04-29,6891.445119
2016-04-30,6420.7854237
2016-05-01,6886.7734038
2016-05-02,6650.633011
2016-05-03,6198.8155077
2016-05-04,6021.9090051
2016-05-05,5646.8249473
2016-05-06,5653.6890646
2016-05-07,3488.8464309
2016-05-08,3496.024557
2016-05-09,3561.0737123
2016-05-10,4241.7305006
2016-05-11,4640.6870805
2016-05-12,4540.4195854
2016-05-13,4113.2933541
2016-05-14,4260.3051193
2016-05-15,3986.9046675
2016-05-16,3331.0819947
2016-05-17,7789.8799079
2016-05-18,7157.7068868
2016-05-19,7337.1860141
2016-05-20,7706.3024932
2016-05-21,6900.2029198
2016-05-22,6300.9129629
2016-05-23,6184.0379933
2016-05-24,5572.4377892
2016-05-25,5641.6147477
2016-05-26,5404.8106327
2016-05-27,7570.9045029
2016-05-28,8069.28395
2016-05-29,9193.6571807
2016-05-30,11142.4591524
2016-05-31,12662.7278344
2016-06-01,13543.5206401
2016-06-02,15389.551333
2016-06-03,14577.4176489
2016-06-04,14160.3185707
2016-06-05,14267.8887167
2016-06-06,15025.5865959
2016-06-07,14942.4662645
2016-06-08,15360.1027935
2016-06-09,15125.3987571
2016-06-10,15047.1790185
2016-06-11,14397.3990187
2016-06-12,15827.774441
2016-06-13,21000.8414484
2016-06-14,22404.1925621
2016-06-15,24789.5381005
2016-06-16,28181.5483673
2016-06-17,29141.2252973
2016-06-18,28405.5401077
2016-06-19,26771.6206542
2016-06-20,26695.1319173
2016-06-21,29596.8619842
2016-06-22,29335.4640421
2016-06-23,29368.9292258
2016-06-24,26844.2940224
2016-06-25,25571.3094743
2016-06-26,23663.303401
2016-06-27,22884.5039708
2016-06-28,21108.8134058
2016-06-29,19534.4735038
2016-06-30,19178.4357463
2016-07-01,18010.4614043
2016-07-02,17055.653903
2016-07-03,15931.1841987
2016-07-04,15333.1232354
2016-07-05,15252.5718246
2016-07-06,14528.5005138
2016-07-07,14035.8418517
2016-07-08,13650.0326534
2016-07-09,13590.6788269
2016-07-10,13179.8463754
2016-07-11,13313.1078629
2016-07-12,12433.8312104
2016-07-13,11957.7334633
2016-07-14,11313.3903693
2016-07-15,10489.1556026
2016-07-16,9807.0527372
2016-07-17,10097.5830559
2016-07-18,9660.1349911
2016-07-19,10367.4150248
2016-07-20,9858.8763835
2016-07-21,9287.7130733
2016-07-22,8788.5642031
2016-07-23,7975.3256266
2016-07-24,8846.3037806
2016-07-25,8872.873749
2016-07-26,8645.2749165
2016-07-27,8690.8007335
2016-07-28,8307.7094651
2016-07-29,7937.8126227
2016-07-30,7668.0455127
2016-07-31,7254.1639317
2016-08-01,6863.4640819
2016-08-02,8090.2833405
2016-08-03,9324.4578734
2016-08-04,10316.3028639
2016-08-05,9737.1521494
2016-08-06,8840.1488327
2016-08-07,8754.6176854
2016-08-08,8474.5367031
2016-08-09,7903.3158975
2016-08-10,7378.1319303
2016-08-11,6895.2432468
2016-08-12,6562.3746709
2016-08-13,6145.8140673
2016-08-14,5915.8341176
2016-08-15,5493.7237145
2016-08-16,5952.0292021
2016-08-17,5615.8886008
2016-08-18,5442.4891965
2016-08-19,5483.9427267
2016-08-20,7046.3968932
2016-08-21,6512.6091302
2016-08-22,6079.6708488
2016-08-23,5778.7965857
2016-08-24,5545.1278256
2016-08-25,7400.54172
2016-08-26,7008.7356643
2016-08-27,6311.4566125
2016-08-28,5739.5812355
2016-08-29,5085.4591791
2016-08-30,5463.5656208
2016-08-31,6300.1401238
2016-09-01,5840.0631627
2016-09-02,5383.9141877
2016-09-03,4987.0095784
2016-09-04,4716.9578679
2016-09-05,4936.1970925
2016-09-06,5285.0713135
2016-09-07,5344.7070857
2016-09-08,5620.5172169
2016-09-09,5917.5564196
2016-09-10,5716.5062732
2016-09-11,5716.2030642
2016-09-12,5798.5158884
2016-09-13,6477.0933462
2016-09-14,6249.0426986
2016-09-15,5896.9479164
2016-09-16,6080.1464152
2016-09-17,5599.6798833
2016-09-18,5263.4787838
2016-09-19,5080.0659605
2016-09-20,6312.7286245
2016-09-21,6031.1978363
2016-09-22,5577.1557432
2016-09-23,5198.7936584
2016-09-24,2484.872482
2016-09-25,3258.1915983
2016-09-26,3399.69173
2016-09-27,3653.1345841
2016-09-28,3539.4080155
2016-09-29,3415.3485193
2016-09-30,3173.6210471
2016-10-01,2986.5668861
2016-10-02,2883.5317015
2016-10-03,3708.4147861
2016-10-04,4495.4154267
2016-10-05,4394.9635563
2016-10-06,4307.408734
2016-10-07,4100.1978755
2016-10-08,4070.5285872
2016-10-09,3871.2411309
2016-10-10,3894.5129729
2016-10-11,4422.6291257
2016-10-12,6028.3006823
2016-10-13,6042.9337332
2016-10-14,5807.4490772
2016-10-15,5454.9799864
2016-10-16,5259.6395908
2016-10-17,6579.0552978
2016-10-18,7228.586633
2016-10-19,7166.285556
2016-10-20,6965.5033397
2016-10-21,7440.3221686
2016-10-22,6886.6903752
2016-10-23,6563.2665427
2016-10-24,6976.4704138
2016-10-25,7352.2641396
2016-10-26,7854.7598722
2016-10-27,8731.799748
2016-10-28,8690.1270643
2016-10-29,8832.7716861
2016-10-30,8480.3735841
2016-10-31,9468.0121113
2016-11-01,9586.8666595
2016-11-02,9725.0943336
2016-11-03,10417.6895162
2016-11-04,11032.6182582
2016-11-05,10201.2279377
2016-11-06,9493.4319534
2016-11-07,9300.2054893
2016-11-08,9931.1913835
2016-11-09,10122.8907722
2016-11-10,10300.712353
2016-11-11,10061.8069642
2016-11-12,9342.4229974
2016-11-13,8737.4875173
2016-11-14,8586.6816969
2016-11-15,8600.6617974
2016-11-16,9491.4072729
2016-11-17,10125.4982215
2016-11-18,10556.3744017
2016-11-19,10028.9659476
2016-11-20,9606.234576
2016-11-21,9876.6640673
2016-11-22,9477.4321495
2016-11-23,9739.9579626
2016-11-24,13790.4358406
2016-11-25,12821.3130973
2016-11-26,12122.2734096
2016-11-27,11478.5598027
2016-11-28,11237.8182787
2016-11-29,10660.56988
2016-11-30,10267.618657
2016-12-01,10278.9744487
2016-12-02,10563.4882219
2016-12-03,17184.0496819
2016-12-04,15676.8484403
2016-12-05,15207.4509249
2016-12-06,14172.6846583
2016-12-07,13378.416768
2016-12-08,13291.0108269
2016-12-09,12418.4903066
2016-12-10,12413.4127318
2016-12-11,11572.3901288
2016-12-12,11204.1605844
2016-12-13,11013.1845544
2016-12-14,10947.6434403
2016-12-15,10976.2905636
2016-12-16,10859.7650689
2016-12-17,10490.246616
2016-12-18,10536.7332457
2016-12-19,10033.9993505
2016-12-20,10426.6727401
2016-12-21,12243.6097396
2016-12-22,13528.4429457
2016-12-23,16121.3888678
2016-12-24,16067.9666188
2016-12-25,15906.1927797
2016-12-26,15651.3991255
2016-12-27,16078.8993985
2016-12-28,17669.9058789
2016-12-29,19332.21415
2016-12-30,20582.2328176
2016-12-31,19333.4562545
2017-01-01,18883.757934
2017-01-02,20133.623456
2017-01-03,21683.9297917
2017-01-04,24345.8119552
2017-01-05,35473.0869059
2017-01-06,38906.3077918
2017-01-07,36218.600354
2017-01-08,32794.8798981
2017-01-09,31118.4899105
2017-01-10,28760.3358634
2017-01-11,28185.463242
2017-01-12,27367.6493245
2017-01-13,25118.6218419
2017-01-14,22512.8500072
2017-01-15,20663.7242851
2017-01-16,19090.749462
2017-01-17,17959.3344147
2017-01-18,17271.8749259
2017-01-19,16412.3132162
2017-01-20,15445.7042805
2017-01-21,14507.4179691
2017-01-22,14368.5118831
2017-01-23,14114.1198922
2017-01-24,14829.2107262
2017-01-25,15176.988998
2017-01-26,14575.607637
2017-01-27,13611.118604
2017-01-28,12545.789999
2017-01-29,13929.9267345
2017-01-30,13091.7730949
2017-01-31,12432.0765568
2017-02-01,12226.4067915
2017-02-02,12535.8996545
2017-02-03,13829.589971
2017-02-04,13584.6902979
2017-02-05,13511.7485583
2017-02-06,14017.6799565
2017-02-07,14671.6115708
2017-02-08,14923.6944402
2017-02-09,16956.0062696
2017-02-10,18810.9239829
2017-02-11,16951.7131773
2017-02-12,16061.8395129
2017-02-13,16071.4818594
2017-02-14,15409.2884118
2017-02-15,14259.3757542
2017-02-16,13525.4614895
2017-02-17,14383.0666963
2017-02-18,13970.1459642
2017-02-19,13503.6416994
2017-02-20,13017.7339352
2017-02-21,13032.7520461
2017-02-22,15275.5533433
2017-02-23,15998.7879141
2017-02-24,19057.639492
2017-02-25,18532.6152727
2017-02-26,17309.7949221
2017-02-27,17219.8791415
2017-02-28,17144.3994182
2017-03-01,17995.8774876
2017-03-02,18855.0647045
2017-03-03,20565.6445158
2017-03-04,20300.2541178
2017-03-05,19716.3081251
2017-03-06,20538.7968183
2017-03-07,20894.5657411
2017-03-08,21790.4450923
2017-03-09,20821.3732652
2017-03-10,20510.1983124
2017-03-11,20117.7965387
2017-03-12,18666.2633514
2017-03-13,21199.7777772
2017-03-14,20404.9182758
2017-03-15,20994.7858162
2017-03-16,22747.2227576
2017-03-17,24979.1203599
2017-03-18,27004.6718131
2017-03-19,26361.8344616
2017-03-20,24764.8679143
2017-03-21,23801.4431657
2017-03-22,24959.0810885
2017-03-23,23681.1442198
2017-03-24,25909.3195094
2017-03-25,25094.7600703
2017-03-26,23693.7024763
2017-03-27,22097.4569533
2017-03-28,20972.5791766
2017-03-29,19799.0680938
2017-03-30,19059.0894739
2017-03-31,19036.7534539
2017-04-01,17953.4932908
2017-04-02,17075.0305791
2017-04-03,16671.3274555
2017-04-04,16355.4980786
2017-04-05,16641.7834436
2017-04-06,16128.6294165
2017-04-07,16921.4384438
2017-04-08,16060.3660788
2017-04-09,15573.7418213
2017-04-10,15417.1249715
2017-04-11,15470.9764143
2017-04-12,15880.5859848
2017-04-13,15445.0840025
2017-04-14,15103.1970254
2017-04-15,14024.7142062
2017-04-16,12869.7728157
2017-04-17,13775.9816439
2017-04-18,13761.9937255
2017-04-19,13465.7136388
2017-04-20,13469.0839169
2017-04-21,12933.4084448
2017-04-22,12147.5999463
2017-04-23,11738.5159107
2017-04-24,12344.6042107
2017-04-25,12649.1577233
2017-04-26,12962.0652461
2017-04-27,13511.8773127
2017-04-28,15633.6247787
2017-04-29,15431.6135032
2017-04-30,15436.4513387
2017-05-01,17261.2683526
2017-05-02,18770.00956
2017-05-03,19526.3393243
2017-05-04,22832.3920307
2017-05-05,25996.4894889
2017-05-06,26014.9414307
2017-05-07,25272.7412492
2017-05-08,26658.1924391
2017-05-09,28194.9611545
2017-05-10,29075.509381
2017-05-11,31580.0186757
2017-05-12,33542.5961874
2017-05-13,32642.7191691
2017-05-14,30205.6494833
2017-05-15,30794.8365052
2017-05-16,29985.0531144
2017-05-17,31251.9491044
2017-05-18,29921.4357502
2017-05-19,30460.2968533
2017-05-20,30542.2209473
2017-05-21,31077.8752848
2017-05-22,36877.9958811
2017-05-23,40802.8664397
2017-05-24,42746.7001373
2017-05-25,50268.7761148
2017-05-26,55079.1858672
2017-05-27,54725.0115752
2017-05-28,50476.7719493
2017-05-29,47527.5427328
2017-05-30,46129.6208544
2017-05-31,46501.168003
2017-06-01,45511.575129
2017-06-02,43756.7277713
2017-06-03,42057.3525272
2017-06-04,40871.6552309
2017-06-05,40221.8497092
2017-06-06,39572.7074496
2017-06-07,40455.1225738
2017-06-08,41156.0540165
2017-06-09,40716.8450286
2017-06-10,41694.6208529
2017-06-11,40612.1579349
2017-06-12,46387.2975736
2017-06-13,49956.3295787
2017-06-14,51036.5663146
2017-06-15,50482.0874065
2017-06-16,48533.4472839
2017-06-17,44139.5008303
2017-06-18,45230.9823079
2017-06-19,44695.9248608
2017-06-20,43109.0298998
2017-06-21,41672.8133143
2017-06-22,40886.5881575
2017-06-23,38638.1714043
2017-06-24,36519.6276434
2017-06-25,34423.9272411
2017-06-26,33340.1244312
2017-06-27,32114.9821755
2017-06-28,31011.9237829
2017-06-29,30516.7259663
2017-06-30,32118.554092
2017-07-01,30360.1781369
2017-07-02,28721.497248
2017-07-03,28167.8036659
2017-07-04,26553.198634
2017-07-05,27260.8157672
2017-07-06,25980.8168306
2017-07-07,27775.9201346
2017-07-08,26456.9484555
2017-07-09,24393.9042419
2017-07-10,23791.3113172
2017-07-11,23910.9774477
2017-07-12,22435.0058844
2017-07-13,21695.9314594
2017-07-14,21499.1407924
2017-07-15,20803.9483441
2017-07-16,20112.4593083
2017-07-17,21182.0259004
2017-07-18,20308.3645396
2017-07-19,20797.9673929
2017-07-20,20720.7657437
2017-07-21,21134.0263767
2017-07-22,21688.2524897
2017-07-23,21550.7278501
2017-07-24,22336.0819652
2017-07-25,29680.5005732
2017-07-26,29933.6452732
2017-07-27,31410.5907632
2017-07-28,38679.5654156
2017-07-29,48219.6290526
2017-07-30,58813.4601717
2017-07-31,70088.3133376
2017-08-01,72420.4156946
2017-08-02,73111.7846947
2017-08-03,72206.7603023
2017-08-04,77890.3739527
2017-08-05,76293.7521035
2017-08-06,80648.5090075
2017-08-07,82800.0400203
2017-08-08,83641.5719972
2017-08-09,83141.0823755
2017-08-10,78563.8148246
2017-08-11,72952.1024047
2017-08-12,69280.5751776
2017-08-13,66860.668245
2017-08-14,66758.1874127
2017-08-15,66048.7963432
2017-08-16,63789.5368409
2017-08-17,64562.261442
2017-08-18,64554.8678924
2017-08-19,65281.3622266
2017-08-20,66039.6057501
2017-08-21,63212.4428214
2017-08-22,61454.8887693
2017-08-23,59504.1959789
2017-08-24,55549.7180006
2017-08-25,52296.6715274
2017-08-26,49915.5830858
2017-08-27,46933.7673394
2017-08-28,45782.1203592
2017-08-29,46512.6096145
2017-08-30,45727.8306278
2017-08-31,47108.9455858
2017-09-01,47599.7617512
2017-09-02,47396.8008985
2017-09-03,45286.1881504
2017-09-04,46934.9398269
2017-09-05,45342.2573708
2017-09-06,43149.103382
2017-09-07,45691.2919191
2017-09-08,43238.1634717
2017-09-09,40571.5468231
2017-09-10,40094.0863174
2017-09-11,37581.3504512
2017-09-12,35537.3127703
2017-09-13,34962.554534
2017-09-14,34248.2456784
2017-09-15,35402.1478501
2017-09-16,33199.4770745
2017-09-17,30748.3435685
2017-09-18,28334.2497843
2017-09-19,27786.5133196
2017-09-20,26800.9904013
2017-09-21,26104.5325785
2017-09-22,26458.636582
2017-09-23,24405.2953443
2017-09-24,22336.8981604
2017-09-25,27772.1139117
2017-09-26,27457.5731626
2017-09-27,26063.1181497
2017-09-28,25798.3022038
2017-09-29,25068.4638131
2017-09-30,25125.4117169
2017-10-01,24023.858174
2017-10-02,24943.1549484
2017-10-03,24915.5788026
2017-10-04,24101.3165082
2017-10-05,26470.4326775
2017-10-06,25347.6998179
2017-10-07,24173.9317356
2017-10-08,23789.9068955
2017-10-09,26263.660412
2017-10-10,27824.0440541
2017-10-11,27247.1564499
2017-10-12,27010.3778482
2017-10-13,30092.4969925
2017-10-14,30528.1224616
2017-10-15,30974.3137825
2017-10-16,32758.4186754
2017-10-17,34026.1074945
2017-10-18,33779.4779979
2017-10-19,34957.8663012
2017-10-20,33840.3376346
2017-10-21,32780.9142953
2017-10-22,35348.6969956
2017-10-23,44085.2823899
2017-10-24,46627.7474051
2017-10-25,44643.2015651
2017-10-26,41446.2152263
2017-10-27,40112.4812379
2017-10-28,37149.4842236
2017-10-29,35039.78955
2017-10-30,34733.3235521
2017-10-31,34154.5806058
2017-11-01,35573.8693256
2017-11-02,38443.4582438
2017-11-03,39565.790002
2017-11-04,39407.5937626
2017-11-05,40295.9930877
2017-11-06,41420.3572679
2017-11-07,42419.411297
2017-11-08,41121.2753763
2017-11-09,44292.9316742
2017-11-10,46893.2505145
2017-11-11,48561.6954213
2017-11-12,64849.9463825
2017-11-13,64219.47603
2017-11-14,60507.8885689
2017-11-15,57709.9429208
2017-11-16,57291.4932972
2017-11-17,60378.0503929
2017-11-18,58395.1331424
2017-11-19,55788.2967866
2017-11-20,55353.4119682
2017-11-21,57178.4862261
2017-11-22,54668.5178253
2017-11-23,52554.2835624
2017-11-24,54361.8442209
2017-11-25,54433.4100882
2017-11-26,54186.9437696
2017-11-27,55827.4925505
2017-11-28,61132.0726361
2017-11-29,65616.9237899
2017-11-30,66629.7674758
2017-12-01,64765.6072501
2017-12-02,63063.8940039
2017-12-03,60087.3686502
2017-12-04,60650.0251977
2017-12-05,60267.9331899
2017-12-06,60565.3553404
2017-12-07,71417.3498109
2017-12-08,79073.3987957
2017-12-09,79896.3266307
2017-12-10,78708.9207242
2017-12-11,76323.6324684
2017-12-12,82636.9772459
2017-12-13,85487.9317783
2017-12-14,83305.5834513
2017-12-15,80217.7340629
2017-12-16,76051.5877668
2017-12-17,75893.868556
2017-12-18,75270.3344455
2017-12-19,73668.0008474
2017-12-20,79664.7466397
2017-12-21,76707.1560937
2017-12-22,77468.5779688
2017-12-23,72337.9475554
2017-12-24,69388.4607162
2017-12-25,63553.2379295
2017-12-26,60425.6859977
2017-12-27,62226.8988672
2017-12-28,61691.8667445
2017-12-29,59687.5271149
2017-12-30,63980.7086792
2017-12-31,60314.0119621
2018-01-01,55304.879577
2018-01-02,53081.4988423
2018-01-03,49531.6466021
2018-01-04,50430.3837661
2018-01-05,50862.0420517
2018-01-06,50147.6783201
2018-01-07,54677.970193
2018-01-08,52782.8631441
2018-01-09,52242.5937693
2018-01-10,50337.4513315
2018-01-11,50312.997073
2018-01-12,48308.4516347
2018-01-13,44798.9234871
2018-01-14,42655.9743602
2018-01-15,39426.1266421
2018-01-16,40263.0299912
2018-01-17,41372.4051288
2018-01-18,38477.2734975
2018-01-19,36998.7090668
2018-01-20,34105.4852627
2018-01-21,32624.265952
2018-01-22,32109.739117
2018-01-23,30748.8125619
2018-01-24,28694.3865903
2018-01-25,27208.9784707
2018-01-26,29328.7299676
2018-01-27,27165.3058374
2018-01-28,28433.7840419
2018-01-29,27553.5439872
2018-01-30,26390.3887001
2018-01-31,26034.7366526
2018-02-01,27682.0938542
2018-02-02,27652.0761411
2018-02-03,25513.0215835
2018-02-04,29462.888299
2018-02-05,32926.8475852
2018-02-06,34414.0445228
2018-02-07,31142.0785519
2018-02-08,31156.5147346
2018-02-09,28610.6906132
2018-02-10,26262.7134447
2018-02-11,24742.2492922
2018-02-12,23119.5293396
2018-02-13,21294.4983474
2018-02-14,20236.3175522
2018-02-15,20618.7480636
2018-02-16,20392.5542641
2018-02-17,19000.7577585
2018-02-18,18763.2725562
2018-02-19,18838.0639109
2018-02-20,20166.8836618
2018-02-21,21325.8163226
2018-02-22,37414.5338704
2018-02-23,35649.9803489
2018-02-24,32667.5367666
2018-02-25,29612.6140455
2018-02-26,26954.0877941
2018-02-27,25239.7036389
2018-02-28,27375.8989245
2018-03-01,26179.4224066
2018-03-02,24367.4248692
2018-03-03,22488.5541224
2018-03-04,21735.184767
2018-03-05,22553.6112285
2018-03-06,22324.4323554
2018-03-07,21240.9056484
2018-03-08,20171.6267354
2018-03-09,19637.3023859
2018-03-10,17778.4643578
2018-03-11,17319.6242562
2018-03-12,16067.0918877
2018-03-13,15652.3892392
2018-03-14,14668.5667446
2018-03-15,14625.197187
2018-03-16,13737.8979063
2018-03-17,12762.4309558
2018-03-18,12364.4916849
2018-03-19,11578.3733454
2018-03-20,10675.2183097
2018-03-21,10318.8380293
2018-03-22,10192.6232064
2018-03-23,9776.7109539
2018-03-24,9553.8863326
2018-03-25,9176.2679436
2018-03-26,8812.0658548
2018-03-27,8473.3231945
2018-03-28,7863.7230272
2018-03-29,8002.9369626
2018-03-30,8392.0814572
2018-03-31,8176.1712351
2018-04-01,7865.2897064
2018-04-02,7419.1600265
2018-04-03,6838.1573134
2018-04-04,6607.2297196
2018-04-05,6790.6247538
2018-04-06,6205.9120284
2018-04-07,6035.7749836
2018-04-08,6090.7621843
2018-04-09,5867.9728384
2018-04-10,6065.036999
2018-04-11,7181.2423391
2018-04-12,7262.3787048
2018-04-13,7886.9480347
2018-04-14,7700.927407
2018-04-15,7430.0287844
2018-04-16,7903.4174642
2018-04-17,8299.1023935
2018-04-18,8472.6661653
2018-04-19,11791.9121524
2018-04-20,11879.9565262
2018-04-21,11906.4970373
2018-04-22,11800.6288289
2018-04-23,12315.5670249
2018-04-24,12943.0723988
2018-04-25,14113.2515628
2018-04-26,16343.3632771
2018-04-27,15247.6458975
2018-04-28,14277.681619
2018-04-29,13388.6340818
2018-04-30,13424.8464904
2018-05-01,12617.617321
2018-05-02,14031.218048
2018-05-03,13308.4819188
2018-05-04,13251.222756
2018-05-05,12586.1175652
2018-05-06,12138.2744567
2018-05-07,11842.1410645
2018-05-08,11107.2300887
2018-05-09,11425.7859797
2018-05-10,11536.7779219
2018-05-11,11759.2451058
2018-05-12,10989.0402925
2018-05-13,9895.8733533
2018-05-14,16075.5713274
2018-05-15,15184.5939264
2018-05-16,13900.1777724
2018-05-17,20035.3240657
2018-05-18,17990.9373075
2018-05-19,16424.9318145
2018-05-20,14706.9173709
2018-05-21,13690.5144146
2018-05-22,12459.2426452
2018-05-23,12142.0055081
2018-05-24,12147.5765111
2018-05-25,10831.3943333
2018-05-26,9448.8600963
2018-05-27,8438.3703046
2018-05-28,7468.9315439
2018-05-29,6626.2325182
2018-05-30,6214.8425562
2018-05-31,5547.7080806
2018-06-01,4962.7406637
2018-06-02,4507.5481863
2018-06-03,4307.2689293
2018-06-04,4145.5210443
2018-06-05,3540.850005
2018-06-06,3453.2004857
2018-06-07,3066.5967624
2018-06-08,3013.124867
2018-06-09,2544.4004616
2018-06-10,2399.9681922
2018-06-11,2244.5455581
2018-06-12,1648.4137802
2018-06-13,1145.9214372
2018-06-14,302.1977861
2018-06-15,-398.2817566
2018-06-16,-267.5122341
2018-06-17,-357.6181281
2018-06-18,-615.7143984
2018-06-19,-967.5196783
2018-06-20,-1117.1766169
2018-06-21,-76.9537154
2018-06-22,-700.549986
2018-06-23,-561.7967922
2018-06-24,-1153.9761346
2018-06-25,-1902.1480349
2018-06-26,-1773.501819
2018-06-27,-28643.7881751
2018-06-28,-26703.5142745
2018-06-29,-23766.4826069
2018-06-30,-21510.2430173
2018-07-01,-18905.5610778
2018-07-02,-16687.6809264
2018-07-03,-15054.3740613
2018-07-04,-12617.2481109
2018-07-05,-11204.0911783
2018-07-06,-10235.6064633
2018-07-07,-9325.9426939
2018-07-08,-8350.1773554
2018-07-09,-7535.1715619
2018-07-10,-6943.826138
2018-07-11,-6542.5632901
2018-07-12,-7751.9605983
2018-07-13,-9010.7722521
2018-07-14,-8083.1402438
2018-07-15,-7122.7581478
2018-07-16,-6259.3715174
2018-07-17,-5674.3637566
2018-07-18,-5615.6649408
2018-07-19,-4335.413242
2018-07-20,-3496.9269988
2018-07-21,-2679.3013844
2018-07-22,-2054.5535574
2018-07-23,-1625.1266875
2018-07-24,-1373.5793754
2018-07-25,-115.3918702
2018-07-26,233.0576164
2018-07-27,1106.4495126
2018-07-28,1342.1985244
2018-07-29,1712.8971997
2018-07-30,1773.5816988
2018-07-31,2242.6936891
2018-08-01,2559.029889
2018-08-02,1773.7464006
2018-08-03,1174.6993931
2018-08-04,-226.4824027
2018-08-05,-315.7419265
2018-08-06,-1998.000085
2018-08-07,-2122.8072953
2018-08-08,-1804.6950663
2018-08-09,-3690.5593315
2018-08-10,-3612.7000698
2018-08-11,-4024.6166433
2018-08-12,-3737.8089681
2018-08-13,-3343.987715
2018-08-14,-4500.7411271
2018-08-15,-6467.1944338
2018-08-16,-5827.5745899
2018-08-17,-5158.5814084
2018-08-18,-4783.3511684
2018-08-19,-3707.3530206
2018-08-20,-3421.2442489
2018-08-21,-2599.225879
2018-08-22,-2376.3627315
2018-08-23,-1337.5636193
2018-08-24,-1426.3500419
2018-08-25,-554.1942467
2018-08-26,166.534218
2018-08-27,999.0956284
2018-08-28,1408.3960092
2018-08-29,2337.2459751
2018-08-30,2854.7054423
2018-08-31,1788.2925469
2018-09-01,1683.6570693
2018-09-02,1653.0679901
2018-09-03,1278.0795297
2018-09-04,989.6849823
2018-09-05,358.982033
2018-09-06,634.5953677
2018-09-07,-701.2658114
2018-09-08,-1085.7131274
2018-09-09,-1098.9882753
2018-09-10,-934.1371395
2018-09-11,-3388.3690042
2018-09-12,-3744.2884982
2018-09-13,-8294.2678121
2018-09-14,-7390.2538333
2018-09-15,-6844.3806593
2018-09-16,-6232.9884059
2018-09-17,-5636.9011419
2018-09-18,-5333.9797092
2018-09-19,-5358.0311946
2018-09-20,-5743.4413076
2018-09-21,-10337.8960655
2018-09-22,-9307.0164191
