date,exchangeOutflowBtc
2017-11-29,135253.83085922
2017-11-30,122653.98101467
2017-12-01,91377.77580284
2017-12-02,59671.43083022
2017-12-03,64474.4904532
2017-12-04,77407.11901797
2017-12-05,86089.23832191
2017-12-06,128010.65571341
2017-12-07,140667.76012478
2017-12-08,135482.90834926
2017-12-09,105223.89837934
2017-12-10,91688.62908441
2017-12-11,106788.46954829
2017-12-12,95474.70487924
2017-12-13,93053.61150182
2017-12-14,105056.14632909
2017-12-15,103829.90674415
2017-12-16,64459.14733649
2017-12-17,64274.44274715
2017-12-18,98538.93451419
2017-12-19,107756.21817666
2017-12-20,93909.36846466
2017-12-21,103313.93450268
2017-12-22,119188.4906772
2017-12-23,88501.86963296
2017-12-24,71842.86093493
2017-12-25,72922.40583713
2017-12-26,79867.58006789
2017-12-27,108753.49968939
2017-12-28,110389.28104755
2017-12-29,134441.61846519
2017-12-30,103853.04591478
2017-12-31,75443.27111892
2018-01-01,75907.59550804
2018-01-02,107151.13422851
2018-01-03,114840.98753289
2018-01-04,143148.65373069
2018-01-05,129038.21785113
2018-01-06,95281.92062835
2018-01-07,91451.98912121
2018-01-08,109352.827797
2018-01-09,122703.14191264
2018-01-10,143680.80093697
2018-01-11,124914.21061686
2018-01-12,98667.44985942
2018-01-13,74063.03469964
2018-01-14,70344.98599426
2018-01-15,98861.22736541
2018-01-16,146374.87845123
2018-01-17,155325.28713947
2018-01-18,127200.96673907
2018-01-19,127478.44836771
2018-01-20,105682.48651023
2018-01-21,72166.00579145
2018-01-22,89182.04934468
2018-01-23,89318.80560749
2018-01-24,84798.20279533
2018-01-25,71890.91112517
2018-01-26,100827.6742144
2018-01-27,50415.28887578
2018-01-28,66691.54976241
2018-01-29,70186.8928607
2018-01-30,86286.64165501
2018-01-31,80384.75372042
2018-02-01,125713.29581559
2018-02-02,150516.02707547
2018-02-03,68118.02092628
2018-02-04,66723.87091824
2018-02-05,123121.80844577
2018-02-06,153410.47753677
2018-02-07,94077.68120588
2018-02-08,69075.90422806
2018-02-09,102532.91745769
2018-02-10,68016.97691171
2018-02-11,52540.12812055
2018-02-12,56728.72940767
2018-02-13,58283.38528958
2018-02-14,81219.98129006
2018-02-15,73687.62936642
2018-02-16,64383.97248079
2018-02-17,46665.03715609
2018-02-18,48165.72092356
2018-02-19,43996.07443404
2018-02-20,59871.93955421
2018-02-21,69663.08386761
2018-02-22,72306.53295957
2018-02-23,63382.24406899
2018-02-24,47442.27926159
2018-02-25,33472.8480585
2018-02-26,54466.58968408
2018-02-27,60157.23092633
2018-02-28,71990.77240945
2018-03-01,56877.86167888
2018-03-02,47821.319061
2018-03-03,36869.93593298
2018-03-04,33370.02654224
2018-03-05,48507.35308765
2018-03-06,51931.46566964
2018-03-07,72222.14511487
2018-03-08,84160.77186587
2018-03-09,78547.1906576
2018-03-10,38471.0116977
2018-03-11,45642.76257499
2018-03-12,54050.08482767
2018-03-13,51646.31198624
2018-03-14,59631.79729887
2018-03-15,69530.67087293
2018-03-16,47684.96501944
2018-03-17,38692.78981269
2018-03-18,48598.81090768
2018-03-19,62595.99078568
2018-03-20,68236.89338871
2018-03-21,53593.31182238
2018-03-22,62805.42602746
2018-03-23,51930.29365747
2018-03-24,35022.388725
2018-03-25,31214.00318228
2018-03-26,55075.25970375
2018-03-27,52575.72546438
2018-03-28,47233.66551845
2018-03-29,68890.32775327
2018-03-30,88242.68984289
2018-03-31,57106.08833077
2018-04-01,47230.2654124
2018-04-02,55318.95710143
2018-04-03,73741.56616188
2018-04-04,65835.24945295
2018-04-05,63639.50551238
2018-04-06,63704.10449346
2018-04-07,49219.2026549
2018-04-08,26876.06641473
2018-04-09,60819.73956025
2018-04-10,52356.35200027
2018-04-11,48653.83026859
2018-04-12,96204.5184084
2018-04-13,92219.56571794
2018-04-14,35810.64345412
2018-04-15,32269.17643065
2018-04-16,66282.80810586
2018-04-17,68713.28865532
2018-04-18,62152.76847684
2018-04-19,66319.72518558
2018-04-20,88636.61695457
2018-04-21,54875.76640667
2018-04-22,51721.85375986
2018-04-23,68919.21621481
2018-04-24,86812.68234912
2018-04-25,93293.51101336
2018-04-26,89266.91598817
2018-04-27,65667.07114584
2018-04-28,90792.43004125
2018-04-29,62420.24384179
2018-04-30,64456.66825142
2018-05-01,54440.54727864
2018-05-02,64190.77784462
2018-05-03,75770.7688233
2018-05-04,70224.30118606
2018-05-05,45601.01394468
2018-05-06,53267.9563523
2018-05-07,73597.58003435
2018-05-08,69537.68754042
2018-05-09,62163.99906555
2018-05-10,82831.16858917
2018-05-11,87621.65953627
2018-05-12,55357.2930407
2018-05-13,44375.39451386
2018-05-14,76586.79666152
2018-05-15,59369.77444375
2018-05-16,68031.58716676
2018-05-17,49009.90456026
2018-05-18,59683.13794826
2018-05-19,31006.4911895
2018-05-20,32510.4110943
2018-05-21,45428.87295827
2018-05-22,46780.44192249
2018-05-23,73304.32910597
2018-05-24,72812.10002463
2018-05-25,60565.14192447
2018-05-26,29763.50045439
2018-05-27,30321.34524848
2018-05-28,61167.97403619
2018-05-29,62721.62058575
2018-05-30,59821.31623682
2018-05-31,64062.33094128
2018-06-01,50104.84346768
2018-06-02,31337.70612081
2018-06-03,33088.19285127
2018-06-04,44146.50286452
2018-06-05,46699.82830979
2018-06-06,47634.64200526
2018-06-07,48077.05324293
2018-06-08,46624.45002975
2018-06-09,24442.11070852
2018-06-10,59531.38678668
2018-06-11,77944.38205406
2018-06-12,65572.74917049
2018-06-13,71464.65656774
2018-06-14,66394.00056655
2018-06-15,50217.8817939
2018-06-16,29100.35756813
2018-06-17,28993.52253835
2018-06-18,43915.64158781
2018-06-19,48015.19568977
2018-06-20,40362.3766617
2018-06-21,48832.68236154
2018-06-22,75534.47083629
2018-06-23,35190.56899364
2018-06-24,43190.15606336
2018-06-25,61487.7603503
2018-06-26,41330.67231774
2018-06-27,51955.70836141
2018-06-28,38088.73623165
2018-06-29,47743.35192764
2018-06-30,35912.95457568
2018-07-01,23153.94735702
2018-07-02,46804.01616128
2018-07-03,62084.41989213
2018-07-04,38366.73304648
2018-07-05,49695.5821493
2018-07-06,56043.57511661
2018-07-07,24162.53866211
2018-07-08,26050.57442508
2018-07-09,39327.36368151
2018-07-10,50330.69548929
2018-07-11,51490.82330472
2018-07-12,39826.14481446
2018-07-13,59430.22054196
2018-07-14,19863.96595867
2018-07-15,24748.66257782
2018-07-16,44662.67999888
2018-07-17,47616.4519994
2018-07-18,60459.38752566
2018-07-19,54629.67355026
2018-07-20,49602.40965166
2018-07-21,24640.92725931
2018-07-22,24142.48749618
2018-07-23,52692.1926714
2018-07-24,68109.64874843
2018-07-25,54965.93751854
2018-07-26,44397.92057124
2018-07-27,53869.20907698
2018-07-28,20870.97919241
2018-07-29,17926.32937575
2018-07-30,47340.85092966
2018-07-31,57641.52474682
2018-08-01,50914.40484411
2018-08-02,36835.58721469
2018-08-03,52784.39594727
2018-08-04,32684.94096471
2018-08-05,26620.36949176
2018-08-06,43482.20231514
2018-08-07,44822.68840431
2018-08-08,83597.61500227
2018-08-09,64448.35871559
2018-08-10,58004.94383193
2018-08-11,48610.71179514
2018-08-12,28039.02226282
2018-08-13,56621.95811609
2018-08-14,89709.29034013
2018-08-15,67762.60743748
2018-08-16,37790.29319479
2018-08-17,53249.46221781
2018-08-18,25535.38926421
2018-08-19,19566.0310291
2018-08-20,43423.41473202
2018-08-21,51348.3661584
2018-08-22,59493.54790457
2018-08-23,49916.63820546
2018-08-24,43873.37353795
2018-08-25,29336.69906427
2018-08-26,24558.33495934
2018-08-27,50647.10748044
2018-08-28,69548.1434834
2018-08-29,46798.18363454
2018-08-30,44675.85420374
2018-08-31,54271.80207933
2018-09-01,34047.22993332
2018-09-02,34979.46144455
2018-09-03,38837.4315248
2018-09-04,44695.38910157
2018-09-05,67831.51891535
2018-09-06,93310.4708662
2018-09-07,61331.00555565
2018-09-08,28251.86709594
2018-09-09,32973.44944505
2018-09-10,42693.10442155
2018-09-11,42152.4166162
2018-09-12,48546.79635081
2018-09-13,79759.08144912
2018-09-14,39591.9021148
2018-09-15,20922.92063329
2018-09-16,18258.47524177
2018-09-17,36470.74677518
2018-09-18,40690.10631861
2018-09-19,39452.55779769
2018-09-20,45643.99425587
2018-09-21,69751.31885111
2018-09-22,31811.54291533
2018-09-23,24187.86636052
2018-09-24,30067.69291989
2018-09-25,50602.95927258
2018-09-26,45982.33916579
2018-09-27,41738.62018959
2018-09-28,56918.04978036
2018-09-29,33026.48952844
2018-09-30,23376.05324369
2018-10-01,42252.36154129
2018-10-02,45033.07724913
2018-10-03,40861.00748567
2018-10-04,46927.69330657
2018-10-05,36777.22119219
2018-10-06,23482.67076598
2018-10-07,19194.56684354
2018-10-08,35110.21658389
2018-10-09,40053.63902253
2018-10-10,48391.25372986
2018-10-11,80549.92767979
2018-10-12,59496.10249668
2018-10-13,27723.1606222
2018-10-14,27958.86195801
2018-10-15,117881.66060693
2018-10-16,57902.54578072
2018-10-17,53810.22203869
2018-10-18,53797.02286148
2018-10-19,45078.86852106
2018-10-20,27252.10614823
2018-10-21,21212.02039498
2018-10-22,56622.35784368
2018-10-23,45308.84932299
2018-10-24,44955.99120127
2018-10-25,56630.05634443
2018-10-26,44176.23805231
2018-10-27,20119.21525892
2018-10-28,19111.47572598
2018-10-29,68396.83662286
2018-10-30,42396.08360814
2018-10-31,44225.89976194
2018-11-01,47070.27946202
2018-11-02,47438.15964127
2018-11-03,28340.6694707
2018-11-04,22201.19195238
2018-11-05,52451.34987991
2018-11-06,49883.94693632
2018-11-07,50367.61641818
2018-11-08,44596.96547836
2018-11-09,51800.0031934
2018-11-10,21136.85900392
2018-11-11,18566.7379585
2018-11-12,42352.71334724
2018-11-13,48666.50579067
2018-11-14,89873.69740939
2018-11-15,135094.610863
2018-11-16,78485.67096651
2018-11-17,35411.63785457
2018-11-18,32127.96188225
2018-11-19,89291.06602096
2018-11-20,172109.70623212
2018-11-21,98362.32244167
2018-11-22,70161.7101641
2018-11-23,77970.98568973
2018-11-24,53957.44675675
2018-11-25,85480.39824831
2018-11-26,101218.90874832
2018-11-27,95142.08623166
2018-11-28,117169.89916763
2018-11-29,97231.16060954
2018-11-30,86202.24219724
2018-12-01,42352.15379228
2018-12-02,43693.74943314
2018-12-03,73638.91120756
2018-12-04,84116.52698253
2018-12-05,116121.23813713
2018-12-06,107663.41707722
2018-12-07,120169.79822991
2018-12-08,56412.14466943
2018-12-09,45585.99429387
2018-12-10,75029.17805876
2018-12-11,70555.35965021
2018-12-12,68691.57902653
2018-12-13,71036.41644392
2018-12-14,79363.08416198
2018-12-15,41581.0648751
2018-12-16,35401.10712165
2018-12-17,81321.68185881
2018-12-18,87788.50741971
2018-12-19,127910.63129227
2018-12-20,102333.19823813
2018-12-21,92527.0406048
2018-12-22,45566.02317663
2018-12-23,49152.6166138
2018-12-24,82479.38846126
2018-12-25,55477.30699521
2018-12-26,55998.82675944
2018-12-27,68621.08655748
2018-12-28,87457.06550373
2018-12-29,52479.8435534
2018-12-30,32909.22289988
2018-12-31,51581.69632165
2019-01-01,29595.26897045
2019-01-02,58931.95008661
2019-01-03,64422.86671754
2019-01-04,63284.27870885
2019-01-05,38458.60321035
2019-01-06,33920.40415477
2019-01-07,68078.33926341
2019-01-08,64967.14441736
2019-01-09,63222.54773906
2019-01-10,89109.58665486
2019-01-11,80443.38003601
2019-01-12,34833.41869194
2019-01-13,31050.29816706
2019-01-14,74938.99216441
2019-01-15,74084.50536587
2019-01-16,72732.72023595
2019-01-17,65383.45866918
2019-01-18,55102.39019005
2019-01-19,40666.62554725
2019-01-20,33801.39451616
2019-01-21,60279.57035014
2019-01-22,61567.15559741
2019-01-23,61839.80166712
2019-01-24,57281.71730002
2019-01-25,53950.62239975
2019-01-26,27794.2759772
2019-01-27,26016.00512929
2019-01-28,75651.68968356
2019-01-29,60520.10802374
2019-01-30,75080.53512027
2019-01-31,67663.38681375
2019-02-01,94676.40455702
2019-02-02,32471.58191136
2019-02-03,24995.53417166
2019-02-04,40889.5076035
2019-02-05,38946.90874221
2019-02-06,52656.95074615
2019-02-07,44778.82797618
2019-02-08,67138.67442397
2019-02-09,35992.00758658
2019-02-10,29253.75949036
2019-02-11,58587.09416017
2019-02-12,50654.0258135
2019-02-13,61922.63382928
2019-02-14,45645.24058546
2019-02-15,55972.04094042
2019-02-16,28851.21420497
2019-02-17,27727.62337186
2019-02-18,67466.98819327
2019-02-19,75762.87614723
2019-02-20,66016.11722334
2019-02-21,62441.29368737
2019-02-22,55347.60987085
2019-02-23,34497.14972418
2019-02-24,65607.30586056
2019-02-25,87332.68440556
2019-02-26,66914.51915802
2019-02-27,57078.10900257
2019-02-28,60689.13542225
2019-03-01,54879.57713672
2019-03-02,26791.55934884
2019-03-03,32094.81496448
2019-03-04,67957.09621063
2019-03-05,57354.51059654
2019-03-06,66810.30812237
2019-03-07,56707.38356432
2019-03-08,64684.11003416
2019-03-09,41087.79918068
2019-03-10,32359.4155664
2019-03-11,67012.70132773
2019-03-12,63295.55498499
2019-03-13,62663.00856086
2019-03-14,73858.34251047
2019-03-15,59724.26135007
2019-03-16,38364.28747428
2019-03-17,24065.07874543
2019-03-18,58130.3993203
2019-03-19,54276.37710712
2019-03-20,74448.19515757
2019-03-21,70448.68372618
2019-03-22,56767.47320444
2019-03-23,32350.24420277
2019-03-24,26374.93513447
2019-03-25,65832.65651726
2019-03-26,58184.5697919
2019-03-27,70534.31071562
2019-03-28,62023.06898514
2019-03-29,76383.62554304
2019-03-30,40120.00612707
2019-03-31,34575.95362867
2019-04-01,79914.20145523
2019-04-02,164087.67299391
2019-04-03,113119.11851969
2019-04-04,106398.30610863
2019-04-05,70072.77278055
2019-04-06,38797.49567424
2019-04-07,42236.28085124
2019-04-08,87001.7307105
2019-04-09,70610.72676661
2019-04-10,85861.6855925
2019-04-11,103112.41179752
2019-04-12,67704.53938015
2019-04-13,43932.2193471
2019-04-14,40106.08173773
2019-04-15,75135.90142082
2019-04-16,69906.3510574
2019-04-17,68165.45827626
2019-04-18,71557.54576454
2019-04-19,46070.5688895
2019-04-20,31582.35561657
2019-04-21,36140.80759296
2019-04-22,47320.73528417
2019-04-23,67377.68974798
2019-04-24,101134.40108355
2019-04-25,88586.34746852
2019-04-26,123970.86625086
2019-04-27,40236.50206896
2019-04-28,48423.96253097
2019-04-29,96146.94847132
2019-04-30,73383.11843789
2019-05-01,48919.51049733
2019-05-02,61698.94621779
2019-05-03,76056.38490421
2019-05-04,43762.02058488
2019-05-05,41967.50526481
2019-05-06,57042.2106172
2019-05-07,79309.13237691
2019-05-08,60147.18507264
2019-05-09,64103.67949225
2019-05-10,65494.22847182
2019-05-11,82852.39382202
2019-05-12,59816.30118648
2019-05-13,96078.12749055
2019-05-14,110543.42613021
2019-05-15,78497.65186668
2019-05-16,101236.7574718
2019-05-17,90780.4280435
2019-05-18,37975.4623026
2019-05-19,41704.00115793
2019-05-20,65221.24313672
2019-05-21,57750.05064266
2019-05-22,62004.29723025
2019-05-23,59074.8898849
2019-05-24,60389.86232952
2019-05-25,26797.1153133
2019-05-26,34726.88527668
2019-05-27,58224.74521349
2019-05-28,49933.57430789
2019-05-29,55127.19598481
2019-05-30,68437.66164279
2019-05-31,90493.8230024
2019-06-01,34366.87646192
2019-06-02,26985.61751844
2019-06-03,57076.10040818
2019-06-04,105808.08051324
2019-06-05,62908.2397059
2019-06-06,57120.19667695
2019-06-07,51191.07503813
2019-06-08,26836.21846835
2019-06-09,24549.32149591
2019-06-10,52743.3585173
2019-06-11,56368.27903927
2019-06-12,69983.58691082
2019-06-13,57742.74737536
2019-06-14,62664.50104685
2019-06-15,37443.79743841
2019-06-16,48329.52036944
2019-06-17,55552.44690188
2019-06-18,49896.33427459
2019-06-19,49072.56381317
2019-06-20,53350.79415022
2019-06-21,66162.90748033
2019-06-22,68565.96481923
2019-06-23,39489.33506019
2019-06-24,63984.38964222
2019-06-25,65625.90050719
2019-06-26,105963.8630387
2019-06-27,94926.14101057
2019-06-28,109265.60716647
2019-06-29,36565.412175
2019-06-30,36577.74639049
2019-07-01,66358.85332741
2019-07-02,67255.99816734
2019-07-03,66835.48282113
2019-07-04,56453.85388606
2019-07-05,55858.0769468
2019-07-06,27060.68983731
2019-07-07,24676.47167498
2019-07-08,46371.88286938
2019-07-09,57754.11039784
2019-07-10,65662.2916886
2019-07-11,71429.7956759
2019-07-12,66519.53864793
2019-07-13,35757.92623186
2019-07-14,31438.87535001
2019-07-15,61796.96331558
2019-07-16,68820.19831941
2019-07-17,76111.56979726
2019-07-18,60868.50215272
2019-07-19,74547.15123321
2019-07-20,32999.43015361
2019-07-21,20249.14137912
2019-07-22,44897.64393275
2019-07-23,51984.99313622
2019-07-24,72449.81405968
2019-07-25,55936.39538673
2019-07-26,41410.39223435
2019-07-27,36583.45654173
2019-07-28,19111.92378745
2019-07-29,274027.74268225
2019-07-30,44599.26128342
2019-07-31,46334.49754321
2019-08-01,37825.38641009
2019-08-02,46217.87610584
2019-08-03,27624.74405954
2019-08-04,20688.06017921
2019-08-05,62095.91160425
2019-08-06,98402.3255796
2019-08-07,65060.63790515
2019-08-08,38445.62599164
2019-08-09,44003.04674881
2019-08-10,32213.17129277
2019-08-11,16535.02429528
2019-08-12,23469.27248192
2019-08-13,35687.62478951
2019-08-14,49845.84850158
2019-08-15,60333.2964263
2019-08-16,50018.10940719
2019-08-17,15563.77695751
2019-08-18,15238.31661304
2019-08-19,36313.92189831
2019-08-20,29792.82031627
2019-08-21,48862.53461511
2019-08-22,33402.72498527
2019-08-23,35300.66355761
2019-08-24,21959.98863032
2019-08-25,18084.61940963
2019-08-26,37913.22053945
2019-08-27,38738.3532727
2019-08-28,42158.42860262
2019-08-29,53010.6707439
2019-08-30,45677.32014917
2019-08-31,15743.69894359
2019-09-01,14455.6028142
2019-09-02,43371.48705013
2019-09-03,47846.63102963
2019-09-04,36109.15114243
2019-09-05,35191.0780691
2019-09-06,48081.7710248
2019-09-07,23176.94368422
2019-09-08,17044.45253293
2019-09-09,39257.88837255
2019-09-10,44713.40954533
2019-09-11,34311.30703135
2019-09-12,34861.64418258
2019-09-13,34178.74471997
2019-09-14,16566.93075538
2019-09-15,17288.57980595
2019-09-16,36437.96123217
2019-09-17,36361.95072638
2019-09-18,50459.83514201
2019-09-19,57873.36304433
2019-09-20,45794.89543404
2019-09-21,16211.88748371
2019-09-22,19876.25989238
2019-09-23,35875.851872
2019-09-24,109527.5271454
2019-09-25,92630.14601646
2019-09-26,60528.05840912
2019-09-27,59200.30238513
2019-09-28,32853.58489811
2019-09-29,24699.12297169
2019-09-30,58506.93563514
2019-10-01,54852.96193085
2019-10-02,37594.51169944
2019-10-03,38526.68758284
2019-10-04,37634.66222861
2019-10-05,16477.81949881
2019-10-06,22727.09366782
2019-10-07,49610.10078038
2019-10-08,38573.16079838
2019-10-09,55802.21069478
2019-10-10,53005.51733265
2019-10-11,59385.86815494
2019-10-12,18541.984121
2019-10-13,16879.54466451
2019-10-14,260801.53603565
2019-10-15,35753.75383666
2019-10-16,49680.59916421
2019-10-17,50087.24505193
2019-10-18,47297.39139801
2019-10-19,17262.55717703
2019-10-20,17753.52217726
2019-10-21,44084.17715263
2019-10-22,42197.86407873
2019-10-23,74568.44497145
2019-10-24,55082.84810763
2019-10-25,75283.55413677
2019-10-26,71160.52984865
2019-10-27,32298.75895523
2019-10-28,110982.75174859
2019-10-29,53120.11028405
2019-10-30,49534.87919384
2019-10-31,47456.84387302
2019-11-01,107459.61215142
2019-11-02,18728.33009894
2019-11-03,19380.92712109
2019-11-04,46657.42629305
2019-11-05,45152.5977216
2019-11-06,38315.03297714
2019-11-07,43926.79300472
2019-11-08,60506.85741122
2019-11-09,22277.43337344
2019-11-10,17596.23071547
2019-11-11,34090.09596186
2019-11-12,47022.10505185
2019-11-13,37562.62989492
2019-11-14,56693.22236318
2019-11-15,53029.43132125
2019-11-16,18830.57244254
2019-11-17,16211.2229049
2019-11-18,49309.1372387
2019-11-19,57867.90311365
2019-11-20,44248.9931017
2019-11-21,66647.49726535
2019-11-22,111054.57756256
2019-11-23,45688.68128095
2019-11-24,34937.21538676
2019-11-25,103178.15220976
2019-11-26,62499.3873196
2019-11-27,69106.39753363
2019-11-28,46951.20914359
2019-11-29,54939.80904942
2019-11-30,40160.27935914
2019-12-01,29973.9569509
2019-12-02,49083.02837353
2019-12-03,43672.88514554
2019-12-04,68925.87920596
2019-12-05,48832.04237888
2019-12-06,48498.79324713
2019-12-07,20922.29687954
2019-12-08,19904.69703525
2019-12-09,51723.89625236
2019-12-10,56127.93956269
2019-12-11,52470.18315051
2019-12-12,44706.20948749
2019-12-13,52174.64783574
2019-12-14,23810.95404545
2019-12-15,19063.42009082
2019-12-16,55177.67241197
2019-12-17,115046.67178193
2019-12-18,74269.43680997
2019-12-19,73329.6201734
2019-12-20,55078.5905689
2019-12-21,22735.82776128
2019-12-22,19039.05856302
2019-12-23,59994.48154517
2019-12-24,47977.5051504
2019-12-25,23701.08494043
2019-12-26,34626.96909949
2019-12-27,54991.71444617
2019-12-28,22056.89329733
2019-12-29,23876.15068885
2019-12-30,54250.0077361
2019-12-31,47814.70384622
2020-01-01,16457.35219055
2020-01-02,42720.48958272
2020-01-03,57012.90836105
2020-01-04,32609.6635668
2020-01-05,18610.7829974
2020-01-06,55415.18989528
2020-01-07,61198.49341147
2020-01-08,58658.10463728
2020-01-09,49602.52919617
2020-01-10,60675.66400275
2020-01-11,29720.44667184
2020-01-12,19234.05833557
2020-01-13,47569.60568853
2020-01-14,87255.73700246
2020-01-15,130932.47177371
2020-01-16,69978.78580313
2020-01-17,112784.0655486
2020-01-18,21999.39307345
2020-01-19,33743.52417213
2020-01-20,45611.55055928
2020-01-21,48012.38514588
2020-01-22,57259.31563955
2020-01-23,49101.00436037
2020-01-24,52015.82549488
2020-01-25,16963.13036852
2020-01-26,20790.03554999
2020-01-27,45739.91024237
2020-01-28,43708.86445822
2020-01-29,44639.09503962
2020-01-30,106677.02920589
2020-01-31,105970.3278427
2020-02-01,69600.62673749
2020-02-02,25380.9401656
2020-02-03,56777.12691965
2020-02-04,41541.48258421
2020-02-05,55671.26424763
2020-02-06,56753.55452494
2020-02-07,57912.09687862
2020-02-08,29580.45419768
2020-02-09,30538.47757532
2020-02-10,69877.75956174
2020-02-11,58210.93567441
2020-02-12,65948.47002829
2020-02-13,77022.90972445
2020-02-14,62091.66210214
2020-02-15,40023.45525272
2020-02-16,85460.53414328
2020-02-17,106146.26890077
2020-02-18,67214.70836198
2020-02-19,112499.07808411
2020-02-20,78693.99202533
2020-02-21,58624.26714311
2020-02-22,21991.57948472
2020-02-23,31563.44609749
2020-02-24,54549.68991091
2020-02-25,54792.86065392
2020-02-26,78664.28897363
2020-02-27,69308.48168894
2020-02-28,76324.88024402
2020-02-29,27506.88978389
2020-03-01,24150.06900691
2020-03-02,53497.49864309
2020-03-03,63304.51413476
2020-03-04,53803.82688407
2020-03-05,59585.69463446
2020-03-06,63185.86095277
2020-03-07,22222.80240781
2020-03-08,44717.6243262
2020-03-09,111957.35303843
2020-03-10,81653.47176018
2020-03-11,62841.0872656
2020-03-12,292826.33927252
2020-03-13,332166.05672658
2020-03-14,119584.60174481
2020-03-15,82635.09008026
2020-03-16,201041.99997727
2020-03-17,145037.21136499
2020-03-18,114969.95491116
2020-03-19,140222.77001328
2020-03-20,134039.19114179
2020-03-21,49813.36156103
2020-03-22,91802.88584334
2020-03-23,95670.62267303
2020-03-24,155605.92585522
2020-03-25,95244.26256645
2020-03-26,65389.49270314
2020-03-27,89351.33957663
2020-03-28,62336.82634045
2020-03-29,51498.06649739
2020-03-30,78168.55085373
2020-03-31,116700.24305944
2020-04-01,63643.92848524
2020-04-02,88283.09860082
2020-04-03,75993.63940499
2020-04-04,38252.60147259
2020-04-05,34796.18227678
2020-04-06,133905.9101601
2020-04-07,178804.30325444
2020-04-08,65393.58228092
2020-04-09,131861.66312119
2020-04-10,81188.96017824
2020-04-11,39102.72460667
2020-04-12,36632.97452952
2020-04-13,83574.9218999
2020-04-14,64453.9922451
2020-04-15,83018.09648387
2020-04-16,94865.31312953
2020-04-17,88253.07981864
2020-04-18,33475.12198841
2020-04-19,29793.48039842
2020-04-20,80631.83215864
2020-04-21,77263.00571686
2020-04-22,75508.21569563
2020-04-23,79071.91598739
2020-04-24,98145.34011218
2020-04-25,32562.38364361
2020-04-26,34068.00165013
2020-04-27,75371.8541288
2020-04-28,79242.03955251
2020-04-29,134516.89961054
2020-04-30,174765.54631913
2020-05-01,82211.06875993
2020-05-02,32600.82406474
2020-05-03,38549.44164817
2020-05-04,81741.30958397
2020-05-05,66497.13310177
2020-05-06,77769.47861075
2020-05-07,105419.90841954
2020-05-08,166648.19770896
2020-05-09,100558.84393287
2020-05-10,92977.72257389
2020-05-11,113537.15920777
2020-05-12,147079.76403123
2020-05-13,145887.95229926
2020-05-14,86669.23771859
2020-05-15,77944.28332661
2020-05-16,24612.88713549
2020-05-17,36884.97253167
2020-05-18,74753.31029387
2020-05-19,70922.03024774
2020-05-20,120081.81175742
2020-05-21,127694.14514887
2020-05-22,65431.63988747
2020-05-23,28211.07059156
2020-05-24,76951.26120699
2020-05-25,208782.58860464
2020-05-26,58543.64429416
2020-05-27,108290.22357334
2020-05-28,62620.77793815
2020-05-29,110166.02268972
2020-05-30,35291.87527059
2020-05-31,76799.12058679
2020-06-01,112572.31080903
2020-06-02,181737.97655691
2020-06-03,79401.88733317
2020-06-04,110510.64848291
2020-06-05,119992.71985913
2020-06-06,28979.46247527
2020-06-07,29698.91628861
2020-06-08,91423.5900794
2020-06-09,60193.03906868
2020-06-10,54575.58653234
2020-06-11,135877.15317093
2020-06-12,66582.51937351
2020-06-13,23144.54929708
2020-06-14,20359.38660131
2020-06-15,124246.72204455
2020-06-16,108502.85493935
2020-06-17,100271.97280486
2020-06-18,63034.55247755
2020-06-19,94461.68905377
2020-06-20,25193.30209838
2020-06-21,24205.07030299
2020-06-22,69685.74360557
2020-06-23,97392.24729574
2020-06-24,74558.29662742
2020-06-25,72199.70336638
2020-06-26,62134.02922832
2020-06-27,31246.43158287
2020-06-28,25610.40138379
2020-06-29,61914.50168757
2020-06-30,57647.06261204
2020-07-01,61355.2825354
2020-07-02,67154.29295899
2020-07-03,59616.34672592
2020-07-04,24698.49340985
2020-07-05,22108.47221923
2020-07-06,63075.07997081
2020-07-07,59038.96265102
2020-07-08,86008.11931963
2020-07-09,64631.29491343
2020-07-10,63391.40400461
2020-07-11,24504.38666173
2020-07-12,23194.4592834
2020-07-13,74468.49761804
2020-07-14,54868.7509073
2020-07-15,67190.85588263
2020-07-16,67369.79977928
2020-07-17,57055.75798943
2020-07-18,29860.6671622
2020-07-19,24716.81274598
2020-07-20,58714.74314349
2020-07-21,72991.81191859
2020-07-22,70067.50529264
2020-07-23,95194.8865318
2020-07-24,76866.3637445
2020-07-25,43714.64031044
2020-07-26,52908.87740361
2020-07-27,127731.53798343
2020-07-28,108482.14674447
2020-07-29,88126.1431021
2020-07-30,94139.49510797
2020-07-31,106037.04059473
2020-08-01,57105.76557891
2020-08-02,58924.31463713
2020-08-03,84348.29515047
2020-08-04,74994.00073399
2020-08-05,77201.07473712
2020-08-06,83957.96335052
2020-08-07,89982.12680982
2020-08-08,37667.91868898
2020-08-09,33034.17777254
2020-08-10,84379.52944809
2020-08-11,83250.74830838
2020-08-12,72107.46137621
2020-08-13,67043.15712687
2020-08-14,101444.05737843
2020-08-15,46184.96706865
2020-08-16,35459.22431491
2020-08-17,102846.15330548
2020-08-18,87612.65981889
2020-08-19,89541.90445292
2020-08-20,66008.61701874
2020-08-21,70164.47432441
2020-08-22,34498.12033003
2020-08-23,27618.97213663
